"Date","JNK.Open","JNK.High","JNK.Low","JNK.Close","JNK.Volume","JNK.Adjusted"
2011-07-13,58.654,58.859,58.434,40.099998,2971100,27.367554
2011-07-14,58.917,58.917,58.683,40.150002,3660200,27.401678
2011-07-15,58.873,58.873,58.727,40.110001,1503400,27.37438
2011-07-18,58.741,58.8,58.492,39.959999,1553700,27.272009
2011-07-19,58.8,58.903,58.624,40.189999,2649200,27.428972
2011-07-20,58.976,59.049,58.829,40.23,2248700,27.456284
2011-07-21,59.034,59.269,58.991,40.450001,2914100,27.606419
2011-07-22,59.284,59.284,59.108,40.439999,1402600,27.599594
2011-07-25,59.108,59.269,59.005,40.279999,2195700,27.490406
2011-07-26,59.078,59.254,59.02,40.400002,2542200,27.572294
2011-07-27,59.049,59.196,58.741,40.110001,2605700,27.37438
2011-07-28,58.917,59.049,58.859,40.25,2834000,27.469925
2011-07-29,58.551,59.005,58.536,40.25,1843400,27.469925
2011-08-01,58.524,58.611,58.218,40.189999,2727700,27.599714
2011-08-02,58.363,58.393,57.781,39.68,3152700,27.249491
2011-08-03,57.883,57.927,57.33,39.59,6035800,27.18767
2011-08-04,57.417,57.432,55.786,38.389999,7051000,26.363602
2011-08-05,56.354,56.674,54.344,38.34,13255900,26.329264
2011-08-08,53.893,54.592,52.932,36.709999,15188800,25.20989
2011-08-09,54.053,54.927,53.412,37.689999,12897800,25.882891
2011-08-10,54.577,54.767,53.937,37.16,7915700,25.518921
2011-08-11,53.806,55.233,53.689,37.799999,5709100,25.958424
2011-08-12,55.276,55.349,54.563,37.689999,5507200,25.882891
2011-08-15,55.306,55.859,55.174,38.27,4177000,26.281189
2011-08-16,55.713,55.728,55.335,38.029999,3343700,26.116379
2011-08-17,55.626,56.063,55.611,38.439999,2652700,26.397928
2011-08-18,55.335,55.509,54.752,38.049999,3827100,26.13011
2011-08-19,54.971,55.582,54.883,37.860001,3940100,25.999634
2011-08-22,55.553,55.582,54.869,37.68,2828800,25.87603
2011-08-23,54.738,55.378,54.461,38.009998,2804300,26.102654
2011-08-24,55.058,55.218,54.708,37.860001,3626600,25.999634
2011-08-25,55.335,55.539,54.621,37.52,2681800,25.766136
2011-08-26,54.621,55.276,54.155,37.860001,4282300,25.999634
2011-08-29,55.393,55.859,55.32,38.34,4914700,26.329264
2011-08-30,55.713,55.903,55.48,38.290001,3778400,26.294924
2011-08-31,56.325,56.631,56.208,38.790001,6064300,26.6383
2011-09-01,55.769,55.798,55.495,38.470001,3974100,26.591984
2011-09-02,55.191,55.654,55.133,38.32,3638700,26.488285
2011-09-06,54.829,55.017,54.583,37.860001,3534900,26.170321
2011-09-07,55.162,55.278,54.872,38.200001,2618000,26.405348
2011-09-08,55.104,55.306,55.046,38.18,3608800,26.391516
2011-09-09,55.147,55.22,54.525,37.740002,3601800,26.087364
2011-09-12,54.352,54.525,54.207,37.630001,4187000,26.011341
2011-09-13,54.41,54.959,54.294,37.950001,9507800,26.232527
2011-09-14,54.974,55.292,54.742,38.07,4323600,26.315483
2011-09-15,55.191,55.364,55.003,38.220001,4354400,26.419182
2011-09-16,55.205,55.335,55.017,38.16,3964600,26.377686
2011-09-19,55.104,55.278,54.887,38.099998,3224600,26.336227
2011-09-20,55.278,55.321,55.017,38.099998,5224200,26.336227
2011-09-21,55.118,55.306,54.612,37.77,7924200,26.10811
2011-09-22,53.947,54.25,53.73,37.279999,7385800,25.769405
2011-09-23,53.86,54.207,53.744,37.27,4326600,25.762491
2011-09-26,54.294,54.308,53.759,37.48,3918600,25.907656
2011-09-27,54.482,54.482,54.004,37.419998,4031000,25.866173
2011-09-28,54.149,54.149,53.296,36.880001,4289700,25.492903
2011-09-29,53.701,53.744,53.267,36.91,3656100,25.513649
2011-09-30,53.107,53.107,52.355,36.189999,5498500,25.015955
2011-10-03,51.485,51.672,51.197,35.650002,11683300,24.803055
2011-10-04,50.349,50.795,48.998,35.34,11800000,24.587378
2011-10-05,50.694,51.126,50.508,35.509998,6013800,24.705647
2011-10-06,51.025,51.887,50.996,36.099998,5353300,25.11614
2011-10-07,52.362,52.362,51.427,36.16,9236600,25.157881
2011-10-10,52.376,53.267,52.29,37.040001,3682900,25.770134
2011-10-11,53.167,53.167,52.534,36.59,6610200,25.457048
2011-10-12,53.066,53.957,52.908,37.48,8212800,26.07626
2011-10-13,53.454,53.857,53.181,37.43,8190500,26.041458
2011-10-14,54.029,54.115,53.828,37.59,3253300,26.152786
2011-10-17,53.756,54,53.698,37.439999,3831100,26.048422
2011-10-18,53.842,54.403,53.583,37.740002,3115500,26.257147
2011-10-19,54.345,54.618,54,37.619999,4006700,26.173653
2011-10-20,54.245,54.518,54.086,37.919998,4133400,26.38238
2011-10-21,54.762,55.208,54.748,38.400002,3609100,26.716335
2011-10-24,55.323,56.904,55.15,39.509998,12559100,27.488604
2011-10-25,56.343,56.487,55.61,38.720001,8047400,26.93898
2011-10-26,56.084,56.113,55.466,38.700001,4954400,26.925056
2011-10-27,56.702,57.062,56.286,39.369999,11428600,27.391201
2011-10-28,56.372,56.487,56.257,39.200001,4980400,27.272917
2011-10-31,56.127,56.185,55.768,38.970001,4401400,27.112913
2011-11-01,54.482,55.01,54.268,38.060001,6837800,26.643877
2011-11-02,54.753,54.996,54.582,38.439999,3297000,26.909885
2011-11-03,55.425,55.453,54.896,38.82,2619000,27.175911
2011-11-04,55.125,55.453,54.868,38.799999,9725600,27.161907
2011-11-07,55.425,55.425,54.953,38.57,5303200,27.000896
2011-11-08,55.239,55.325,54.982,38.669998,2445300,27.070904
2011-11-09,54.668,54.782,54.139,38.040001,4017700,26.629877
2011-11-10,54.639,54.725,54.168,37.98,8522000,26.587872
2011-11-11,54.553,54.968,54.496,38.459999,1880300,26.923897
2011-11-14,54.753,54.896,54.368,38.18,2709000,26.727875
2011-11-15,54.425,54.51,54.239,38.080002,3080400,26.657877
2011-11-16,54.268,54.353,53.896,37.790001,4101400,26.454859
2011-11-17,54.125,54.182,53.496,37.630001,5711100,26.342852
2011-11-18,53.91,53.968,53.739,37.66,3489600,26.363853
2011-11-21,53.439,53.682,53.068,37.259998,5295900,26.083828
2011-11-22,53.282,53.382,52.768,37,7575400,25.901819
2011-11-23,52.668,52.825,51.839,36.43,5881100,25.502794
2011-11-25,51.996,52.582,51.711,36.43,2376100,25.502794
2011-11-28,53.182,53.239,52.725,37.150002,3332900,26.006838
2011-11-29,53.196,53.339,53.096,37.27,3226000,26.090839
2011-11-30,53.968,54.11,53.739,37.880001,5237800,26.517864
2011-12-01,53.305,53.603,53.248,37.68,5736800,26.550285
2011-12-02,53.646,53.858,53.475,37.91,5770000,26.712345
2011-12-05,54.043,54.298,53.858,38.110001,6176400,26.85327
2011-12-06,54,54.44,53.873,38.299999,5115400,26.987133
2011-12-07,54.171,54.199,53.873,38.029999,2951700,26.796886
2011-12-08,53.802,54.015,53.702,37.869999,3432200,26.68416
2011-12-09,54,54.185,53.929,38.169998,2597500,26.895542
2011-12-12,53.958,54.015,53.759,38.060001,2613600,26.818037
2011-12-13,54.071,54.199,53.66,37.880001,3017200,26.691195
2011-12-14,53.745,53.816,53.518,37.799999,4317900,26.634836
2011-12-15,54,54,53.787,37.950001,2812400,26.74052
2011-12-16,53.958,54.071,53.83,38.09,2619000,26.839169
2011-12-19,54.043,54.284,53.929,38.040001,3965000,26.803951
2011-12-20,54.398,54.653,54.327,38.509998,6298000,27.135115
2011-12-21,54.483,54.866,54.355,38.650002,5655800,27.233761
2011-12-22,54.866,55.008,54.696,38.689999,3377500,27.261951
2011-12-23,54.894,55.178,54.767,38.849998,2997800,27.374689
2011-12-27,55.122,55.278,54.923,38.939999,3076800,27.438091
2011-12-28,53.821,53.905,53.555,38.299999,2490800,27.326092
2011-12-29,53.821,54.059,53.723,38.5,3411600,27.468781
2011-12-30,53.891,54.101,53.835,38.450001,2060900,27.433111
2012-01-03,54.34,54.382,54.045,38.66,4708300,27.582939
2012-01-04,54.143,54.2,53.807,38.639999,5633200,27.56867
2012-01-05,54.115,54.115,53.849,38.5,5828000,27.468781
2012-01-06,54.073,54.115,53.821,38.470001,3747400,27.447382
2012-01-09,53.989,54.101,53.919,38.470001,4161500,27.447382
2012-01-10,54.228,54.284,54.143,38.66,6982100,27.582939
2012-01-11,54.129,54.256,54.101,38.599998,4483000,27.540127
2012-01-12,54.242,54.242,53.975,38.599998,4290900,27.540127
2012-01-13,54.031,54.143,53.653,38.599998,3923700,27.540127
2012-01-17,54.228,54.284,54.031,38.57,5631100,27.518728
2012-01-18,54.115,54.452,54.031,38.790001,6004500,27.675699
2012-01-19,54.48,54.732,54.368,38.900002,8224900,27.754164
2012-01-20,54.564,54.718,54.522,38.959999,4712600,27.796988
2012-01-23,54.69,54.984,54.676,39.119999,5661400,27.91114
2012-01-24,54.816,55.012,54.704,39.150002,4703500,27.932539
2012-01-25,54.928,55.447,54.816,39.490002,5570900,28.175127
2012-01-26,55.573,55.685,55.405,39.580002,10335200,28.239338
2012-01-27,55.475,55.531,55.307,39.459999,3442900,28.153717
2012-01-30,55.139,55.377,55.069,39.459999,4408800,28.153717
2012-01-31,55.489,55.489,55.265,39.470001,4366900,28.160862
2012-02-01,54.823,55.088,54.795,39.400002,6134500,28.26561
2012-02-02,54.962,54.962,54.795,39.389999,4527000,28.258417
2012-02-03,55.157,55.185,54.948,39.490002,4088300,28.330156
2012-02-06,55.046,55.06,54.893,39.5,3512000,28.337339
2012-02-07,55.13,55.283,54.99,39.57,7525000,28.387537
2012-02-08,55.255,55.325,55.102,39.599998,5139500,28.409065
2012-02-09,55.255,55.353,55.13,39.68,16121700,28.466469
2012-02-10,55.032,55.13,54.976,39.470001,6574300,28.315804
2012-02-13,55.199,55.213,54.99,39.470001,4927600,28.315804
2012-02-14,55.06,55.074,54.962,39.43,6024900,28.287107
2012-02-15,54.976,55.074,54.711,39.259998,3947800,28.16515
2012-02-16,54.823,55.004,54.628,39.41,5598200,28.272757
2012-02-17,55.116,55.116,54.865,39.450001,3514900,28.301474
2012-02-21,55.13,55.297,54.99,39.580002,4040200,28.394726
2012-02-22,55.213,55.394,55.199,39.68,3982600,28.466469
2012-02-23,55.422,55.743,55.339,39.919998,4933300,28.638647
2012-02-24,55.659,55.799,55.422,39.959999,2910700,28.667332
2012-02-27,55.687,55.813,55.631,39.939999,2995500,28.652992
2012-02-28,55.757,55.924,55.757,40.080002,2486900,28.753437
2012-02-29,55.882,55.98,55.757,40.09,5960600,28.760601
2012-03-01,55.235,55.359,55.235,39.880001,3511500,28.779367
2012-03-02,55.276,55.318,55.096,39.759998,2611000,28.692764
2012-03-05,55.124,55.207,54.805,39.66,3667600,28.620602
2012-03-06,54.736,54.75,54.306,39.200001,8653200,28.288641
2012-03-07,54.431,54.556,54.348,39.27,9905200,28.339165
2012-03-08,54.653,54.874,54.569,39.59,4908800,28.570093
2012-03-09,54.944,54.985,54.819,39.59,4127700,28.570093
2012-03-12,54.888,54.888,54.722,39.529999,4017400,28.526779
2012-03-13,54.957,55.235,54.86,39.849998,4873900,28.757721
2012-03-14,55.179,55.193,54.847,39.740002,5589500,28.678329
2012-03-15,55.041,55.054,54.819,39.619999,3029600,28.591726
2012-03-16,54.902,54.971,54.625,39.57,4471900,28.555651
2012-03-19,54.805,55.027,54.736,39.68,3292000,28.635033
2012-03-20,54.847,54.985,54.805,39.619999,4858200,28.591726
2012-03-21,54.957,54.957,54.722,39.560001,3007400,28.548429
2012-03-22,54.736,54.902,54.722,39.540001,4296000,28.53401
2012-03-23,54.805,54.819,54.611,39.41,6727000,28.440191
2012-03-26,54.763,54.999,54.763,39.689999,4745400,28.642248
2012-03-27,54.999,55.165,54.971,39.73,5758200,28.671114
2012-03-28,55.041,55.041,54.708,39.5,3598600,28.50514
2012-03-29,54.625,54.902,54.625,39.5,3684000,28.50514
2012-03-30,54.86,54.874,54.556,39.369999,6992600,28.411322
2012-04-02,54.083,54.22,54,39.220001,9540300,28.478117
2012-04-03,54.069,54.193,53.972,39.209999,4805800,28.470871
2012-04-04,53.931,54.027,53.821,39.16,5114800,28.434557
2012-04-05,53.904,53.931,53.669,38.970001,4896500,28.296598
2012-04-09,53.614,53.642,53.435,38.830002,10002700,28.194929
2012-04-10,53.477,53.642,53.215,38.689999,7993400,28.093285
2012-04-11,53.545,53.697,53.38,38.919998,5908800,28.260281
2012-04-12,53.697,54.014,53.656,39.200001,3981200,28.463594
2012-04-13,53.972,54.014,53.752,39.07,4224000,28.369196
2012-04-16,53.917,54.014,53.669,39.130001,4282500,28.412777
2012-04-17,54.014,54.234,53.931,39.330002,3799700,28.557995
2012-04-18,54.083,54.234,54.083,39.32,5443500,28.550734
2012-04-19,54.165,54.206,53.986,39.209999,2790900,28.470871
2012-04-20,54.179,54.22,54.041,39.290001,4654500,28.528952
2012-04-23,53.959,54.165,53.876,39.259998,3619400,28.507166
2012-04-24,54.138,54.206,54.083,39.330002,2719100,28.557995
2012-04-25,54.386,54.578,54.303,39.630001,2707100,28.775818
2012-04-26,54.537,54.702,54.523,39.669998,3489500,28.804873
2012-04-27,54.675,54.675,54.468,39.610001,3593700,28.761309
2012-04-30,54.606,54.744,54.551,39.73,6379700,28.848448
2012-05-01,54.145,54.295,54.09,39.619999,7514200,28.947817
2012-05-02,54.131,54.323,54.062,39.650002,3743000,28.969725
2012-05-03,54.199,54.336,54.131,39.59,4838000,28.925894
2012-05-04,54.145,54.213,54.09,39.599998,3381700,28.933187
2012-05-07,54.199,54.35,54.076,39.619999,3376200,28.947817
2012-05-08,54.172,54.24,54.035,39.619999,4425200,28.947817
2012-05-09,54.09,54.117,53.926,39.470001,7064800,28.838223
2012-05-10,54.254,54.268,53.953,39.470001,7537400,28.838223
2012-05-11,53.926,54.254,53.926,39.549999,4788500,28.896671
2012-05-14,53.953,53.994,53.625,39.23,6735600,28.662853
2012-05-15,53.761,53.761,53.419,39.060001,7307800,28.538654
2012-05-16,53.488,53.638,52.954,38.689999,7582900,28.268322
2012-05-17,52.981,52.995,52.051,38.189999,17705000,27.903
2012-05-18,52.475,52.762,52.228,38.220001,13769700,27.924917
2012-05-21,52.434,52.762,52.406,38.48,7125500,28.114891
2012-05-22,52.735,52.968,52.584,38.450001,7181700,28.092972
2012-05-23,52.502,52.735,52.406,38.419998,6440300,28.071049
2012-05-24,52.721,52.735,52.53,38.439999,2898500,28.085659
2012-05-25,52.707,52.707,52.489,38.389999,2777200,28.049122
2012-05-29,52.721,53.036,52.694,38.709999,4381700,28.282932
2012-05-30,52.721,52.817,52.666,38.52,3038800,28.144104
2012-05-31,52.803,52.817,52.16,38.110001,18491900,27.844543
2012-06-01,51.142,51.441,51.02,37.59,11493800,27.636484
2012-06-04,51.128,51.4,51.101,37.650002,7160300,27.680605
2012-06-05,51.115,51.523,51.088,37.790001,4698300,27.783529
2012-06-06,51.509,51.89,51.496,38.119999,6294100,28.026148
2012-06-07,52.148,52.257,51.89,38.259998,5752600,28.129068
2012-06-08,52.026,52.325,51.972,38.360001,8361000,28.202593
2012-06-11,52.38,52.393,51.89,38.16,6177400,28.055555
2012-06-12,52.067,52.366,52.012,38.459999,6149300,28.276119
2012-06-13,52.257,52.353,51.999,38.360001,3380300,28.202593
2012-06-14,52.121,52.475,52.121,38.549999,3649200,28.342289
2012-06-15,52.421,52.638,52.366,38.68,3638800,28.437853
2012-06-18,52.489,52.611,52.421,38.610001,2281700,28.386395
2012-06-19,52.801,53.087,52.72,38.950001,4343200,28.636362
2012-06-20,53.046,53.223,52.91,39.080002,5242700,28.731956
2012-06-21,53.223,53.305,52.733,38.860001,6156700,28.570189
2012-06-22,53.005,53.155,52.978,39.029999,4958000,28.695185
2012-06-25,52.924,53.087,52.842,39.009998,4336300,28.680475
2012-06-26,53.114,53.114,52.815,38.970001,4819900,28.651072
2012-06-27,53.128,53.318,53.046,39.189999,2533900,28.812813
2012-06-28,53.114,53.305,53.087,39.169998,3034000,28.798117
2012-06-29,53.617,53.713,53.481,39.459999,6139300,29.011318
2012-07-02,53.108,53.148,52.837,39.299999,10460100,29.067518
2012-07-03,53.202,53.405,53.107,39.48,1770800,29.20067
2012-07-05,53.283,53.446,53.094,39.439999,3525800,29.171072
2012-07-06,53.256,53.351,53.121,39.41,2044200,29.148888
2012-07-09,53.256,53.405,53.162,39.450001,2021100,29.178474
2012-07-10,53.418,53.486,53.135,39.310001,4230600,29.074942
2012-07-11,53.31,53.418,53.189,39.490002,2779100,29.208063
2012-07-12,53.351,53.364,53.04,39.34,4011200,29.097128
2012-07-13,53.283,53.418,53.229,39.490002,3757100,29.208063
2012-07-16,53.148,53.405,53.148,39.389999,2128700,29.134098
2012-07-17,53.391,53.527,53.229,39.580002,3204100,29.274626
2012-07-18,53.527,53.783,53.486,39.779999,7052800,29.422564
2012-07-19,53.77,53.986,53.729,39.849998,7068000,29.474335
2012-07-20,53.729,53.756,53.5,39.610001,2833200,29.296825
2012-07-23,53.324,53.621,53.175,39.650002,9204300,29.326408
2012-07-24,53.554,53.567,53.229,39.400002,5629300,29.141487
2012-07-25,53.418,53.432,53.162,39.330002,5647300,29.089731
2012-07-26,53.418,53.675,53.405,39.650002,5262600,29.326408
2012-07-27,53.675,53.851,53.621,39.82,7014200,29.452143
2012-07-30,53.811,53.878,53.743,39.830002,6042300,29.459547
2012-07-31,53.919,54.027,53.811,39.880001,4756300,29.496517
2012-08-01,53.433,53.473,53.299,39.779999,4015700,29.593235
2012-08-02,53.393,53.433,53.231,39.630001,2618100,29.481647
2012-08-03,53.514,53.621,53.42,39.830002,3802400,29.630428
2012-08-06,53.541,53.702,53.473,39.799999,4649600,29.60811
2012-08-07,53.635,53.635,53.366,39.73,5121600,29.556021
2012-08-08,53.5,53.541,53.379,39.77,2769800,29.585785
2012-08-09,53.527,53.567,53.433,39.799999,3748300,29.60811
2012-08-10,53.514,53.527,53.352,39.75,1919800,29.57091
2012-08-13,53.5,53.5,53.352,39.779999,2693100,29.593235
2012-08-14,53.487,53.608,53.46,39.810001,3261000,29.615555
2012-08-15,53.567,53.567,53.285,39.639999,2519800,29.489082
2012-08-16,53.339,53.487,53.205,39.73,4155500,29.556021
2012-08-17,53.379,53.514,53.366,39.75,1853200,29.57091
2012-08-20,53.42,53.527,53.379,39.779999,1973300,29.593235
2012-08-21,53.567,53.662,53.554,39.889999,4491300,29.675055
2012-08-22,53.608,53.635,53.554,39.889999,2247500,29.675055
2012-08-23,53.662,53.662,53.473,39.849998,2341300,29.645308
2012-08-24,53.608,53.783,53.514,39.990002,9623500,29.749447
2012-08-27,53.796,53.836,53.662,39.98,3048200,29.742012
2012-08-28,53.742,53.796,53.688,39.959999,2250700,29.72714
2012-08-29,53.823,53.823,53.742,40.02,2650900,29.771782
2012-08-30,53.809,53.863,53.729,40.029999,4345300,29.779224
2012-08-31,53.917,53.957,53.836,40.139999,3438600,29.861044
2012-09-04,53.35,53.363,53.163,39.860001,5808900,29.818399
2012-09-05,53.337,53.377,53.27,39.880001,3390900,29.833374
2012-09-06,53.39,53.577,53.337,40.080002,5690800,29.982985
2012-09-07,53.604,53.724,53.604,40.18,4414700,30.057785
2012-09-10,53.711,53.831,53.671,40.189999,4221800,30.065262
2012-09-11,53.805,54.045,53.751,40.380001,6615400,30.207388
2012-09-12,54.099,54.192,54.085,40.540001,4584700,30.327099
2012-09-13,54.232,54.473,54.152,40.73,5928000,30.469215
2012-09-14,54.473,54.54,54.393,40.77,5872600,30.499151
2012-09-17,54.486,54.486,54.353,40.759998,2751600,30.491673
2012-09-18,54.46,54.513,54.326,40.75,4528200,30.484182
2012-09-19,54.553,54.553,54.419,40.709999,2824200,30.454275
2012-09-20,54.326,54.379,54.152,40.540001,3227900,30.327099
2012-09-21,54.326,54.326,54.099,40.52,4241600,30.312134
2012-09-24,54.112,54.165,54.059,40.48,3732100,30.282207
2012-09-25,54.072,54.165,53.698,40.200001,6249800,30.072735
2012-09-26,53.604,53.657,53.27,40.029999,8593400,29.945572
2012-09-27,53.644,53.911,53.617,40.299999,7037000,30.147551
2012-09-28,53.764,53.952,53.738,40.209999,9191200,30.080235
2012-10-01,53.494,53.494,53.122,39.98,3578000,30.074203
2012-10-02,53.215,53.268,53.082,39.98,6513700,30.074203
2012-10-03,53.202,53.321,53.135,40,12780500,30.089256
2012-10-04,53.308,53.481,53.295,40.18,2808000,30.224657
2012-10-05,53.574,53.64,53.335,40.200001,4482300,30.239689
2012-10-08,53.361,53.454,53.321,40.189999,2242900,30.232176
2012-10-09,53.428,53.441,53.321,40.130001,7274600,30.187054
2012-10-10,53.335,53.388,53.242,40.07,4156200,30.141914
2012-10-11,53.388,53.521,53.361,40.209999,3718000,30.247227
2012-10-12,53.521,53.654,53.494,40.25,3717900,30.277311
2012-10-15,53.667,53.827,53.574,40.459999,3383600,30.435274
2012-10-16,53.76,53.906,53.76,40.529999,2854000,30.487953
2012-10-17,53.999,54.079,53.906,40.650002,4405200,30.578205
2012-10-18,53.933,54.026,53.906,40.599998,2284700,30.540592
2012-10-19,53.959,53.986,53.68,40.419998,2746800,30.40519
2012-10-22,53.813,53.946,53.733,40.490002,6144900,30.457859
2012-10-23,53.76,53.76,53.587,40.400002,5803200,30.390156
2012-10-24,53.76,53.787,53.521,40.290001,5315700,30.307409
2012-10-25,53.707,53.813,53.627,40.34,3756300,30.345018
2012-10-26,53.694,53.694,53.481,40.279999,3690700,30.299866
2012-10-31,53.601,53.68,53.534,40.34,5308000,30.345018
2012-11-01,53.348,53.534,53.321,40.27,4126600,30.292358
2012-11-02,53.654,53.707,53.454,40.220001,4028200,30.25474
2012-11-05,53.481,53.561,53.401,40.209999,2818100,30.247227
2012-11-06,53.534,53.64,53.468,40.25,2460000,30.277311
2012-11-07,53.494,53.494,53.228,40.060001,4465400,30.134394
2012-11-08,53.335,53.414,53.082,39.93,8075700,30.036598
2012-11-09,53.016,53.215,52.976,39.93,8679100,30.036598
2012-11-12,53.228,53.295,53.016,39.889999,4070700,30.006506
2012-11-13,52.936,53.069,52.843,39.77,6056000,29.916246
2012-11-14,53.109,53.109,52.67,39.66,7750700,29.833506
2012-11-15,52.736,52.83,52.444,39.700001,7093500,29.863579
2012-11-16,52.75,52.923,52.63,39.740002,5718400,29.893663
2012-11-19,53.016,53.255,52.962,40.009998,11594500,30.096766
2012-11-20,53.228,53.295,53.109,40.060001,5530700,30.134394
2012-11-21,53.255,53.321,53.215,40.049999,4155000,30.126867
2012-11-23,53.375,53.507,53.281,40.220001,2509800,30.25474
2012-11-26,53.401,53.454,53.268,40.139999,3763500,30.194572
2012-11-27,53.441,53.574,53.414,40.259998,4196500,30.284836
2012-11-28,53.507,53.667,53.388,40.290001,4111800,30.307409
2012-11-29,53.707,53.8,53.64,40.439999,2814200,30.420244
2012-11-30,53.76,53.92,53.733,40.560001,3868400,30.510513
2012-12-03,53.451,53.531,53.359,40.490002,3922700,30.626226
2012-12-04,53.425,53.557,53.425,40.490002,3657300,30.626226
2012-12-05,53.583,53.65,53.544,40.52,4410700,30.64893
2012-12-06,53.65,53.755,53.636,40.650002,2577000,30.747265
2012-12-07,53.848,53.848,53.636,40.619999,3437100,30.724564
2012-12-10,53.676,53.835,53.663,40.68,3271200,30.769947
2012-12-11,53.874,53.993,53.808,40.759998,3274300,30.830465
2012-12-12,54.007,54.073,53.901,40.869999,3002500,30.913666
2012-12-13,53.98,54.086,53.861,40.75,4605500,30.822901
2012-12-14,53.914,53.993,53.821,40.759998,4605400,30.830465
2012-12-17,53.848,54.126,53.848,40.939999,3457600,30.966604
2012-12-18,54.073,54.165,54.007,40.939999,3170200,30.966604
2012-12-19,54.152,54.152,53.993,40.869999,3919400,30.913666
2012-12-20,54.007,54.205,53.993,40.970001,4518700,30.989288
2012-12-21,53.861,54.046,53.835,40.880001,4944900,30.921228
2012-12-24,53.967,53.993,53.742,40.689999,2372200,30.777512
2012-12-26,53.874,53.98,53.808,40.82,3012300,30.875834
2012-12-27,53.446,53.564,53.341,40.66,5800000,30.917667
2012-12-28,53.472,53.577,53.328,40.549999,4000100,30.834023
2012-12-31,53.38,53.551,53.314,40.709999,3953700,30.955681
2013-01-02,53.985,53.985,53.867,41.029999,7840100,31.199009
2013-01-03,53.854,53.959,53.775,40.939999,6700200,31.130575
2013-01-04,53.827,53.985,53.762,40.990002,5259500,31.168604
2013-01-07,53.827,54.038,53.775,41.080002,6093300,31.23704
2013-01-08,54.025,54.051,53.946,41.07,3044600,31.229424
2013-01-09,54.077,54.103,54.011,41.130001,2411900,31.275063
2013-01-10,54.103,54.182,54.077,41.200001,3642200,31.328279
2013-01-11,54.143,54.248,54.09,41.209999,2571100,31.33588
2013-01-14,54.196,54.235,54.064,41.209999,2648800,31.33588
2013-01-15,54.09,54.196,54.038,41.209999,3739000,31.33588
2013-01-16,54.13,54.169,54.025,41.110001,4064500,31.259848
2013-01-17,54.117,54.301,54.103,41.27,5025300,31.381496
2013-01-18,54.182,54.353,54.182,41.330002,2809400,31.427122
2013-01-22,54.393,54.406,54.274,41.360001,3234500,31.44994
2013-01-23,54.366,54.393,54.314,41.310001,2757800,31.411917
2013-01-24,54.314,54.445,54.314,41.360001,4097000,31.44994
2013-01-25,54.472,54.485,54.366,41.360001,3780800,31.44994
2013-01-28,54.445,54.445,54.327,41.369999,4320700,31.45755
2013-01-29,54.327,54.34,54.222,41.23,4408800,31.351086
2013-01-30,54.169,54.182,53.735,40.869999,12191500,31.077343
2013-01-31,53.748,53.854,53.656,40.82,9958200,31.039316
2013-02-01,53.247,53.391,53.208,40.720001,9192800,31.124929
2013-02-04,53.129,53.26,52.998,40.549999,8425200,30.994986
2013-02-05,53.116,53.194,53.077,40.66,5926100,31.079075
2013-02-06,53.142,53.155,52.972,40.560001,6763400,31.002651
2013-02-07,53.064,53.064,52.854,40.43,7049500,30.903271
2013-02-08,52.907,53.024,52.907,40.450001,6529200,30.91856
2013-02-11,52.894,52.972,52.881,40.48,6430600,30.941486
2013-02-12,52.959,53.194,52.933,40.610001,6373200,31.040859
2013-02-13,53.168,53.221,53.103,40.66,4788600,31.079075
2013-02-14,53.142,53.338,53.142,40.75,5075200,31.147865
2013-02-15,53.312,53.391,53.142,40.66,5679400,31.079075
2013-02-19,53.286,53.391,53.273,40.790001,5033100,31.178448
2013-02-20,53.365,53.43,53.273,40.740002,4521000,31.140234
2013-02-21,53.247,53.351,53.234,40.779999,4813500,31.170794
2013-02-22,53.351,53.443,53.299,40.830002,5155200,31.209011
2013-02-25,53.482,53.574,53.312,40.75,5811700,31.147865
2013-02-26,53.417,53.626,53.351,40.919998,8320700,31.277807
2013-02-27,53.561,53.679,53.535,40.959999,5684100,31.308388
2013-02-28,53.561,53.6,53.482,40.900002,4145600,31.262526
2013-03-01,52.941,53.162,52.928,40.830002,5543100,31.373936
2013-03-04,53.045,53.123,53.032,40.779999,4524300,31.335516
2013-03-05,53.11,53.214,53.11,40.84,2885300,31.381618
2013-03-06,53.24,53.24,53.123,40.860001,3335000,31.396999
2013-03-07,53.162,53.331,53.162,40.889999,2598700,31.420042
2013-03-08,53.266,53.305,53.136,40.900002,10491200,31.427729
2013-03-11,53.253,53.292,53.201,40.91,3862800,31.43541
2013-03-12,53.279,53.318,53.188,40.900002,5258800,31.427729
2013-03-13,53.292,53.383,53.214,41.02,3532800,31.519939
2013-03-14,53.357,53.487,53.331,41.049999,4531900,31.542992
2013-03-15,53.409,53.487,53.357,41.080002,2367700,31.566044
2013-03-18,53.318,53.5,53.266,41.080002,3681000,31.566044
2013-03-19,53.487,53.527,53.344,41.02,5460800,31.519939
2013-03-20,53.422,53.553,53.422,41.119999,2402400,31.596771
2013-03-21,53.461,53.513,53.37,41.060001,3378000,31.550682
2013-03-22,53.448,53.5,53.357,41.040001,3661600,31.535315
