"Date","TFI.Open","TFI.High","TFI.Low","TFI.Close","TFI.Volume","TFI.Adjusted"
2011-07-27,26.695,26.754,26.649,22.790001,65800,38.877728
2011-07-28,26.871,26.871,26.684,22.809999,129300,38.911839
2011-07-29,26.684,26.777,26.637,22.83,53700,38.945965
2011-08-01,26.618,26.712,26.571,22.809999,68400,39.024639
2011-08-02,26.7,26.805,26.665,22.92,71800,39.212864
2011-08-03,26.829,26.969,26.794,23.040001,140600,39.418148
2011-08-04,27.016,27.016,26.922,23.08,189300,39.486584
2011-08-05,26.981,27.098,26.922,23.120001,224700,39.555038
2011-08-08,26.887,26.899,26.408,22.6,432500,38.66539
2011-08-09,26.548,26.653,26.092,22.549999,600700,38.57983
2011-08-10,26.221,26.864,26.221,22.9,292700,39.178642
2011-08-11,26.805,26.887,26.653,22.9,65000,39.178642
2011-08-12,26.887,26.981,26.688,23,158400,39.349709
2011-08-15,26.84,27.179,26.665,23.219999,92600,39.726105
2011-08-16,27.133,27.156,26.934,23.15,68400,39.606358
2011-08-17,27.156,27.226,27.004,23.26,36200,39.794544
2011-08-18,27.168,27.296,27.156,23.23,101100,39.743221
2011-08-19,27.273,27.343,27.086,23.32,74300,39.897182
2011-08-22,27.32,27.355,27.226,23.4,68100,40.03405
2011-08-23,27.331,27.343,27.226,23.33,72100,39.914307
2011-08-24,27.238,27.32,27.191,23.280001,55500,39.828758
2011-08-25,27.179,27.214,27.133,23.280001,44600,39.828758
2011-08-26,27.296,27.296,27.062,23.299999,69800,39.862961
2011-08-29,27.249,27.249,27.156,23.24,139700,39.760334
2011-08-30,27.203,27.261,27.133,23.299999,68300,39.862961
2011-08-31,27.203,27.261,27.203,23.27,58300,39.811657
2011-09-01,27.138,27.243,27.08,23.35,238100,40.06041
2011-09-02,27.208,27.255,27.173,23.360001,102400,40.077587
2011-09-06,27.29,27.302,27.208,23.35,72400,40.06041
2011-09-07,27.29,27.337,27.173,23.379999,132200,40.111904
2011-09-08,27.29,27.337,27.255,23.379999,35600,40.111904
2011-09-09,27.267,27.337,27.243,23.440001,70400,40.214836
2011-09-12,27.302,27.407,27.278,23.51,77300,40.334923
2011-09-13,27.43,27.43,27.325,23.49,53600,40.300613
2011-09-14,27.372,27.407,27.337,23.48,64000,40.283466
2011-09-15,27.337,27.372,27.267,23.43,29000,40.19767
2011-09-16,27.302,27.348,27.197,23.41,75500,40.163361
2011-09-19,27.36,27.407,27.278,23.4,53400,40.146187
2011-09-20,27.348,27.372,27.278,23.450001,42900,40.231998
2011-09-21,27.337,27.418,27.302,23.5,74300,40.31776
2011-09-22,27.593,27.675,27.511,23.700001,109700,40.660885
2011-09-23,27.616,27.651,27.511,23.620001,105100,40.523655
2011-09-26,27.57,27.581,27.418,23.549999,113000,40.403538
2011-09-27,27.5,27.5,27.302,23.43,83400,40.19767
2011-09-28,27.325,27.43,27.22,23.360001,135700,40.077587
2011-09-29,27.325,27.383,27.208,23.370001,95700,40.094746
2011-09-30,27.243,27.36,27.197,23.41,172000,40.163361
2011-10-03,27.237,27.261,27.086,23.32,381500,40.120342
2011-10-04,27.191,27.191,27.051,23.299999,98000,40.085941
2011-10-05,27.051,27.144,26.854,23.18,74300,39.879482
2011-10-06,26.796,26.912,26.703,22.99,258100,39.552589
2011-10-07,26.749,26.958,26.621,23.18,833500,39.879482
2011-10-10,26.749,26.947,26.749,23.16,123500,39.845078
2011-10-11,26.924,26.958,26.749,23.01,37100,39.587017
2011-10-12,26.889,26.889,26.772,23.09,98000,39.724655
2011-10-13,26.865,26.935,26.784,23.139999,67400,39.810661
2011-10-14,26.865,26.912,26.831,23.15,63600,39.827873
2011-10-17,26.912,26.935,26.691,23.030001,138700,39.621433
2011-10-18,26.784,26.947,26.784,23.16,119300,39.845078
2011-10-19,26.958,26.982,26.924,23.209999,43800,39.931099
2011-10-20,26.912,27.086,26.912,23.299999,67400,40.085941
2011-10-21,27.04,27.121,27.04,23.299999,108900,40.085941
2011-10-24,27.086,27.11,27.005,23.24,126800,39.982719
2011-10-25,27.017,27.063,27.017,23.280001,105900,40.051533
2011-10-26,27.063,27.086,27.04,23.26,54300,40.017105
2011-10-27,27.063,27.075,26.947,23.18,59700,39.879482
2011-10-28,26.947,26.993,26.842,23.1,166100,39.741844
2011-10-31,26.877,26.958,26.877,23.18,97600,39.879482
2011-11-01,26.875,26.967,26.875,23.200001,189700,40.020927
2011-11-02,26.898,26.933,26.863,23.209999,73300,40.038189
2011-11-03,26.944,27.025,26.921,23.299999,114900,40.193443
2011-11-04,27.014,27.037,26.979,23.290001,83800,40.176197
2011-11-07,27.025,27.049,26.956,23.290001,93000,40.176197
2011-11-08,26.979,27.014,26.979,23.299999,50800,40.193443
2011-11-09,27.014,27.107,27.014,23.370001,76400,40.314186
2011-11-10,27.118,27.13,27.049,23.33,198000,40.245201
2011-11-11,27.049,27.118,27.014,23.35,137500,40.27969
2011-11-14,27.049,27.095,27.014,23.33,116200,40.245201
2011-11-15,27.025,27.025,26.956,23.280001,69000,40.158962
2011-11-16,27.014,27.014,26.863,23.24,225700,40.089928
2011-11-17,26.933,27.014,26.91,23.290001,144400,40.176197
2011-11-18,27.002,27.049,26.967,23.32,64500,40.227947
2011-11-21,27.153,27.153,27.002,23.360001,132100,40.296955
2011-11-22,27.083,27.118,27.037,23.379999,162400,40.331448
2011-11-23,27.095,27.141,27.037,23.41,89200,40.383198
2011-11-25,27.107,27.165,27.06,23.35,74300,40.27969
2011-11-28,27.06,27.107,27.037,23.379999,170200,40.331448
2011-11-29,27.118,27.118,27.037,23.389999,210900,40.348709
2011-11-30,27.083,27.118,27.06,23.360001,96900,40.296955
2011-12-01,26.951,27.009,26.905,23.34,267300,40.373058
2011-12-02,26.917,26.998,26.917,23.34,70900,40.373058
2011-12-05,26.986,27.021,26.986,23.360001,101200,40.407658
2011-12-06,27.055,27.16,27.032,23.450001,105600,40.563347
2011-12-07,27.055,27.194,27.055,23.5,139300,40.649822
2011-12-08,27.206,27.298,27.206,23.58,94600,40.788208
2011-12-09,27.252,27.321,27.229,23.57,54900,40.770905
2011-12-12,27.287,27.321,27.24,23.58,93500,40.788208
2011-12-13,27.24,27.264,27.206,23.540001,303900,40.719021
2011-12-14,27.252,27.31,27.252,23.620001,53400,40.857391
2011-12-15,27.368,27.368,27.275,23.620001,125700,40.857391
2011-12-16,27.321,27.391,27.252,23.610001,127100,40.840099
2011-12-19,27.31,27.449,27.298,23.690001,155100,40.97847
2011-12-20,27.414,27.414,27.333,23.65,73600,40.909283
2011-12-21,27.356,27.402,27.333,23.65,210700,40.909283
2011-12-22,27.379,27.425,27.31,23.700001,104300,40.995781
2011-12-23,27.379,27.472,27.333,23.75,96900,41.082268
2011-12-27,27.425,27.472,27.414,23.74,124000,41.064968
2011-12-28,27.23,27.242,27.173,23.690001,124900,41.202351
2011-12-29,27.265,27.288,27.23,23.709999,98300,41.237156
2011-12-30,27.265,27.311,27.196,23.74,96000,41.289333
2012-01-03,27.288,27.311,27.265,23.719999,288200,41.254547
2012-01-04,27.311,27.311,27.219,23.67,106100,41.167591
2012-01-05,27.253,27.322,27.219,23.74,75800,41.289333
2012-01-06,27.322,27.414,27.288,23.790001,87900,41.376286
2012-01-09,27.38,27.472,27.368,23.870001,137900,41.515427
2012-01-10,27.472,27.483,27.414,23.870001,92200,41.515427
2012-01-11,27.46,27.621,27.46,24.02,72100,41.77631
2012-01-12,27.61,27.667,27.564,23.99,70400,41.724148
2012-01-13,27.656,27.713,27.644,24.08,78700,41.880684
2012-01-17,27.736,27.817,27.667,24.07,137100,41.863281
2012-01-18,27.69,27.794,27.69,24.110001,113900,41.932858
2012-01-19,27.759,27.805,27.644,24.07,118600,41.863281
2012-01-20,27.713,27.713,27.633,24.07,516100,41.863281
2012-01-23,27.702,27.702,27.495,23.93,167800,41.619778
2012-01-24,27.472,27.564,27.46,23.9,98900,41.567608
2012-01-25,27.472,27.69,27.472,24.049999,107500,41.828495
2012-01-26,27.61,27.771,27.61,24.08,141800,41.880684
2012-01-27,27.725,27.759,27.679,24.120001,101800,41.950253
2012-01-30,27.794,27.943,27.794,24.290001,154600,42.245914
2012-01-31,27.978,27.978,27.84,24.33,156700,42.315479
2012-02-01,27.85,27.873,27.621,24.16,360400,42.12545
2012-02-02,27.724,27.782,27.678,24.200001,153900,42.195175
2012-02-03,27.667,27.736,27.667,24.16,74100,42.12545
2012-02-06,27.655,27.713,27.632,24.129999,104400,42.073128
2012-02-07,27.69,27.747,27.667,24.17,289900,42.142853
2012-02-08,27.713,27.713,27.632,24.1,128400,42.020821
2012-02-09,27.69,27.713,27.61,24.1,133600,42.020821
2012-02-10,27.644,27.713,27.632,24.15,89300,42.107979
2012-02-13,27.724,27.736,27.667,24.17,49700,42.142853
2012-02-14,27.724,27.805,27.678,24.200001,220800,42.195175
2012-02-15,27.782,27.816,27.724,24.219999,188600,42.230057
2012-02-16,27.782,27.804,27.713,24.16,193500,42.12545
2012-02-17,27.747,27.782,27.724,24.200001,94200,42.195175
2012-02-21,27.747,27.793,27.713,24.200001,59600,42.195175
2012-02-22,27.736,27.759,27.701,24.17,160700,42.142853
2012-02-23,27.759,27.793,27.667,24.17,352200,42.142853
2012-02-24,27.747,27.759,27.701,24.18,191500,42.160286
2012-02-27,27.77,27.816,27.736,24.23,163400,42.247475
2012-02-28,27.793,27.793,27.713,24.17,118200,42.142853
2012-02-29,27.782,27.793,27.724,24.23,120100,42.247475
2012-03-01,27.63,27.63,27.516,24.049999,241200,42.041203
2012-03-02,27.527,27.573,27.493,24.1,103600,42.128601
2012-03-05,27.55,27.585,27.539,24.08,136100,42.093643
2012-03-06,27.516,27.562,27.47,24.040001,139600,42.023716
2012-03-07,27.527,27.527,27.436,24.02,99800,41.988762
2012-03-08,27.482,27.493,27.436,23.99,88400,41.93631
2012-03-09,27.47,27.482,27.447,23.99,79800,41.93631
2012-03-12,27.493,27.516,27.459,24.049999,63100,42.041203
2012-03-13,27.505,27.505,27.447,24.02,73500,41.988762
2012-03-14,27.424,27.459,27.23,23.85,313000,41.691593
2012-03-15,27.23,27.276,27.116,23.700001,164100,41.429359
2012-03-16,27.116,27.173,26.818,23.629999,329600,41.307003
2012-03-19,27.013,27.07,26.681,23.52,370000,41.114731
2012-03-20,26.91,27.001,26.818,23.6,168400,41.254562
2012-03-21,26.99,27.001,26.83,23.549999,154500,41.167175
2012-03-22,26.955,27.001,26.875,23.559999,84500,41.184654
2012-03-23,26.99,27.173,26.967,23.719999,158900,41.464344
2012-03-26,27.127,27.207,27.104,23.77,144200,41.551739
2012-03-27,27.196,27.241,27.138,23.74,293800,41.499298
2012-03-28,27.23,27.299,27.207,23.780001,148200,41.569244
2012-03-29,27.264,27.287,27.127,23.77,180200,41.551739
2012-03-30,27.23,27.321,27.23,23.84,351200,41.674114
2012-04-02,27.15,27.218,27.093,23.77,94400,41.656582
2012-04-03,27.07,27.184,26.967,23.67,203400,41.481339
2012-04-04,26.979,27.116,26.899,23.67,310600,41.481339
2012-04-05,27.002,27.059,26.967,23.700001,67800,41.53392
2012-04-09,27.116,27.298,27.093,23.889999,157500,41.866879
2012-04-10,27.355,27.367,27.253,23.959999,89000,41.989559
2012-04-11,27.321,27.39,27.31,23.98,87600,42.024601
2012-04-12,27.424,27.424,27.253,23.92,116000,41.919453
2012-04-13,27.298,27.367,27.253,23.959999,153700,41.989559
2012-04-16,27.367,27.435,27.31,23.99,159700,42.042133
2012-04-17,27.39,27.447,27.355,23.98,79700,42.024601
2012-04-18,27.401,27.47,27.378,24.030001,108100,42.112228
2012-04-19,27.47,27.549,27.401,24.09,108800,42.217384
2012-04-20,27.527,27.527,27.447,24.1,82900,42.234901
2012-04-23,27.515,27.549,27.447,24.07,135600,42.182335
2012-04-24,27.481,27.527,27.481,24.110001,70500,42.252441
2012-04-25,27.538,27.549,27.492,24.110001,110100,42.252441
2012-04-26,27.561,27.572,27.47,24.120001,114900,42.269966
2012-04-27,27.527,27.572,27.458,24.139999,128200,42.305012
2012-04-30,27.561,27.572,27.481,24.139999,110300,42.305012
2012-05-01,27.424,27.435,27.344,24.02,355900,42.199585
2012-05-02,27.413,27.447,27.367,24.110001,102400,42.357712
2012-05-03,27.458,27.47,27.435,24.129999,111400,42.392853
2012-05-04,27.481,27.549,27.447,24.18,73000,42.480701
2012-05-07,27.504,27.572,27.481,24.200001,85500,42.515827
2012-05-08,27.618,27.64,27.549,24.219999,99800,42.550961
2012-05-09,27.606,27.629,27.492,24.25,164100,42.603676
2012-05-10,27.538,27.606,27.515,24.23,126400,42.568546
2012-05-11,27.618,27.64,27.549,24.25,59000,42.603676
2012-05-14,27.583,27.629,27.549,24.219999,100700,42.550961
2012-05-15,27.583,27.64,27.549,24.24,53400,42.586102
2012-05-16,27.606,27.64,27.526,24.190001,75500,42.498272
2012-05-17,27.515,27.595,27.401,24.15,179500,42.42799
2012-05-18,27.447,27.652,27.447,24.190001,163700,42.498272
2012-05-21,27.504,27.595,27.481,24.209999,66500,42.533398
2012-05-22,27.515,27.538,27.47,24.190001,36500,42.498272
2012-05-23,27.526,27.538,27.481,24.190001,51500,42.498272
2012-05-24,27.515,27.549,27.481,24.16,79000,42.44556
2012-05-25,27.526,27.549,27.492,24.190001,40400,42.498272
2012-05-29,27.526,27.549,27.435,24.16,90000,42.44556
2012-05-30,27.538,27.606,27.504,24.25,103600,42.603676
2012-05-31,27.572,27.686,27.572,24.309999,141500,42.709076
2012-06-01,27.576,27.61,27.473,24.309999,261900,42.809448
2012-06-04,27.564,27.621,27.541,24.27,69200,42.739014
2012-06-05,27.519,27.564,27.485,24.23,82900,42.668587
2012-06-06,27.53,27.53,27.405,24.17,162000,42.562923
2012-06-07,27.417,27.439,27.36,24.139999,108600,42.510101
2012-06-08,27.417,27.439,27.371,24.110001,110800,42.457256
2012-06-11,27.394,27.439,27.36,24.120001,83300,42.474873
2012-06-12,27.371,27.405,27.337,24.120001,49400,42.474873
2012-06-13,27.394,27.394,27.314,24.09,104700,42.422024
2012-06-14,27.337,27.394,27.303,24.1,76600,42.439663
2012-06-15,27.348,27.394,27.269,24.02,108700,42.298775
2012-06-18,27.371,27.394,27.28,24.09,77600,42.422024
2012-06-19,27.348,27.382,27.337,24.08,46100,42.404434
2012-06-20,27.371,27.382,27.326,24.07,71800,42.386818
2012-06-21,27.348,27.382,27.337,24.09,59000,42.422024
2012-06-22,27.348,27.451,27.326,24.08,53000,42.404434
2012-06-25,27.394,27.394,27.337,24.1,118600,42.439663
2012-06-26,27.371,27.394,27.326,24.110001,60700,42.457256
2012-06-27,27.348,27.405,27.348,24.120001,62300,42.474873
2012-06-28,27.428,27.507,27.394,24.190001,71100,42.598145
2012-06-29,27.462,27.473,27.337,24.129999,48200,42.492481
2012-07-02,27.351,27.385,27.294,24.110001,84900,42.559563
2012-07-03,27.351,27.362,27.317,24.120001,38800,42.577221
2012-07-05,27.351,27.373,27.339,24.16,79400,42.647827
2012-07-06,27.373,27.407,27.305,24.18,103100,42.683128
2012-07-09,27.396,27.407,27.305,24.110001,149900,42.559563
2012-07-10,27.373,27.453,27.373,24.190001,94600,42.700771
2012-07-11,27.407,27.543,27.407,24.280001,212000,42.85965
2012-07-12,27.555,27.555,27.487,24.290001,75800,42.877312
2012-07-13,27.521,27.566,27.509,24.309999,67000,42.912601
2012-07-16,27.611,27.645,27.577,24.389999,64100,43.053825
2012-07-17,27.645,27.691,27.634,24.4,63600,43.071487
2012-07-18,27.679,27.702,27.657,24.440001,67800,43.142075
2012-07-19,27.702,27.725,27.645,24.450001,204100,43.15974
2012-07-20,27.702,27.736,27.679,24.48,169600,43.212696
2012-07-23,27.725,27.804,27.691,24.49,192500,43.230335
2012-07-24,27.781,27.894,27.759,24.59,290500,43.40686
2012-07-25,27.883,27.894,27.849,24.59,86300,43.40686
2012-07-26,27.826,27.906,27.815,24.610001,125200,43.442181
2012-07-27,27.894,27.917,27.781,24.530001,132100,43.300961
2012-07-30,27.826,27.838,27.792,24.559999,61000,43.353916
2012-07-31,27.826,27.849,27.759,24.549999,89400,43.336258
2012-08-01,27.738,27.749,27.682,24.52,251200,43.385807
2012-08-02,27.693,27.738,27.659,24.52,87900,43.385807
2012-08-03,27.693,27.716,27.636,24.459999,131200,43.279633
2012-08-06,27.693,27.693,27.648,24.5,66300,43.350418
2012-08-07,27.67,27.67,27.569,24.389999,89900,43.155788
2012-08-08,27.603,27.625,27.557,24.43,58500,43.226555
2012-08-09,27.614,27.614,27.512,24.34,112000,43.067314
2012-08-10,27.546,27.58,27.512,24.35,91300,43.085018
2012-08-13,27.557,27.58,27.546,24.370001,54700,43.120392
2012-08-14,27.569,27.58,27.456,24.309999,100100,43.014229
2012-08-15,27.512,27.512,27.399,24.27,95100,42.943439
2012-08-16,27.41,27.467,27.399,24.26,167400,42.925766
2012-08-17,27.478,27.512,27.456,24.32,100700,43.031918
2012-08-20,27.501,27.523,27.433,24.35,91100,43.085018
2012-08-21,27.489,27.535,27.467,24.34,125600,43.067314
2012-08-22,27.535,27.557,27.478,24.379999,54100,43.138077
2012-08-23,27.546,27.636,27.523,24.41,89300,43.191166
2012-08-24,27.625,27.648,27.535,24.360001,645700,43.102703
2012-08-27,27.591,27.67,27.591,24.459999,248900,43.279633
2012-08-28,27.67,27.67,27.614,24.469999,45200,43.297337
2012-08-29,27.693,27.693,27.659,24.5,48100,43.350418
2012-08-30,27.67,27.682,27.625,24.469999,48600,43.297337
2012-08-31,27.682,27.693,27.636,24.5,106800,43.350418
2012-09-04,27.617,27.617,27.583,24.48,73400,43.416035
2012-09-05,27.572,27.595,27.561,24.469999,48100,43.3983
2012-09-06,27.583,27.628,27.482,24.370001,115500,43.220966
2012-09-07,27.527,27.561,27.504,24.41,176300,43.291901
2012-09-10,27.55,27.55,27.493,24.41,92500,43.291901
2012-09-11,27.527,27.527,27.471,24.370001,56900,43.220966
2012-09-12,27.482,27.493,27.426,24.370001,73900,43.220966
2012-09-13,27.459,27.482,27.414,24.33,121600,43.150005
2012-09-14,27.448,27.448,27.29,24.24,180500,42.990387
2012-09-17,27.347,27.369,27.301,24.27,110800,43.043587
2012-09-18,27.38,27.448,27.347,24.290001,766000,43.079075
2012-09-19,27.426,27.471,27.392,24.299999,217100,43.096794
2012-09-20,27.437,27.516,27.437,24.4,81500,43.274155
2012-09-21,27.471,27.561,27.471,24.440001,55600,43.345093
2012-09-24,27.561,27.606,27.527,24.450001,138900,43.362843
2012-09-25,27.583,27.628,27.538,24.5,103600,43.451519
2012-09-26,27.595,27.696,27.595,24.540001,166300,43.522446
2012-09-27,27.651,27.73,27.64,24.58,124100,43.593399
2012-09-28,27.73,27.764,27.685,24.58,109200,43.593399
2012-10-01,27.587,27.677,27.542,24.58,357500,43.694706
2012-10-02,27.677,27.677,27.576,24.559999,154300,43.659157
2012-10-03,27.666,27.699,27.609,24.6,149900,43.730278
2012-10-04,27.688,27.688,27.609,24.6,84100,43.730278
2012-10-05,27.654,27.654,27.609,24.58,73700,43.694706
2012-10-08,27.643,27.677,27.609,24.540001,52700,43.623623
2012-10-09,27.666,27.677,27.598,24.549999,56800,43.641388
2012-10-10,27.643,27.643,27.587,24.52,55700,43.588055
2012-10-11,27.587,27.621,27.576,24.51,64200,43.570286
2012-10-12,27.609,27.643,27.587,24.549999,62900,43.641388
2012-10-15,27.632,27.677,27.576,24.52,166600,43.588055
2012-10-16,27.643,27.643,27.576,24.57,100400,43.676941
2012-10-17,27.632,27.643,27.576,24.549999,69500,43.641388
2012-10-18,27.609,27.632,27.564,24.559999,89500,43.659157
2012-10-19,27.621,27.621,27.564,24.540001,76900,43.623623
2012-10-22,27.587,27.609,27.564,24.530001,52300,43.605831
2012-10-23,27.598,27.632,27.576,24.540001,87100,43.623623
2012-10-24,27.621,27.643,27.587,24.57,114300,43.676941
2012-10-25,27.632,27.632,27.542,24.5,78100,43.552517
2012-10-26,27.598,27.621,27.576,24.540001,44000,43.623623
2012-10-31,27.598,27.666,27.587,24.559999,105800,43.659157
2012-11-01,27.564,27.621,27.564,24.549999,106900,43.641388
2012-11-02,27.564,27.621,27.564,24.549999,51800,43.641388
2012-11-05,27.666,27.666,27.576,24.58,77300,43.694706
2012-11-06,27.609,27.677,27.598,24.549999,90900,43.641388
2012-11-07,27.654,27.756,27.654,24.620001,125300,43.765831
2012-11-08,27.722,27.812,27.711,24.66,117200,43.836929
2012-11-09,27.834,27.857,27.756,24.719999,620600,43.943588
2012-11-12,27.846,27.891,27.812,24.790001,81700,44.068027
2012-11-13,27.902,27.924,27.857,24.799999,165800,44.0858
2012-11-14,27.936,27.936,27.846,24.780001,175600,44.050251
2012-11-15,27.969,27.969,27.812,24.76,152800,44.014694
2012-11-16,27.891,27.936,27.846,24.75,103300,43.996929
2012-11-19,27.913,27.969,27.879,24.83,166200,44.139145
2012-11-20,27.947,27.992,27.924,24.870001,121100,44.210236
2012-11-21,28.003,28.014,27.936,24.860001,106200,44.192463
2012-11-23,28.003,28.014,27.936,24.85,49500,44.174667
2012-11-26,27.958,28.037,27.936,24.889999,211200,44.245789
2012-11-27,28.026,28.048,27.969,24.92,129300,44.299129
2012-11-28,28.059,28.116,28.048,24.950001,110500,44.352463
2012-11-29,28.082,28.127,28.082,25,103100,44.441326
2012-11-30,28.138,28.138,28.082,24.99,107700,44.423569
2012-12-03,28.02,28.031,27.964,24.93,113700,44.414635
2012-12-04,28.009,28.02,27.953,24.940001,134200,44.432472
2012-12-05,27.998,28.065,27.942,24.93,130500,44.414635
2012-12-06,27.964,27.998,27.953,24.93,115100,44.414635
2012-12-07,27.998,28.009,27.93,24.91,102900,44.379013
2012-12-10,27.953,27.998,27.93,24.889999,100400,44.343395
2012-12-11,27.953,27.964,27.841,24.85,274400,44.272118
2012-12-12,27.841,27.863,27.661,24.76,322600,44.11179
2012-12-13,27.695,27.773,27.582,24.57,208800,43.773293
2012-12-14,27.56,27.661,27.459,24.5,274800,43.648571
2012-12-17,27.481,27.582,27.392,24.459999,269800,43.577309
2012-12-18,27.425,27.526,27.279,24.360001,949100,43.399155
2012-12-19,27.335,27.504,27.335,24.459999,454400,43.577309
2012-12-20,27.459,27.582,27.436,24.530001,354600,43.702011
2012-12-21,27.504,27.605,27.504,24.58,190100,43.791107
2012-12-24,27.571,27.627,27.515,24.58,72600,43.791107
2012-12-26,27.605,27.616,27.56,24.6,161300,43.826721
2012-12-27,27.187,27.232,27.131,24.280001,352100,43.350018
2012-12-28,27.052,27.187,27.019,24.129999,219500,43.082211
2012-12-31,27.064,27.153,26.996,24.24,277400,43.27861
2013-01-02,27.176,27.187,27.064,24.26,518000,43.314312
2013-01-03,27.142,27.176,27.097,24.26,411800,43.314312
2013-01-04,27.176,27.176,27.097,24.23,119900,43.260757
2013-01-07,27.164,27.176,27.12,24.25,127700,43.296459
2013-01-08,27.164,27.243,27.164,24.309999,174600,43.403576
2013-01-09,27.254,27.321,27.243,24.360001,130900,43.49284
2013-01-10,27.276,27.31,27.254,24.370001,226800,43.510696
2013-01-11,27.288,27.321,27.254,24.35,191600,43.475018
2013-01-14,27.276,27.344,27.232,24.360001,180700,43.49284
2013-01-15,27.321,27.321,27.254,24.379999,137400,43.528568
2013-01-16,27.299,27.4,27.299,24.4,688900,43.564278
2013-01-17,27.366,27.366,27.276,24.35,135800,43.475018
2013-01-18,27.332,27.377,27.321,24.41,111600,43.582134
2013-01-22,27.31,27.377,27.31,24.43,166300,43.617847
2013-01-23,27.355,27.377,27.332,24.4,90500,43.564278
2013-01-24,27.366,27.388,27.332,24.41,147900,43.582134
2013-01-25,27.344,27.355,27.276,24.370001,124300,43.510696
2013-01-28,27.232,27.265,27.198,24.34,121600,43.457157
2013-01-29,27.232,27.265,27.22,24.33,141800,43.439278
2013-01-30,27.22,27.232,27.176,24.290001,95900,43.367878
2013-01-31,27.176,27.232,27.164,24.309999,88400,43.403576
2013-02-01,27.129,27.14,27.073,24.26,214400,43.407169
2013-02-04,27.084,27.14,27.084,24.25,84200,43.389282
2013-02-05,27.084,27.14,27.062,24.24,153800,43.37138
2013-02-06,27.118,27.129,27.084,24.27,112700,43.425049
2013-02-07,27.14,27.151,27.106,24.280001,176700,43.442947
2013-02-08,27.14,27.162,27.095,24.27,110000,43.425049
2013-02-11,27.129,27.162,27.095,24.26,139000,43.407169
2013-02-12,27.129,27.14,27.095,24.24,149500,43.37138
2013-02-13,27.106,27.118,27.028,24.18,144400,43.264023
2013-02-14,27.028,27.062,27.006,24.18,109800,43.264023
2013-02-15,27.028,27.084,27.006,24.17,112400,43.246132
2013-02-19,27.05,27.062,27.017,24.17,109300,43.246132
2013-02-20,27.039,27.062,26.983,24.17,145600,43.246132
2013-02-21,26.995,27.028,26.961,24.17,94500,43.246132
2013-02-22,27.017,27.039,26.995,24.190001,90200,43.281918
2013-02-25,27.006,27.039,26.983,24.15,103200,43.210346
2013-02-26,27.006,27.039,26.983,24.16,76700,43.228233
2013-02-27,27.017,27.05,27.006,24.16,125600,43.228233
2013-02-28,27.05,27.084,27.006,24.17,97800,43.246132
2013-03-01,26.955,26.978,26.9,24.16,153000,43.32682
2013-03-04,26.955,26.978,26.922,24.139999,121200,43.290958
2013-03-05,26.955,26.978,26.877,24.18,160800,43.362709
2013-03-06,26.922,26.933,26.833,24.09,137600,43.201298
2013-03-07,26.833,26.855,26.777,24.040001,78700,43.111629
2013-03-08,26.721,26.788,26.576,23.950001,1633800,42.950233
2013-03-11,26.677,26.744,26.632,23.9,201800,42.860561
2013-03-12,26.665,26.699,26.654,23.9,139500,42.860561
2013-03-13,26.665,26.699,26.632,23.889999,106700,42.842632
2013-03-14,26.654,26.677,26.587,23.889999,246900,42.842632
2013-03-15,26.621,26.677,26.599,23.9,182900,42.860561
2013-03-18,26.665,26.721,26.654,23.940001,76400,42.932297
2013-03-19,26.665,26.71,26.643,23.93,125300,42.914356
2013-03-20,26.71,26.755,26.665,23.91,211200,42.878506
2013-03-21,26.688,26.721,26.677,23.940001,148200,42.932297
2013-03-22,26.688,26.732,26.688,23.940001,188400,42.932297
2013-03-25,26.71,26.732,26.688,23.969999,119900,42.986095
2013-03-26,26.721,26.732,26.699,23.969999,82800,42.986095
2013-03-27,26.721,26.777,26.688,24.01,163700,43.057842
2013-03-28,26.777,26.822,26.721,24.049999,116100,43.129559
2013-04-01,26.686,26.719,26.63,23.950001,93300,43.043301
2013-04-02,26.652,26.73,26.641,24.01,93600,43.151138
2013-04-03,26.675,26.753,26.675,24.040001,78200,43.205048
2013-04-04,26.753,26.808,26.73,24.07,97100,43.258961
2013-04-05,26.842,26.908,26.842,24.18,172900,43.456654
2013-04-08,26.842,26.931,26.842,24.200001,104300,43.492592
2013-04-09,26.931,26.953,26.897,24.209999,133400,43.510574
2013-04-10,26.919,26.931,26.886,24.190001,106000,43.474621
2013-04-11,26.908,26.919,26.864,24.18,85500,43.456654
2013-04-12,26.919,26.964,26.908,24.200001,132200,43.492592
2013-04-15,26.942,26.964,26.886,24.209999,168200,43.510574
2013-04-16,26.931,26.953,26.908,24.190001,119300,43.474621
2013-04-17,26.953,26.986,26.931,24.24,78400,43.564484
2013-04-18,26.997,27.02,26.964,24.25,89400,43.582455
2013-04-19,26.975,27.042,26.953,24.27,97000,43.618404
2013-04-22,27.02,27.02,26.975,24.27,136200,43.618404
2013-04-23,27.008,27.02,26.975,24.26,113600,43.600433
2013-04-24,26.986,27.02,26.953,24.280001,95600,43.636395
2013-04-25,26.997,27.02,26.942,24.209999,154600,43.510574
2013-04-26,26.986,27.02,26.964,24.26,91300,43.600433
2013-04-29,26.997,27.053,26.964,24.24,192300,43.564484
2013-04-30,27.008,27.02,26.964,24.23,89200,43.546524
2013-05-01,26.917,26.962,26.917,24.27,98000,43.712212
