"Date","VNQI.Open","VNQI.High","VNQI.Low","VNQI.Close","VNQI.Volume","VNQI.Adjusted"
2015-03-26,61.37,61.392,60.925,56.360001,379100,51.89658
2015-03-27,61.49,61.761,61.49,56.740002,315900,52.246483
2015-03-30,61.729,61.892,61.642,56.91,338300,52.403011
2015-03-31,61.142,61.316,61.034,56.27,371000,51.813709
2015-04-01,61.718,61.718,61.327,56.82,447400,52.320148
2015-04-02,61.978,62.152,61.859,57.189999,272500,52.660847
2015-04-06,62.608,62.988,62.467,57.779999,302900,53.204121
2015-04-07,62.967,62.967,62.608,57.68,264400,53.112045
2015-04-08,63.499,63.597,63.14,58.34,268200,53.719772
2015-04-09,63.944,64.009,63.531,58.900002,400900,54.235424
2015-04-10,63.803,63.911,63.64,58.84,260600,54.180176
2015-04-13,63.89,63.944,63.271,58.32,232500,53.701355
2015-04-14,63.586,63.759,63.466,58.700001,490700,54.051266
2015-04-15,63.749,63.922,63.477,58.790001,305100,54.134136
2015-04-16,64.042,64.378,63.857,59.18,280100,54.49324
2015-04-17,63.662,63.662,63.314,58.529999,282200,53.894726
2015-04-20,63.358,63.499,63.292,58.380001,436200,53.756603
2015-04-21,63.781,63.814,63.531,58.619999,1597900,53.977592
2015-04-22,64.064,64.15,63.846,59.049999,718300,54.373543
2015-04-23,63.759,64.183,63.618,59.049999,275100,54.373543
2015-04-24,64.454,64.454,64.172,59.290001,298300,54.594532
2015-04-27,64.726,64.878,64.552,59.580002,345400,54.861572
2015-04-28,64.617,64.813,64.498,59.66,373000,54.935234
2015-04-29,64.454,64.52,64.226,59.330002,305900,54.631371
2015-04-30,64.498,64.585,64.129,59.130001,316600,54.447208
2015-05-01,64.237,64.509,64.085,59.400002,749300,54.695827
2015-05-04,64.954,65.008,64.802,59.849998,442800,55.110184
2015-05-05,64.617,64.65,63.857,58.860001,802000,54.198593
2015-05-06,63.792,63.901,63.054,58.16,571300,53.554028
2015-05-07,62.619,62.782,62.456,57.720001,294300,53.148876
2015-05-08,63.901,64.27,63.716,59.130001,228100,54.447208
2015-05-11,63.868,63.955,63.542,58.52,277200,53.885517
2015-05-12,63.26,63.423,63.021,58.299999,495900,53.682934
2015-05-13,63.835,64.031,63.651,58.720001,300900,54.069679
2015-05-14,64.389,64.498,64.15,59.389999,354200,54.686615
2015-05-15,64.704,65.117,64.617,59.950001,301000,55.202267
2015-05-18,64.791,65.019,64.628,59.59,335000,54.870781
2015-05-19,64.672,64.737,64.498,59.48,262300,54.769489
2015-05-20,64.53,64.889,64.4,59.57,328600,54.85236
2015-05-21,64.454,64.574,64.324,59.43,386100,54.723446
2015-05-22,64.487,64.628,64.4,59.450001,371700,54.741867
2015-05-26,64.454,64.454,63.749,58.849998,462100,54.189384
2015-05-27,64.661,64.737,63.759,58.959999,244500,54.290672
2015-05-28,63.26,63.499,62.608,58.470001,392700,53.839481
2015-05-29,63.151,63.151,62.641,57.75,320900,53.176498
2015-06-01,63.292,63.423,62.728,57.93,314300,53.342243
2015-06-02,62.891,63.184,62.728,57.98,228200,53.388279
2015-06-03,62.76,62.858,62.597,57.709999,302900,53.139664
2015-06-04,62.337,62.521,61.978,57.23,276600,52.697674
2015-06-05,61.522,61.663,61.251,56.669998,396900,52.182022
2015-06-08,61.338,61.425,61.034,56.349998,329800,51.887371
2015-06-09,61.153,61.218,60.958,56.330002,360800,51.868958
2015-06-10,61.631,61.978,61.49,56.970001,342700,52.458271
2015-06-11,61.989,62.022,61.718,57.049999,280100,52.531933
2015-06-12,61.826,61.913,61.653,56.939999,2e+05,52.430641
2015-06-15,61.555,61.642,61.283,56.759998,288900,52.264896
2015-06-16,61.381,61.577,61.262,56.66,408600,52.172813
2015-06-17,61.251,61.501,60.773,56.560001,367400,52.080742
2015-06-18,61.555,62.152,61.457,56.950001,8e+05,52.439854
2015-06-19,61.718,61.772,61.479,56.669998,586900,52.182022
2015-06-22,62.402,62.467,62.13,57.27,328700,52.734512
2015-06-23,62.239,62.413,62.152,57.450001,251300,52.900249
2015-06-24,62.217,62.228,61.924,57.09,357300,52.568764
2015-06-25,62.098,62.152,61.794,56.93,223100,52.42144
2015-06-26,60.817,61.033,60.591,56.299999,337900,52.201687
2015-06-29,59.976,60.612,59.35,55.110001,415800,51.098312
2015-06-30,60.17,60.17,59.609,55.459999,523200,51.42284
2015-07-01,60.224,60.332,59.89,55.720001,299900,51.663906
2015-07-02,60.073,60.073,59.771,55.540001,483200,51.497013
2015-07-06,58.779,58.93,58.455,54.400002,384100,50.439999
2015-07-07,58.218,58.444,57.538,54.110001,350200,50.171112
2015-07-08,57.226,57.247,56.6,52.560001,626300,48.733944
2015-07-09,58.229,58.326,57.689,53.490002,537900,49.596241
2015-07-10,58.984,59.081,58.671,54.720001,317700,50.736706
2015-07-13,59.836,59.965,59.318,55.110001,1133700,51.098312
2015-07-14,59.652,59.89,59.447,55.48,374100,51.44138
2015-07-15,59.695,59.803,59.318,55.130001,301100,51.116859
2015-07-16,60.289,60.483,60.041,55.830002,246400,51.765907
2015-07-17,60.321,60.375,60.073,55.959999,267500,51.886433
2015-07-20,60.375,60.397,60.073,55.849998,227600,51.784443
2015-07-21,60.181,60.181,59.987,55.709999,226400,51.654636
2015-07-22,59.857,59.933,59.523,55.5,246100,51.459923
2015-07-23,59.706,59.749,59.253,55.07,266900,51.06123
2015-07-24,59.426,59.544,58.865,54.709999,383700,50.727428
2015-07-27,58.714,58.779,58.423,54.310001,301800,50.356552
2015-07-28,58.887,59.178,58.617,54.860001,397500,50.866508
2015-07-29,58.887,59.383,58.811,54.990002,361900,50.987049
2015-07-30,58.973,59.189,58.811,54.84,242800,50.847969
2015-07-31,59.588,59.728,59.286,55.099998,369000,51.089039
2015-08-03,59.124,59.318,58.768,54.700001,380600,50.718155
2015-08-04,59.469,59.642,59.329,55.07,228500,51.06123
2015-08-05,59.846,59.933,59.588,55.369999,489600,51.339386
2015-08-06,59.491,59.491,59.113,54.939999,210600,50.940689
2015-08-07,59.286,59.48,59.189,55.119999,796200,51.10759
2015-08-10,59.447,60.17,59.447,55.740002,320900,51.682453
2015-08-11,59.232,59.34,58.919,54.889999,372000,50.894333
2015-08-12,58.649,58.865,58.337,54.560001,416200,50.588356
2015-08-13,58.865,59.167,58.682,54.740002,428000,50.755249
2015-08-14,59.21,59.447,58.994,55.060001,263100,51.051956
2015-08-17,58.887,59.199,58.779,54.889999,149000,50.894333
2015-08-18,58.509,58.865,58.455,54.5,551300,50.532722
2015-08-19,58.498,58.725,58.056,54.209999,302100,50.263828
2015-08-20,57.916,57.97,57.301,53.18,1998200,49.308807
2015-08-21,57.139,57.269,55.899,51.849998,745400,48.075619
2015-08-24,52.491,54.443,50.873,49.490002,681300,45.887424
2015-08-25,55.953,55.996,53.677,49.860001,1410400,46.23048
2015-08-26,54.745,54.831,53.613,50.830002,672100,47.129879
2015-08-27,55.565,56.309,55.457,52.169998,498400,48.372322
2015-08-28,55.651,55.78,55.414,51.529999,1233000,47.778915
2015-08-31,55.241,55.328,54.972,51,400800,47.287495
2015-09-01,53.925,54.141,53.311,49.59,387400,45.980141
2015-09-02,54.227,54.281,53.742,50.310001,1564300,46.647724
2015-09-03,54.238,54.594,54.076,50.25,289900,46.592091
2015-09-04,53.235,53.462,52.847,49.23,346300,45.646343
2015-09-08,54.26,54.637,54.217,50.650002,353000,46.962975
2015-09-09,54.939,55.047,53.99,50.07,354600,46.425198
2015-09-10,54.227,54.799,54.206,50.650002,306200,46.962975
2015-09-11,54.68,55.004,54.54,50.950001,232800,47.241138
2015-09-14,54.928,54.928,54.648,50.849998,161600,47.148422
2015-09-15,54.659,55.047,54.486,50.970001,339200,47.259682
2015-09-16,55.112,55.511,55.036,51.450001,318700,47.704739
2015-09-17,55.177,56.136,55.036,51.400002,417500,47.658379
2015-09-18,55.284,55.5,54.875,50.959999,253900,47.250404
2015-09-21,55.435,55.5,55.09,51.34,219900,47.602749
2015-09-22,54.605,54.648,54.217,50.5,259200,46.823898
2015-09-23,54.4,54.529,54.098,50.27,177600,46.610634
2015-09-24,54.163,54.54,53.839,50.490002,206400,46.814621
2015-09-25,54.865,55.015,54.371,50.810001,243700,47.341995
2015-09-28,54.403,54.478,53.663,50.029999,279500,46.615227
2015-09-29,53.792,53.953,53.577,50.150002,241900,46.727039
2015-09-30,54.511,54.736,54.178,50.970001,229500,47.491074
2015-10-01,55.101,55.155,54.564,51.23,161100,47.733318
2015-10-02,54.586,55.68,54.478,51.869999,192900,48.329639
2015-10-05,56.367,56.743,56.303,52.810001,234000,49.205482
2015-10-06,56.432,56.571,56.206,52.57,299100,48.981861
2015-10-07,56.732,56.915,56.303,52.869999,2026100,49.261391
2015-10-08,56.603,57.237,56.485,53.279999,199200,49.643398
2015-10-09,57.333,57.494,56.947,53.34,170900,49.699303
2015-10-12,57.312,57.365,57.054,53.259998,115000,49.624763
2015-10-13,56.646,56.84,56.357,52.59,177400,49.000504
2015-10-14,56.818,56.936,56.625,52.900002,182500,49.289341
2015-10-15,57.28,57.644,57.076,53.709999,105800,50.044048
2015-10-16,57.709,57.805,57.505,53.84,143400,50.16518
2015-10-19,57.473,57.537,57.312,53.560001,126300,49.904293
2015-10-20,57.451,57.516,57.28,53.450001,208900,49.801796
2015-10-21,57.505,57.516,56.925,53.080002,371500,49.457054
2015-10-22,57.634,58.138,57.559,54.099998,248900,50.407429
2015-10-23,58.471,58.61,58.138,54.459999,142800,50.742859
2015-10-26,58.246,58.256,58.074,54.23,116300,50.528561
2015-10-27,58.042,58.063,57.784,53.959999,120400,50.276989
2015-10-28,58.127,58.374,57.602,54.049999,109700,50.360847
2015-10-29,57.473,57.591,57.323,53.610001,129500,49.950882
2015-10-30,57.623,57.741,57.387,53.549999,314700,49.894978
2015-11-02,57.634,58.031,57.516,54.02,348800,50.332893
2015-11-03,57.548,57.988,57.43,53.900002,157700,50.221081
2015-11-04,57.451,57.505,56.915,53.139999,235100,49.512955
2015-11-05,57.226,57.226,56.915,53.27,173400,49.634083
2015-11-06,56.689,56.754,56.389,52.810001,225200,49.205482
2015-11-09,55.863,55.906,55.24,51.619999,208400,48.096699
2015-11-10,55.316,55.434,55.058,51.650002,268400,48.12466
2015-11-11,55.831,55.959,55.67,51.98,203600,48.432133
2015-11-12,55.852,55.874,55.466,51.720001,1131400,48.18988
2015-11-13,55.38,55.541,55.101,51.439999,1116900,47.928993
2015-11-16,55.273,55.949,55.273,52.110001,454800,48.553261
2015-11-17,56.142,56.249,55.906,52.209999,243300,48.646435
2015-11-18,56.045,56.507,56.045,52.630001,181000,49.037769
2015-11-19,56.593,56.872,56.593,52.91,154200,49.29866
2015-11-20,57.108,57.323,57.043,53.200001,215000,49.568863
2015-11-23,56.936,56.968,56.561,52.790001,702500,49.186852
2015-11-24,56.217,56.732,56.035,52.810001,354200,49.205482
2015-11-25,56.603,56.711,56.421,52.779999,291700,49.177536
2015-11-27,56.196,56.271,56.067,52.369999,234300,48.795513
2015-11-30,56.045,56.217,55.938,52.299999,812400,48.730293
2015-12-01,56.743,57.151,56.732,53.25,365600,49.615448
2015-12-02,56.775,56.872,56.303,52.5,388500,48.916645
2015-12-03,56.711,56.711,56.056,52.419998,416000,48.842102
2015-12-04,56.153,56.861,56.099,52.939999,653300,49.326611
2015-12-07,56.357,56.561,56.131,52.5,274100,48.916645
2015-12-08,55.788,55.949,55.616,52.040001,218000,48.488037
2015-12-09,55.82,56.196,55.444,51.869999,278800,48.329639
2015-12-10,55.562,55.734,55.369,51.669998,264700,48.143288
2015-12-11,54.575,54.639,54.21,50.59,417700,47.137005
2015-12-14,54.715,54.854,54.221,51,283200,47.519028
2015-12-15,54.961,55.187,54.865,51.25,292200,47.751961
2015-12-16,55.455,56.292,55.305,52.25,288200,48.683704
2015-12-17,55.777,55.97,55.401,51.619999,535100,48.096699
2015-12-18,55.798,55.809,55.434,51.73,414700,48.1992
2015-12-21,54.467,54.489,53.707,51.060001,250900,48.325073
2015-12-22,54.214,54.404,53.971,51.389999,413900,48.637394
2015-12-23,54.563,54.827,54.415,51.759998,924700,48.987579
2015-12-24,54.446,54.848,54.425,51.77,171400,48.99704
2015-12-28,54.626,54.626,54.267,51.439999,495300,48.684719
2015-12-29,54.7,55.196,54.573,51.91,449300,49.129547
2015-12-30,54.816,54.816,54.467,51.66,417100,48.892933
2015-12-31,54.32,54.478,53.992,51.099998,316100,48.362934
2016-01-04,53.316,53.517,52.851,50.560001,334200,47.851856
2016-01-05,53.517,53.601,53.21,50.639999,453400,47.927567
2016-01-06,52.861,53.02,52.629,50.009998,176400,47.331314
2016-01-07,51.815,52.365,51.689,48.919998,207600,46.299698
2016-01-08,51.784,51.879,50.864,48.169998,274500,45.58987
2016-01-11,51.403,51.414,50.621,48.259998,198200,45.675049
2016-01-12,51.34,51.372,50.717,48.299999,282200,45.71291
2016-01-13,51.382,51.467,50.357,47.759998,430300,45.201824
2016-01-14,50.664,51.266,50.389,48.34,235500,45.750763
2016-01-15,49.586,49.808,49.111,46.82,255600,44.312183
2016-01-19,50.072,50.135,49.343,46.91,462500,44.397354
2016-01-20,48.772,48.783,47.684,45.810001,605900,43.356281
2016-01-21,48.191,48.783,47.726,45.77,877400,43.31842
2016-01-22,49.227,49.639,49.153,46.93,396300,44.41629
2016-01-25,49.354,49.491,48.931,46.389999,400400,43.905212
2016-01-26,49.237,49.797,49.237,47.09,264700,44.567722
2016-01-27,49.818,49.987,49.195,46.709999,185600,44.208069
2016-01-28,50.093,50.093,49.554,47.080002,312100,44.558254
2016-01-29,50.685,51.414,50.547,48.66,245400,46.053623
2016-02-01,51.298,51.815,51.298,48.849998,285300,46.233444
2016-02-02,50.801,51.023,50.474,47.98,289600,45.410049
2016-02-03,51.372,51.646,50.632,48.880001,185100,46.261837
2016-02-04,51.551,51.953,51.382,48.790001,145200,46.176662
2016-02-05,51.361,51.372,50.611,48.07,149700,45.495228
2016-02-08,50.188,50.273,49.671,47.470001,244000,44.927364
2016-02-09,49.332,49.85,49.184,46.98,219900,44.463612
2016-02-10,49.924,50.241,49.67,47.049999,276700,44.529861
2016-02-11,49.396,49.533,48.973,46.630001,188600,44.132362
2016-02-12,49.354,49.882,49.237,47.209999,241600,44.68129
2016-02-16,50.886,51.234,50.685,48.360001,127200,45.769691
2016-02-17,51.245,51.752,51.097,48.860001,238600,46.242908
2016-02-18,51.583,51.604,51.224,48.619999,117500,46.015766
2016-02-19,51.53,51.984,51.488,49.18,167600,46.545769
2016-02-22,52.301,52.555,52.301,49.709999,120000,47.047379
2016-02-23,52.027,52.153,51.583,48.93,134100,46.309162
2016-02-24,51.361,52.291,51.15,49.43,720300,46.782387
2016-02-25,52.227,52.587,51.963,49.759998,424100,47.094704
2016-02-26,52.64,52.64,52.006,49.240002,256400,46.602562
2016-02-29,52.217,52.449,51.858,49.119999,423800,46.488987
2016-03-01,52.703,53.369,52.64,50.360001,382900,47.662571
2016-03-02,53.231,53.707,53.147,50.790001,153900,48.069534
2016-03-03,53.707,54.034,53.622,51.119999,401100,48.381859
2016-03-04,54.024,54.52,54.024,51.419998,170500,48.665791
2016-03-07,53.886,54.235,53.77,51.209999,360300,48.467041
2016-03-08,54.055,54.055,53.707,50.860001,155200,48.135784
2016-03-09,54.045,54.14,53.802,51.09,266500,48.353466
2016-03-10,54.224,54.415,53.517,50.990002,167700,48.258823
2016-03-11,54.806,55.27,54.784,52.25,248100,49.451332
2016-03-14,55.281,55.45,55.165,52.380001,133700,49.574371
2016-03-15,54.756,54.808,54.502,51.900002,117200,49.193333
2016-03-16,54.407,55.484,54.407,52.52,222800,49.780998
2016-03-17,55.716,56.349,55.568,53.25,263600,50.472927
2016-03-18,56.328,56.465,56.127,53.290001,523200,50.510845
2016-03-21,56.169,56.201,55.916,53.259998,237300,50.482407
2016-03-22,55.916,56.117,55.716,53.18,314600,50.406578
2016-03-23,55.874,56.032,55.399,52.529999,100600,49.790478
2016-03-24,55.093,55.209,54.893,52.290001,255800,49.562996
2016-03-28,55.505,55.505,55.22,52.529999,196200,49.790478
2016-03-29,55.368,56.38,55.156,53.439999,283100,50.653019
2016-03-30,56.623,56.866,56.528,53.700001,243700,50.89946
2016-03-31,56.623,56.707,56.444,53.509998,470500,50.719368
2016-04-01,55.579,56.222,55.42,53.240002,382100,50.463451
2016-04-04,56.423,56.454,55.979,53.130001,433400,50.359184
2016-04-05,55.737,55.916,55.515,52.77,3402500,50.017963
2016-04-06,55.884,56.328,55.758,53.389999,114900,50.605629
2016-04-07,56.074,56.201,55.6,52.849998,137000,50.093788
2016-04-08,56.707,56.728,56.359,53.549999,149200,50.757286
2016-04-11,56.897,57.172,56.718,53.759998,188200,50.956329
2016-04-12,57.066,57.361,56.718,54.220001,138400,51.392342
2016-04-13,57.625,57.72,57.456,54.650002,144900,51.799915
2016-04-14,57.435,57.594,57.414,54.439999,346400,51.600868
2016-04-15,57.425,57.467,57.182,54.23,304600,51.401821
2016-04-18,57.404,57.784,57.34,54.700001,176700,51.847309
2016-04-19,58.016,58.206,57.9,55.080002,127500,52.207493
2016-04-20,58.206,58.395,58.005,55.119999,151200,52.245403
2016-04-21,58.026,58.026,57.467,54.580002,259500,51.733566
2016-04-22,57.783,57.91,57.425,54.639999,211900,51.79044
2016-04-25,57.731,57.921,57.646,54.869999,142600,52.008442
2016-04-26,58.237,58.311,58.047,55.099998,274100,52.226444
2016-04-27,58.005,58.258,57.815,55.139999,201100,52.264362
2016-04-28,57.762,58.1,57.499,54.619999,690100,51.771481
2016-04-29,57.794,57.826,57.351,54.630001,226900,51.78096
2016-05-02,57.931,58.195,57.815,55.09,260600,52.216972
2016-05-03,57.741,57.889,57.256,54.290001,435200,51.458687
2016-05-04,57.087,57.087,56.686,53.900002,200100,51.089031
2016-05-05,57.077,57.172,56.665,53.880001,130400,51.070076
2016-05-06,56.634,56.845,56.507,53.84,336300,51.032158
2016-05-09,56.971,57.14,56.718,53.790001,174200,50.984772
2016-05-10,57.256,57.52,57.108,54.52,137100,51.676701
2016-05-11,57.098,57.129,56.781,53.830002,224300,51.022682
2016-05-12,56.929,56.929,56.37,53.57,132100,50.776241
2016-05-13,56.306,56.338,55.916,53.130001,164000,50.359184
2016-05-16,56.275,56.602,56.275,53.59,172900,50.7952
2016-05-17,56.602,56.707,56.243,53.43,178700,50.643543
2016-05-18,56.401,56.718,56.043,53.25,147300,50.472927
2016-05-19,55.505,55.779,55.441,52.73,185600,49.980045
2016-05-20,56.022,56.243,56.022,53.25,655000,50.472927
2016-05-23,56.074,56.18,55.969,53.09,132100,50.32127
2016-05-24,56.37,56.665,56.19,53.650002,152500,50.85207
2016-05-25,56.686,56.845,56.581,53.810001,127400,51.003731
2016-05-26,56.908,56.908,56.676,53.869999,370600,51.060593
2016-05-27,56.771,56.813,56.549,53.73,209700,50.927898
2016-05-31,56.739,56.897,56.496,53.700001,224800,50.89946
2016-06-01,56.623,56.781,56.517,53.790001,244100,50.984772
2016-06-02,56.623,56.781,56.412,53.82,1036200,51.013199
2016-06-03,57.182,57.636,57.119,54.630001,239200,51.78096
2016-06-06,57.826,58.132,57.826,55.02,130800,52.15062
2016-06-07,58.174,58.448,58.153,55.25,148500,52.368629
2016-06-08,58.733,58.733,58.49,55.509998,161100,52.615067
2016-06-09,58.3,58.374,58.111,55.25,185800,52.368629
2016-06-10,57.562,57.678,56.929,54.119999,162900,51.297558
2016-06-13,56.57,56.971,56.496,53.639999,233000,50.842587
2016-06-14,55.331,55.331,54.819,52.73,265300,50.432281
2016-06-15,55.415,55.645,55.3,52.970001,115200,50.661823
2016-06-16,54.735,55.247,54.327,52.799999,180600,50.499233
2016-06-17,55.185,55.383,54.902,52.889999,222400,50.585308
2016-06-20,56.669,56.763,56.335,53.950001,339500,51.599125
2016-06-21,56.784,57.046,56.628,54.290001,213300,51.924301
2016-06-22,56.931,57.056,56.638,54.189999,963400,51.828659
2016-06-23,57.443,57.673,57.171,55.119999,256600,52.718136
2016-06-24,54.223,55.111,54.118,51.810001,471400,49.552372
2016-06-27,53.815,53.92,53.052,51.16,1024600,48.930695
2016-06-28,55.028,55.028,54.557,52.549999,771800,50.260124
2016-06-29,55.77,56.011,55.707,53.509998,351800,51.178291
2016-06-30,56.094,56.523,55.979,54.060001,241800,51.70433
2016-07-01,56.669,56.826,56.523,54.16,268900,51.799969
2016-07-05,56.178,56.178,55.791,53.41,159500,51.082649
2016-07-06,55.519,55.854,55.143,53.419998,166800,51.092213
2016-07-07,55.603,55.948,55.425,53.200001,253400,50.881805
2016-07-08,56.094,56.356,55.948,53.900002,141400,51.551296
2016-07-11,56.743,57.088,56.743,54.360001,795500,51.991257
2016-07-12,57.454,57.569,57.286,54.84,252700,52.45034
2016-07-13,57.401,57.464,57.161,54.740002,172000,52.354698
2016-07-14,57.715,57.799,57.506,55.16,135500,52.756397
2016-07-15,57.412,57.412,57.119,54.689999,193300,52.306873
2016-07-18,57.433,57.506,57.297,54.990002,112200,52.593803
2016-07-19,57.244,57.265,57.098,54.73,160600,52.345131
2016-07-20,57.882,57.945,57.715,55.360001,134700,52.947678
2016-07-21,57.799,57.935,57.621,55.259998,109700,52.852036
2016-07-22,57.987,57.987,57.757,55.400002,198200,52.985943
2016-07-25,58.029,58.06,57.788,55.389999,293800,52.976372
2016-07-26,58.415,58.447,58.144,55.779999,150100,53.349377
2016-07-27,58.342,58.342,57.893,55.68,182100,53.253738
2016-07-28,58.489,58.687,58.384,56.099998,297100,53.65543
2016-07-29,58.708,58.949,58.572,56.240002,268500,53.789337
2016-08-01,58.917,58.928,58.687,56.18,578500,53.731949
2016-08-02,58.75,58.75,58.3,56.040001,627400,53.598049
2016-08-03,58.144,58.206,57.903,55.669998,191500,53.244171
2016-08-04,58.572,58.76,58.395,56.130001,105600,53.684128
2016-08-05,58.917,59.022,58.75,56.419998,177900,53.961491
2016-08-08,59.21,59.252,59.001,56.57,199700,54.104954
2016-08-09,59.356,59.555,59.2,56.830002,196200,54.353622
2016-08-10,59.691,59.806,59.586,57,215600,54.516216
2016-08-11,59.691,59.848,59.597,57.209999,118000,54.717068
2016-08-12,59.879,59.879,59.597,57.029999,120200,54.54491
2016-08-15,59.9,60.203,59.858,57.48,212900,54.9753
2016-08-16,59.921,59.921,59.67,57.119999,292000,54.630985
2016-08-17,59.43,59.628,59.147,56.959999,168800,54.477959
2016-08-18,59.733,59.911,59.649,57.299999,141100,54.803143
2016-08-19,59.534,59.607,59.262,56.990002,1226600,54.506657
2016-08-22,59.336,59.471,59.179,56.880001,105400,54.401447
2016-08-23,60.036,60.099,59.701,57.130001,234500,54.640553
2016-08-24,59.649,59.649,59.377,56.84,353700,54.36319
2016-08-25,59.492,59.492,59.367,56.849998,166400,54.372749
2016-08-26,59.524,59.848,58.677,56.32,195900,53.865845
2016-08-29,58.959,59.074,58.76,56.470001,153000,54.009312
2016-08-30,59.022,59.043,58.604,56.16,351700,53.712818
2016-08-31,58.593,58.625,58.321,55.93,138700,53.49284
2016-09-01,58.74,58.865,58.562,56.299999,271900,53.846722
2016-09-02,59.283,59.325,59.053,56.630001,200400,54.162342
2016-09-06,59.597,60.057,59.586,57.400002,216800,54.898785
2016-09-07,60.12,60.12,59.827,57.34,127500,54.8414
2016-09-08,60.13,60.141,59.796,57.220001,288900,54.726627
2016-09-09,59.231,59.336,58.447,55.900002,325700,53.464149
2016-09-12,58.06,58.865,57.83,56.240002,193900,53.789337
2016-09-13,57.347,57.471,56.651,54.740002,579000,52.709908
2016-09-14,56.921,57.181,56.817,54.740002,210500,52.709908
2016-09-15,56.931,57.368,56.796,55.150002,154300,53.104702
2016-09-16,56.869,57.014,56.609,54.650002,192800,52.623245
2016-09-19,57.316,57.451,57.035,54.970001,150700,52.931377
2016-09-20,57.544,57.596,57.264,55.189999,386300,53.143219
2016-09-21,57.752,58.178,57.419,55.970001,219500,53.894291
2016-09-22,58.707,58.801,58.52,56.490002,862800,54.395008
2016-09-23,58.385,58.427,58.178,56.040001,222200,53.961697
2016-09-26,58.157,58.157,57.928,55.810001,256200,53.740227
2016-09-27,58.105,58.51,58.074,56.27,335000,54.183167
2016-09-28,58.468,58.686,58.126,56.490002,211200,54.395008
2016-09-29,58.281,58.281,57.544,55.59,143000,53.528385
2016-09-30,58.136,58.458,58.063,56.169998,208500,54.086872
2016-10-03,57.876,58.313,57.804,55.880001,478600,53.807629
2016-10-04,57.824,57.835,57.17,55.16,164700,53.11433
2016-10-05,57.149,57.264,56.921,54.91,238200,52.8736
2016-10-06,56.402,56.485,56.256,54.369999,250400,52.353626
2016-10-07,56.277,56.277,55.664,53.959999,328100,51.958836
2016-10-10,56.017,56.329,56.017,54.09,168700,52.084015
2016-10-11,55.498,55.498,54.885,52.959999,177100,50.995918
2016-10-12,54.937,55.093,54.865,52.98,349800,51.015179
2016-10-13,54.906,55.374,54.802,53.200001,463600,51.227016
2016-10-14,55.426,55.509,55.156,53.110001,157800,51.140358
2016-10-17,55.031,55.093,54.896,52.889999,483200,50.928516
2016-10-18,55.727,55.779,55.581,53.630001,196300,51.641071
2016-10-19,55.903,56.017,55.81,53.889999,135400,51.89143
2016-10-20,55.966,56.184,55.914,54.009998,358300,52.006977
2016-10-21,55.758,55.976,55.644,53.889999,143600,51.89143
2016-10-24,56.298,56.298,56.049,54.09,169900,52.084015
2016-10-25,56.173,56.267,56.049,54.110001,164600,52.103271
2016-10-26,55.976,55.976,55.737,53.75,175800,51.756622
2016-10-27,55.779,55.779,55.405,53.349998,384700,51.371452
2016-10-28,55.218,55.332,55.01,53.110001,176400,51.140358
2016-10-31,55.342,55.581,55.342,53.450001,274000,51.467751
2016-11-01,55.54,55.737,55.083,53.310001,554900,51.332939
2016-11-02,55.394,55.612,55.114,53.240002,368000,51.265537
2016-11-03,55.644,55.685,55.28,53.330002,380500,51.3522
2016-11-04,55.062,55.124,54.865,52.84,363200,50.880367
2016-11-07,55.052,55.207,55.01,53.139999,783000,51.169243
2016-11-08,55.072,55.529,55.02,53.360001,203000,51.381084
2016-11-09,54.699,55.249,54.657,52.790001,617500,50.832226
2016-11-10,54.127,54.127,53.359,51.610001,318200,49.695988
2016-11-11,53.328,53.359,52.912,51.189999,330300,49.291561
2016-11-14,52.725,52.725,52.165,50.48,616200,48.607891
2016-11-15,52.393,52.829,52.393,50.830002,653400,48.944916
2016-11-16,52.175,52.268,52.03,50.189999,6809300,48.328648
2016-11-17,52.497,52.84,52.497,50.709999,587400,48.829365
2016-11-18,52.435,52.549,52.217,50.34,896900,48.473087
2016-11-21,52.268,52.538,52.268,50.52,372700,48.646412
2016-11-22,52.58,52.767,52.497,50.790001,311300,48.906399
2016-11-23,52.59,52.632,52.414,50.68,260900,48.800476
2016-11-25,52.736,52.808,52.632,50.700001,92200,48.819736
2016-11-28,52.85,53.089,52.84,51.009998,219100,49.118233
2016-11-29,53.068,53.369,52.985,51.27,220000,49.368595
2016-11-30,53.515,53.587,53.255,51.369999,641400,49.464886
2016-12-01,53.151,53.151,52.632,50.810001,405900,48.925655
2016-12-02,52.892,53.11,52.829,51,410000,49.108608
2016-12-05,52.902,53.172,52.902,51.18,352600,49.281933
2016-12-06,53.234,53.442,53.213,51.400002,468100,49.493774
2016-12-07,53.504,54.065,53.504,52,471300,50.071522
2016-12-08,54.024,54.075,53.816,52.029999,369800,50.100407
2016-12-09,53.951,54.065,53.868,52.060001,878500,50.129299
2016-12-12,53.515,53.67,53.483,51.59,309100,49.676727
2016-12-13,53.837,54.138,53.837,52.07,656900,50.138927
2016-12-14,53.702,53.837,52.933,51,322800,49.108608
2016-12-15,52.445,52.528,52.289,50.490002,330500,48.617523
2016-12-16,52.331,52.559,52.237,50.41,610500,48.540489
2016-12-19,52.32,52.538,52.32,50.450001,607100,48.579006
