"Date","VSS.Open","VSS.High","VSS.Low","VSS.Close","VSS.Volume","VSS.Adjusted"
2013-05-06,109.464,109.711,109.329,97.360001,42700,86.568016
2013-05-07,109.981,109.992,109.464,97.68,46500,86.852539
2013-05-08,110.195,110.791,110.183,98.419998,85700,87.510513
2013-05-09,110.577,110.667,109.441,97.849998,101000,87.003685
2013-05-10,109.621,109.925,109.126,97.709999,41700,86.879204
2013-05-13,109.767,109.767,109.104,97.360001,27500,86.568016
2013-05-14,109.475,109.88,109.441,97.459999,29800,86.656921
2013-05-15,108.991,109.227,108.564,97.089996,77200,86.327934
2013-05-16,109.092,109.396,108.733,96.839996,52100,86.105644
2013-05-17,109.295,109.767,109.182,97.580002,39100,86.763626
2013-05-20,109.767,110.161,109.531,97.82,42700,86.977005
2013-05-21,109.869,110.487,109.52,98.029999,67200,87.163719
2013-05-22,110.228,111.128,108.564,96.779999,38000,86.052299
