"Date","VMBS.Open","VMBS.High","VMBS.Low","VMBS.Close","VMBS.Volume","VMBS.Adjusted"
2013-12-10,55.19,55.298,55.168,51.32,98400,47.71212
2013-12-11,55.125,55.201,55.104,51.23,101500,47.628456
2013-12-12,54.975,55.115,54.964,51.130001,110100,47.535484
2013-12-13,55.018,55.125,54.975,51.139999,188200,47.544781
2013-12-16,55.158,55.158,55.029,51.16,82500,47.563374
2013-12-17,55.19,55.211,55.125,51.310001,59900,47.702843
2013-12-18,55.104,55.254,55.039,51.200001,164800,47.600563
2013-12-19,54.824,54.986,54.824,51.040001,152800,47.451805
2013-12-20,54.9,55.104,54.9,51.189999,286900,47.591267
2013-12-23,54.996,55.136,54.996,51.259998,98200,47.656353
2013-12-24,54.872,54.872,54.679,51.040001,65800,47.531574
2013-12-26,54.818,54.818,54.646,50.939999,51900,47.438431
2013-12-27,54.636,54.829,54.636,50.950001,51900,47.44775
2013-12-30,54.775,54.936,54.775,51.139999,63100,47.624687
2013-12-31,54.883,54.904,54.764,51.029999,45700,47.522236
2014-01-02,54.872,54.936,54.786,51.02,38000,47.512913
2014-01-03,54.754,54.915,54.754,51.040001,211400,47.531574
2014-01-06,54.904,55.001,54.861,51.119999,54000,47.60606
2014-01-07,54.904,55.054,54.904,51.240002,97000,47.717789
2014-01-08,54.936,54.947,54.872,51.119999,139300,47.60606
2014-01-09,54.872,54.99,54.84,51.189999,68900,47.671234
2014-01-10,55.054,55.248,55.054,51.419998,29400,47.885426
2014-01-13,55.301,55.398,55.269,51.529999,51100,47.987858
2014-01-14,55.312,55.312,55.173,51.400002,82200,47.866802
2014-01-15,55.054,55.194,55.054,51.369999,37300,47.838863
2014-01-16,55.237,55.312,55.237,51.5,128500,47.959919
2014-01-17,55.269,55.387,55.258,51.540001,29500,47.997173
2014-01-21,55.344,55.43,55.312,51.59,118700,48.043739
2014-01-22,55.312,55.377,55.248,51.490002,121700,47.950619
2014-01-23,55.323,55.495,55.323,51.610001,52000,48.062366
2014-01-24,55.462,55.591,55.452,51.740002,57600,48.18343
2014-01-27,55.505,55.602,55.43,51.630001,99500,48.081005
2014-01-28,55.505,55.548,55.43,51.73,100200,48.174118
2014-01-29,55.527,55.709,55.527,51.82,69500,48.25795
2014-01-30,55.581,55.645,55.57,51.810001,81300,48.248627
2014-01-31,55.699,55.742,55.645,51.900002,38100,48.332443
2014-02-03,55.596,55.757,55.531,51.970001,70700,48.468605
2014-02-04,55.724,55.746,55.639,51.950001,99000,48.449955
2014-02-05,55.681,55.703,55.606,51.900002,36000,48.403316
2014-02-06,55.564,55.606,55.531,51.849998,237000,48.356689
2014-02-07,55.681,55.746,55.628,51.959999,21600,48.459274
2014-02-10,55.735,55.767,55.692,51.990002,27700,48.487259
2014-02-11,55.639,55.639,55.553,51.849998,89000,48.356689
2014-02-12,55.553,55.553,55.403,51.709999,77000,48.22612
2014-02-13,55.488,55.617,55.488,51.830002,75600,48.338036
2014-02-14,55.574,55.574,55.467,51.75,47400,48.26342
2014-02-18,55.467,55.596,55.467,51.82,91000,48.328709
2014-02-19,55.596,55.671,55.488,51.77,118100,48.282078
2014-02-20,55.403,55.467,55.381,51.720001,55700,48.235458
2014-02-21,55.381,55.499,55.381,51.740002,19300,48.254089
2014-02-24,55.467,55.488,55.435,51.75,29800,48.26342
2014-02-25,55.585,55.639,55.585,51.869999,27800,48.375332
2014-02-26,55.639,55.714,55.606,51.959999,42000,48.459274
2014-02-27,55.681,55.789,55.681,52,30100,48.496586
2014-02-28,55.735,55.778,55.681,51.990002,55200,48.487259
2014-03-03,55.657,55.678,55.582,52.009998,26000,48.583454
2014-03-04,55.646,55.646,55.486,51.84,26300,48.424671
2014-03-05,55.453,55.528,55.453,51.860001,25700,48.443363
2014-03-06,55.432,55.475,55.389,51.799999,36500,48.387306
2014-03-07,55.25,55.357,55.25,51.650002,44400,48.247189
2014-03-10,55.357,55.411,55.304,51.73,43300,48.321918
2014-03-11,55.304,55.378,55.261,51.73,72700,48.321918
2014-03-12,55.357,55.475,55.357,51.799999,46700,48.387306
2014-03-13,55.325,55.646,55.325,51.98,103000,48.555443
2014-03-14,55.678,55.678,55.56,51.939999,55300,48.518078
2014-03-17,55.539,55.55,55.464,51.84,49900,48.424671
2014-03-18,55.432,55.528,55.432,51.869999,32300,48.452698
2014-03-19,55.55,55.56,55.25,51.720001,71300,48.312576
2014-03-20,55.175,55.282,55.175,51.599998,35300,48.200474
2014-03-21,55.261,55.378,55.25,51.669998,73300,48.265865
2014-03-24,55.304,55.378,55.282,51.720001,95300,48.312576
2014-03-25,55.25,55.368,55.229,51.68,44500,48.275208
2014-03-26,55.368,55.443,55.314,51.740002,58100,48.331257
2014-03-27,55.378,55.518,55.378,51.759998,136000,48.349941
2014-03-28,55.368,55.443,55.325,51.740002,28900,48.331257
2014-03-31,55.293,55.368,55.229,51.720001,128400,48.312576
2014-04-01,55.161,55.183,55.108,51.610001,49600,48.287323
2014-04-02,55.022,55.119,55.022,51.509998,60600,48.193752
2014-04-03,55.001,55.119,55.001,51.560001,64100,48.240536
2014-04-04,55.268,55.322,55.172,51.709999,38700,48.380875
2014-04-07,55.386,55.429,55.354,51.84,26800,48.502506
2014-04-08,55.439,55.482,55.364,51.889999,113900,48.549286
2014-04-09,55.407,55.503,55.354,51.880001,277100,48.539925
2014-04-10,55.493,55.653,55.493,51.98,32700,48.633495
2014-04-11,55.6,55.674,55.557,52.060001,23900,48.708347
2014-04-14,55.567,55.578,55.503,51.93,62800,48.586708
2014-04-15,55.557,55.61,55.418,51.990002,69800,48.642845
2014-04-16,55.471,55.546,55.45,51.939999,92200,48.596054
2014-04-17,55.418,55.525,55.268,51.740002,30100,48.408962
2014-04-21,55.279,55.396,55.279,51.75,54700,48.418304
2014-04-22,55.343,55.364,55.29,51.77,250100,48.437019
2014-04-23,55.471,55.514,55.418,51.869999,68800,48.530567
2014-04-24,55.471,55.557,55.471,51.970001,49400,48.624146
2014-04-25,55.6,55.632,55.546,51.990002,18200,48.642845
2014-04-28,55.61,55.621,55.503,51.950001,18200,48.605423
2014-04-29,55.482,55.525,55.45,51.919998,124700,48.577351
2014-04-30,55.557,55.696,55.493,52.049999,30000,48.698971
2014-05-01,55.454,55.646,55.454,52.110001,44600,48.826427
2014-05-02,55.582,55.7,55.454,52.139999,140000,48.854523
2014-05-05,55.71,55.71,55.55,52.130001,18700,48.845139
2014-05-06,55.71,55.732,55.625,52.169998,34500,48.882641
2014-05-07,55.721,55.828,55.657,52.279999,62800,48.985695
2014-05-08,55.807,55.871,55.753,52.330002,116200,49.032558
2014-05-09,55.796,55.796,55.7,52.25,41300,48.957603
2014-05-12,55.71,55.71,55.625,52.16,15200,48.87326
2014-05-13,55.721,55.764,55.678,52.25,36400,48.957603
2014-05-14,55.807,55.913,55.807,52.389999,18300,49.088772
2014-05-15,55.86,56.063,55.86,52.43,31600,49.126244
2014-05-16,55.913,55.945,55.849,52.369999,22000,49.07003
2014-05-19,55.935,55.945,55.839,52.32,47300,49.023178
2014-05-20,55.849,55.924,55.828,52.389999,23200,49.088772
2014-05-21,55.956,55.988,55.903,52.43,19500,49.126244
2014-05-22,55.999,55.999,55.924,52.450001,22500,49.144989
2014-05-23,56.052,56.052,55.956,52.439999,31100,49.135635
2014-05-27,56.031,56.063,55.924,52.529999,43900,49.219955
2014-05-28,56.063,56.265,56.063,52.68,49200,49.3605
2014-05-29,56.255,56.287,56.137,52.599998,47400,49.285545
2014-05-30,56.105,56.116,56.02,52.549999,73700,49.238701
2014-06-02,55.939,55.939,55.811,52.43,71900,49.197399
2014-06-03,55.875,55.875,55.715,52.279999,33800,49.056644
2014-06-04,55.704,55.822,55.694,52.299999,14700,49.075417
2014-06-05,55.715,55.875,55.715,52.41,32100,49.178627
2014-06-06,55.971,55.971,55.811,52.380001,23700,49.150482
2014-06-09,55.843,55.843,55.715,52.360001,38000,49.131718
2014-06-10,55.779,55.779,55.683,52.32,39900,49.094185
2014-06-11,55.8,55.811,55.704,52.32,18700,49.094185
2014-06-12,55.726,55.896,55.726,52.41,34000,49.178627
2014-06-13,55.683,55.822,55.683,52.349998,24500,49.122334
2014-06-16,55.822,55.832,55.758,52.360001,101600,49.131718
2014-06-17,55.822,55.832,55.694,52.290001,32300,49.06604
2014-06-18,55.779,55.918,55.758,52.459999,23900,49.225548
2014-06-19,56.003,56.003,55.822,52.41,86200,49.178627
2014-06-20,55.822,55.95,55.822,52.459999,62400,49.225548
2014-06-23,56.024,56.024,55.95,52.509998,79800,49.272461
2014-06-24,55.992,55.992,55.907,52.529999,71600,49.291237
2014-06-25,56.109,56.109,56.014,52.610001,46500,49.366306
2014-06-26,56.024,56.131,56.024,52.580002,29600,49.338165
2014-06-27,56.109,56.163,56.067,52.619999,16100,49.37569
2014-06-30,56.152,56.152,56.035,52.619999,40500,49.37569
2014-07-01,55.949,55.949,55.832,52.5,156100,49.329651
2014-07-02,55.885,55.885,55.725,52.439999,65000,49.273266
2014-07-03,55.768,55.832,55.704,52.43,13900,49.263882
2014-07-07,55.8,55.832,55.725,52.439999,42900,49.273266
2014-07-08,55.863,55.906,55.8,52.48,102300,49.310856
2014-07-09,55.789,55.917,55.736,52.5,53600,49.329651
2014-07-10,55.853,55.927,55.821,52.490002,21100,49.320255
2014-07-11,55.832,56.002,55.832,52.599998,160800,49.423595
2014-07-14,55.832,55.906,55.832,52.490002,26400,49.320255
2014-07-15,55.832,55.853,55.757,52.43,99800,49.263882
2014-07-16,55.8,55.81,55.736,52.419998,39300,49.254475
2014-07-17,55.853,55.981,55.821,52.580002,73000,49.404812
2014-07-18,55.906,55.906,55.832,52.490002,42400,49.320255
2014-07-21,55.949,55.991,55.842,52.540001,68100,49.367229
2014-07-22,55.949,55.97,55.832,52.57,26900,49.395416
2014-07-23,55.991,55.991,55.874,52.540001,36000,49.367229
2014-07-24,55.832,55.832,55.746,52.419998,34800,49.254475
2014-07-25,55.746,55.853,55.746,52.48,37900,49.310856
2014-07-28,55.874,55.885,55.8,52.490002,87500,49.320255
2014-07-29,55.853,55.917,55.842,52.52,29900,49.348446
2014-07-30,55.8,55.81,55.619,52.290001,63000,49.132324
2014-07-31,55.693,55.768,55.629,52.369999,60400,49.2075
2014-08-01,55.674,55.748,55.6,52.380001,64100,49.28088
2014-08-04,55.791,55.823,55.727,52.470001,76300,49.365562
2014-08-05,55.674,55.802,55.674,52.459999,94500,49.356136
2014-08-06,55.844,55.865,55.738,52.509998,80800,49.403194
2014-08-07,55.695,55.865,55.695,52.540001,70900,49.431427
2014-08-08,55.823,55.929,55.791,52.52,27700,49.412594
2014-08-11,55.823,55.823,55.748,52.5,22700,49.39378
2014-08-12,55.717,55.833,55.717,52.48,46300,49.374958
2014-08-13,55.865,55.897,55.855,52.580002,607100,49.469048
2014-08-14,55.897,56.004,55.78,52.580002,113300,49.469048
2014-08-15,55.982,56.057,55.897,52.689999,1219000,49.572533
2014-08-18,55.95,55.972,55.844,52.610001,98500,49.497276
2014-08-19,55.982,55.982,55.833,52.529999,225000,49.422001
2014-08-20,55.887,55.918,55.77,52.509998,370300,49.403194
2014-08-21,55.802,55.897,55.727,52.549999,122000,49.440811
2014-08-22,55.887,55.929,55.802,52.59,142300,49.478458
2014-08-25,55.908,55.95,55.844,52.639999,114200,49.525505
2014-08-26,55.865,55.982,55.865,52.599998,41800,49.487858
2014-08-27,55.982,56.004,55.844,52.619999,319500,49.506683
2014-08-28,55.993,56.004,55.908,52.619999,29900,49.506683
2014-08-29,55.972,56.046,55.95,52.68,47900,49.563129
2014-09-02,55.801,55.801,55.726,52.52,26500,49.469887
2014-09-03,55.811,55.875,55.737,52.630001,23800,49.573498
2014-09-04,55.886,55.886,55.769,52.560001,42700,49.507549
2014-09-05,55.981,55.981,55.811,52.610001,53800,49.554657
2014-09-08,55.949,55.949,55.79,52.57,90500,49.516979
2014-09-09,55.801,55.801,55.737,52.540001,39100,49.488716
2014-09-10,55.705,55.705,55.62,52.400002,81300,49.35685
2014-09-11,55.737,55.737,55.631,52.400002,67500,49.35685
2014-09-12,55.493,55.556,55.482,52.279999,83000,49.24382
2014-09-15,55.588,55.61,55.503,52.369999,80800,49.328594
2014-09-16,55.535,55.663,55.535,52.34,29300,49.300339
2014-09-17,55.62,55.631,55.493,52.27,89700,49.234398
2014-09-18,55.578,55.578,55.45,52.299999,56700,49.262646
2014-09-19,55.631,55.663,55.546,52.41,52100,49.366276
2014-09-22,55.62,55.716,55.62,52.470001,16700,49.422787
2014-09-23,55.748,55.769,55.673,52.52,36500,49.469887
2014-09-24,55.748,55.758,55.652,52.439999,77600,49.394539
2014-09-25,55.694,55.843,55.694,52.57,108100,49.516979
2014-09-26,55.801,55.801,55.694,52.48,155400,49.432198
2014-09-29,55.875,55.886,55.801,52.59,1698600,49.535824
2014-09-30,55.811,55.843,55.779,52.57,47200,49.516979
2014-10-01,55.801,55.917,55.79,52.720001,173600,49.715012
2014-10-02,55.949,55.96,55.854,52.689999,45200,49.686703
2014-10-03,55.843,55.928,55.801,52.720001,57400,49.715012
2014-10-06,55.928,55.991,55.854,52.779999,45900,49.77158
2014-10-07,56.044,56.129,56.023,52.91,179100,49.894188
2014-10-08,56.14,56.204,56.002,52.990002,41200,49.969624
2014-10-09,56.172,56.172,56.044,52.860001,40700,49.847027
2014-10-10,56.066,56.098,55.96,52.849998,59100,49.837601
2014-10-13,58.187,58.187,55.991,52.990002,43300,49.969624
2014-10-14,56.235,56.288,56.098,53.07,227200,50.045055
2014-10-15,56.447,56.702,56.172,53.099998,219500,50.073349
2014-10-16,56.341,56.426,56.119,52.950001,143300,49.931892
2014-10-17,56.204,56.267,56.151,53.02,69300,49.997902
2014-10-20,56.278,56.32,56.214,53.09,20500,50.063915
2014-10-21,56.257,56.31,56.151,53.02,36200,49.997902
2014-10-22,56.278,56.288,56.182,53.040001,40400,50.016762
2014-10-23,56.204,56.214,56.087,52.91,265800,49.894188
2014-10-24,56.235,56.267,56.151,52.98,200900,49.960178
2014-10-27,56.214,56.246,56.161,53,132800,49.979042
2014-10-28,56.267,56.267,56.14,52.959999,96100,49.941326
2014-10-29,56.151,56.161,55.949,52.919998,109400,49.903614
2014-10-30,56.129,56.193,56.076,52.959999,235900,49.941326
2014-10-31,56.161,56.182,56.044,52.939999,105600,49.922478
2014-11-03,56.023,56.055,55.896,52.849998,156700,49.903587
2014-11-04,56.066,56.066,56.002,52.91,164900,49.960232
2014-11-05,55.928,56.044,55.928,52.869999,77900,49.922478
2014-11-06,56.023,56.045,55.949,52.849998,75400,49.903587
2014-11-07,56.066,56.14,56.066,52.990002,96200,50.035774
2014-11-10,56.14,56.15,55.981,52.900002,125900,49.950802
2014-11-11,56.023,56.034,55.939,52.849998,33600,49.903587
2014-11-12,56.013,56.108,55.949,52.830002,64200,49.884701
2014-11-13,56.055,56.076,55.981,52.93,48600,49.979118
2014-11-14,56.034,56.108,55.992,52.959999,26400,50.007454
2014-11-17,56.087,56.182,56.055,52.98,63000,50.026337
2014-11-18,56.172,56.172,56.108,53.02,145400,50.06411
2014-11-19,56.119,56.15,56.034,52.91,116500,49.960232
2014-11-20,56.214,56.214,56.108,53.07,51000,50.111301
2014-11-21,56.214,56.225,56.15,53.049999,185600,50.092415
2014-11-24,56.225,56.278,56.161,53.139999,158300,50.177406
2014-11-25,56.235,56.362,56.235,53.189999,83100,50.224621
2014-11-26,56.309,56.383,56.309,53.18,84500,50.215187
2014-11-28,56.32,56.394,56.277,53.25,36700,50.281284
2014-12-01,56.365,56.376,56.217,53.18,162300,50.268993
2014-12-02,56.26,56.26,56.186,53.150002,260100,50.240643
2014-12-03,56.238,56.238,56.164,53.16,367400,50.250095
2014-12-04,56.228,56.281,56.207,53.189999,53300,50.278442
2014-12-05,56.228,56.228,56.048,53.07,240700,50.16502
2014-12-08,56.207,56.217,56.122,53.099998,74400,50.193371
2014-12-09,56.26,56.281,56.164,53.119999,231600,50.212284
2014-12-10,56.26,56.334,56.175,53.23,241800,50.316261
2014-12-11,56.228,56.302,56.186,53.220001,138600,50.306801
2014-12-12,56.238,56.418,56.238,53.32,304600,50.401337
2014-12-15,56.312,56.482,56.281,53.200001,493500,50.287895
2014-12-16,56.471,56.471,56.291,53.279999,438000,50.363518
2014-12-17,56.397,56.397,56.281,53.23,679800,50.316261
2014-12-18,56.27,56.482,56.207,53.389999,316100,50.467499
2014-12-19,56.323,56.365,56.281,53.200001,279600,50.287895
2014-12-22,56.217,56.334,56.217,53.200001,117500,50.287895
2014-12-23,55.715,55.789,55.652,52.849998,710700,50.170189
2014-12-24,55.557,55.715,55.547,52.869999,136000,50.189178
2014-12-26,55.747,55.768,55.662,52.919998,30800,50.236629
2014-12-29,55.757,55.831,55.726,52.959999,166800,50.274609
2014-12-30,55.915,55.915,55.757,52.959999,310100,50.274609
2014-12-31,55.852,55.852,55.778,53.009998,90400,50.322079
2015-01-02,55.915,55.957,55.778,53.09,190900,50.398022
2015-01-05,56.042,56.073,55.957,53.220001,189900,50.521435
2015-01-06,56.073,56.21,56.063,53.34,287000,50.635338
2015-01-07,56.105,56.105,56.01,53.189999,153200,50.492954
2015-01-08,55.873,56.01,55.863,53.130001,261900,50.435989
2015-01-09,55.968,56.147,55.968,53.23,133300,50.53091
2015-01-12,56.063,56.136,56.031,53.23,231200,50.53091
2015-01-13,56,56.126,56,53.25,62200,50.549908
2015-01-14,56.179,56.179,56.094,53.290001,479200,50.587879
2015-01-15,56.073,56.221,56.073,53.369999,280500,50.663826
2015-01-16,56.126,56.158,56,53.200001,137100,50.502438
2015-01-20,56.126,56.136,56,53.209999,88500,50.511921
2015-01-21,56.073,56.073,55.936,53.220001,49800,50.521435
2015-01-22,56.105,56.105,55.978,53.23,116600,50.53091
2015-01-23,56.115,56.189,56.052,53.290001,473600,50.587879
2015-01-26,56.052,56.136,55.957,53.209999,687400,50.511921
2015-01-27,56.094,56.179,56.042,53.259998,57100,50.559399
2015-01-28,56.136,56.294,56.073,53.380001,151900,50.673313
2015-01-29,56.179,56.2,56.063,53.290001,404500,50.587879
2015-01-30,56.263,56.337,56.168,53.48,437000,50.768238
2015-02-02,55.957,56.209,55.946,53.360001,391100,50.71217
2015-02-03,56.136,56.188,56.062,53.32,71300,50.674152
2015-02-04,56.03,56.115,55.988,53.299999,61600,50.655148
2015-02-05,56.125,56.146,56.02,53.349998,66000,50.70266
2015-02-06,56.083,56.115,55.946,53.18,235200,50.5411
2015-02-09,56.062,56.083,55.967,53.189999,80300,50.550606
2015-02-10,56.009,56.03,55.925,53.209999,74300,50.569622
2015-02-11,56.02,56.041,55.925,53.209999,122800,50.569622
2015-02-12,55.946,56.041,55.946,53.240002,236900,50.598122
2015-02-13,55.988,56.083,55.925,53.150002,69500,50.5126
2015-02-17,55.988,55.999,55.788,53.060001,284000,50.427055
2015-02-18,55.883,56.02,55.788,53.189999,204900,50.550606
2015-02-19,55.967,55.967,55.862,53.16,45800,50.522091
2015-02-20,55.988,55.999,55.83,53.110001,131800,50.474567
2015-02-23,55.883,55.988,55.883,53.18,201800,50.5411
2015-02-24,55.957,56.104,55.862,53.290001,127300,50.645649
2015-02-25,55.967,56.188,55.967,53.279999,464000,50.636147
2015-02-26,56.02,56.03,55.915,53.16,119600,50.522091
2015-02-27,56.041,56.093,55.936,53.240002,118100,50.598122
2015-03-02,55.988,55.988,55.799,53.139999,49100,50.569588
2015-03-03,55.904,55.904,55.725,53.139999,133800,50.569588
2015-03-04,55.725,55.894,55.725,53.110001,55200,50.541027
2015-03-05,55.894,55.946,55.778,53.209999,78800,50.636192
2015-03-06,55.799,55.81,55.62,53,259900,50.436356
2015-03-09,55.683,55.831,55.683,53.060001,451200,50.49345
2015-03-10,55.82,55.831,55.757,53.099998,283700,50.531513
2015-03-11,55.789,55.852,55.704,53.119999,314800,50.550541
2015-03-12,55.904,55.904,55.768,53.119999,692500,50.550541
2015-03-13,55.81,55.852,55.746,53.07,144400,50.502964
2015-03-16,55.894,55.925,55.799,53.220001,99900,50.645714
2015-03-17,55.957,55.957,55.862,53.200001,180300,50.626671
2015-03-18,55.957,56.093,55.831,53.330002,556700,50.750381
2015-03-19,55.967,56.041,55.915,53.27,74400,50.693287
2015-03-20,56.02,56.041,55.946,53.310001,127700,50.73135
2015-03-23,56.104,56.177,55.999,53.400002,361300,50.817005
2015-03-24,56.104,56.188,56.03,53.470001,108200,50.883621
2015-03-25,56.171,56.171,56.035,53.43,102700,50.908401
2015-03-26,55.972,56.024,55.909,53.279999,102900,50.765461
2015-03-27,55.94,56.014,55.93,53.32,324100,50.803581
2015-03-30,55.961,56.056,55.951,53.369999,89200,50.851231
2015-03-31,56.045,56.076,56.014,53.43,101400,50.908401
2015-04-01,56.025,56.098,55.931,53.439999,246000,50.983757
2015-04-02,56.109,56.151,55.973,53.450001,102100,50.993294
2015-04-06,56.098,56.13,56.036,53.5,168900,51.041
2015-04-07,56.056,56.098,55.994,53.52,106300,51.060089
2015-04-08,56.109,56.13,56.015,53.509998,272500,51.050529
2015-04-09,56.109,56.119,55.994,53.490002,6540600,51.031456
2015-04-10,56.025,56.036,55.931,53.43,300200,50.974216
2015-04-13,55.941,56.067,55.941,53.450001,1066900,50.993294
2015-04-14,56.13,56.182,56.015,53.52,227600,51.060089
2015-04-15,56.151,56.172,56.077,53.529999,121600,51.069622
2015-04-16,56.13,56.13,56.046,53.52,121100,51.060089
2015-04-17,56.109,56.13,56.046,53.529999,195900,51.069622
2015-04-20,56.015,56.119,56.015,53.540001,147200,51.079166
2015-04-21,56.109,56.119,55.983,53.470001,182200,51.012386
2015-04-22,56.067,56.098,55.952,53.419998,110000,50.964684
2015-04-23,56.046,56.088,56.004,53.43,393800,50.974216
2015-04-24,56.004,56.13,56.004,53.549999,132300,51.088703
2015-04-27,56.098,56.14,56.025,53.52,101400,51.060089
2015-04-28,55.973,56.077,55.92,53.360001,86900,50.907421
2015-04-29,55.889,55.994,55.847,53.380001,155500,50.926514
2015-04-30,55.952,56.057,55.868,53.439999,226000,50.983757
2015-05-01,55.785,55.879,55.722,53.32,448800,50.915955
2015-05-04,55.89,55.9,55.785,53.27,209200,50.86821
2015-05-05,55.827,55.827,55.712,53.290001,115100,50.887302
2015-05-06,55.796,55.796,55.639,53.209999,209800,50.810921
2015-05-07,55.775,55.817,55.712,53.259998,563800,50.858654
2015-05-08,55.879,55.974,55.869,53.41,66300,51.0019
2015-05-11,55.817,55.869,55.649,53.16,120300,50.763176
2015-05-12,55.639,55.764,55.586,53.189999,300100,50.791817
2015-05-13,55.722,55.764,55.628,53.130001,184400,50.73452
2015-05-14,55.754,55.764,55.649,53.18,348400,50.782265
2015-05-15,55.775,55.9,55.764,53.349998,119700,50.944614
2015-05-18,55.827,55.827,55.712,53.25,302600,50.849117
2015-05-19,55.66,55.722,55.618,53.130001,390100,50.73452
2015-05-20,55.701,55.754,55.607,53.18,286800,50.782265
2015-05-21,55.764,55.817,55.649,53.279999,429800,50.877758
2015-05-22,55.764,55.775,55.67,53.240002,77300,50.839561
2015-05-26,55.66,55.838,55.66,53.279999,189500,50.877758
2015-05-27,55.743,55.817,55.66,53.23,131900,50.830017
2015-05-28,55.806,55.827,55.733,53.27,67800,50.86821
2015-05-29,55.785,55.911,55.775,53.27,137100,50.86821
2015-06-01,55.672,55.756,55.568,53.200001,225600,50.856747
2015-06-02,55.557,55.62,55.484,53.060001,95100,50.722904
2015-06-03,55.452,55.452,55.285,52.869999,113900,50.541267
2015-06-04,55.316,55.452,55.316,52.98,74800,50.64642
2015-06-05,55.212,55.327,55.191,52.84,287900,50.512604
2015-06-08,55.222,55.369,55.222,52.830002,240900,50.50304
2015-06-09,55.254,55.254,55.097,52.740002,179500,50.417004
2015-06-10,55.065,55.17,55.055,52.639999,112300,50.321407
2015-06-11,55.107,55.316,55.097,52.810001,308200,50.483913
2015-06-12,55.285,55.348,55.181,52.799999,96000,50.47435
2015-06-15,55.327,55.327,55.17,52.790001,127700,50.464794
2015-06-16,55.201,55.327,55.18,52.84,177100,50.512604
2015-06-17,55.337,55.432,55.201,52.970001,405700,50.636871
2015-06-18,55.358,55.411,55.285,52.970001,261300,50.636871
2015-06-19,55.442,55.578,55.4,53.130001,149600,50.789818
2015-06-22,55.327,55.411,55.243,52.869999,155800,50.541267
2015-06-23,55.149,55.296,55.149,52.790001,95800,50.464794
2015-06-24,55.254,55.316,55.18,52.830002,428200,50.50304
2015-06-25,55.285,55.306,55.16,52.830002,229800,50.50304
2015-06-26,55.086,55.16,55.055,52.689999,157600,50.369194
2015-06-29,55.18,55.358,55.128,52.889999,100800,50.560398
2015-06-30,55.285,55.4,55.191,52.830002,121800,50.50304
2015-07-01,55.129,55.129,55.014,52.650002,357300,50.387238
2015-07-02,55.108,55.213,55.108,52.810001,87600,50.540371
2015-07-06,55.286,55.359,55.192,52.84,523100,50.56908
2015-07-07,55.401,55.464,55.244,52.869999,190900,50.597782
2015-07-08,55.349,55.422,55.286,53.029999,81700,50.750912
2015-07-09,55.276,55.37,55.234,52.919998,76400,50.645638
2015-07-10,55.046,55.171,55.025,52.689999,92300,50.425518
2015-07-13,54.973,55.098,54.973,52.720001,118600,50.454231
2015-07-14,55.171,55.213,55.119,52.77,83600,50.502079
2015-07-15,55.171,55.296,55.161,52.91,97100,50.63607
2015-07-16,55.161,55.286,55.161,52.84,80800,50.56908
2015-07-17,55.276,55.328,55.202,52.950001,88300,50.674347
2015-07-20,55.265,55.286,55.192,52.889999,140400,50.61692
2015-07-21,55.192,55.359,55.192,52.93,131000,50.655205
2015-07-22,55.276,55.391,55.276,53.009998,114400,50.731758
2015-07-23,55.265,55.432,55.265,53.049999,115300,50.770042
2015-07-24,55.401,55.411,55.317,53.009998,77300,50.731758
2015-07-27,55.37,55.474,55.359,53.049999,266700,50.770042
2015-07-28,55.359,55.453,55.338,53,89700,50.722198
2015-07-29,55.349,55.411,55.307,53,125600,50.722198
2015-07-30,55.37,55.422,55.307,53.040001,124300,50.760483
2015-07-31,55.505,55.579,55.485,53.189999,111700,50.904034
2015-08-03,55.357,55.535,55.357,53.139999,236700,50.91552
2015-08-04,55.493,55.503,55.326,53.09,159400,50.86763
2015-08-05,55.316,55.336,55.201,52.93,89600,50.714317
2015-08-06,55.347,55.42,55.284,53.080002,123700,50.858036
2015-08-07,55.389,55.441,55.263,53.060001,65100,50.838875
2015-08-10,55.389,55.399,55.295,53.07,110800,50.848457
2015-08-11,55.409,55.524,55.378,53.200001,219900,50.973011
2015-08-12,55.535,55.587,55.326,53.169998,132200,50.944271
2015-08-13,55.472,55.493,55.368,53.049999,77100,50.8293
2015-08-14,55.295,55.441,55.295,53.060001,74000,50.838875
2015-08-17,55.409,55.42,55.336,53.040001,90200,50.819721
2015-08-18,55.295,55.368,55.263,52.98,79700,50.762218
2015-08-19,55.284,55.524,55.222,53.189999,107600,50.963425
2015-08-20,55.451,55.545,55.409,53.209999,88300,50.982609
2015-08-21,55.514,55.608,55.472,53.189999,128000,50.963425
2015-08-24,55.66,55.764,55.483,53.310001,209400,51.078411
2015-08-25,55.462,55.576,55.357,53.220001,635000,50.992184
2015-08-26,55.451,55.545,55.357,53.049999,104100,50.8293
2015-08-27,55.357,55.462,55.316,53.060001,2288400,50.838875
2015-08-28,55.399,55.514,55.347,53.110001,151200,50.886791
2015-08-31,55.441,55.524,55.347,53.060001,99600,50.838875
2015-09-01,55.395,55.447,55.291,53.16,241700,50.996193
2015-09-02,55.395,55.436,55.301,53.099998,85900,50.938637
2015-09-03,55.426,55.457,55.291,53.169998,112100,51.005798
2015-09-04,55.489,55.499,55.332,53.169998,121500,51.005798
2015-09-08,55.343,55.395,55.301,53.139999,341100,50.977009
2015-09-09,55.384,55.478,55.311,53.209999,166700,51.044155
