"Date","VYM.Open","VYM.High","VYM.Low","VYM.Close","VYM.Volume","VYM.Adjusted"
2010-09-24,47.919,48.227,47.809,39.189999,88700,31.854576
2010-09-27,48.325,48.325,47.981,39.02,141200,31.716393
2010-09-28,48.116,48.35,47.636,39.23,127100,31.887093
2010-09-29,48.202,48.252,47.932,39.07,106300,31.75704
2010-09-30,48.399,48.571,47.784,38.959999,101400,31.667614
2010-10-01,48.178,48.35,47.919,39.130001,439900,31.805798
2010-10-04,48.092,48.215,47.575,38.82,112700,31.553837
2010-10-05,48.252,48.756,48.165,39.57,81100,32.163441
2010-10-06,48.682,48.805,48.584,39.669998,230200,32.244717
2010-10-07,49.064,49.064,48.522,39.59,108600,32.179703
2010-10-08,48.854,49.088,48.633,39.82,470100,32.366642
2010-10-11,49.137,49.137,48.867,39.810001,72400,32.358532
2010-10-12,48.904,49.199,48.658,39.919998,83000,32.447941
2010-10-13,49.371,49.605,49.199,40.119999,145100,32.610497
2010-10-14,49.359,49.482,49.051,40.07,358600,32.569862
2010-10-15,49.593,49.605,48.977,40.009998,1166200,32.521088
2010-10-18,49.273,49.58,49.15,40.240002,515600,32.708042
2010-10-19,49.076,49.273,48.608,39.740002,205300,32.301624
2010-10-20,49.064,49.556,49.002,40.139999,116200,32.626759
2010-10-21,49.593,49.851,49.199,40.220001,201000,32.691788
2010-10-22,49.568,49.58,49.396,40.220001,193200,32.691788
2010-10-25,49.875,49.925,49.543,40.310001,96600,32.764942
2010-10-26,49.482,49.642,49.359,40.310001,184400,32.764942
2010-10-27,49.42,49.42,48.916,40.16,141700,32.643009
2010-10-28,49.679,49.728,49.236,40.23,157800,32.699909
2010-10-29,49.469,49.556,49.346,40.240002,86300,32.708042
2010-11-01,49.752,49.974,49.211,40.200001,128900,32.675533
2010-11-02,49.814,49.9,49.691,40.5,126000,32.919373
2010-11-03,49.962,49.962,49.457,40.580002,88700,32.984398
2010-11-04,50.454,50.835,50.331,41.290001,471400,33.561504
2010-11-05,50.909,50.909,50.663,41.349998,178700,33.610279
2010-11-08,50.749,50.749,50.515,41.209999,138700,33.496468
2010-11-09,50.909,50.909,50.294,40.990002,157200,33.317654
2010-11-10,50.515,50.515,50.048,41.049999,171500,33.366421
2010-11-11,50.257,50.454,50.134,40.990002,125400,33.317654
2010-11-12,50.158,50.269,49.74,40.59,128800,32.992519
2010-11-15,50.158,50.331,49.949,40.610001,384500,33.008789
2010-11-16,49.752,49.752,49.002,40.040001,243100,32.54546
2010-11-17,49.346,49.408,49.15,40.040001,221800,32.54546
2010-11-18,49.716,50.035,49.716,40.57,190100,32.976276
2010-11-19,49.839,50.023,49.593,40.66,133500,33.049423
2010-11-22,49.851,49.949,49.396,40.580002,135500,32.984398
2010-11-23,49.506,49.506,49.1,40.060001,236800,32.561729
2010-11-24,49.605,49.876,49.58,40.540001,93200,32.951874
2010-11-26,49.568,49.703,49.42,40.25,52300,32.71616
2010-11-29,49.31,49.543,48.891,40.200001,124000,32.675533
2010-11-30,49.1,49.457,49.002,40.02,105300,32.529209
2010-12-01,49.999,50.355,49.949,40.889999,100600,33.23637
2010-12-02,50.429,50.847,50.343,41.330002,133500,33.594013
2010-12-03,50.663,50.995,50.663,41.419998,169600,33.667164
2010-12-06,50.909,50.97,50.774,41.360001,98700,33.618393
2010-12-07,51.364,51.364,51.02,41.490002,152000,33.724064
2010-12-08,51.13,51.229,50.921,41.610001,167900,33.821606
2010-12-09,51.487,51.487,51.155,41.73,182100,33.919147
2010-12-10,51.512,51.672,51.376,41.98,162700,34.122353
2010-12-13,51.893,51.893,51.672,42.009998,220000,34.146729
2010-12-14,51.832,52.016,51.746,42.18,256200,34.284908
2010-12-15,51.844,51.992,51.672,42.040001,250000,34.171127
2010-12-16,51.807,52.053,51.586,42.310001,238600,34.390572
2010-12-17,52.053,52.078,51.844,42.32,176000,34.398712
2010-12-20,52.225,52.324,51.905,42.330002,189900,34.406849
2010-12-21,52.152,52.238,52.127,42.41,307000,34.471859
2010-12-22,51.535,51.571,51.4,42.23,242000,34.580776
2010-12-23,51.547,51.657,51.522,42.220001,214500,34.57259
2010-12-27,51.51,51.571,51.364,42.18,114600,34.539829
2010-12-28,51.669,51.669,51.437,42.25,142800,34.597145
2010-12-29,51.73,51.767,51.62,42.279999,167400,34.621723
2010-12-30,51.657,51.669,51.51,42.220001,144200,34.57259
2010-12-31,51.522,51.681,51.449,42.220001,118000,34.57259
2011-01-03,51.962,52.06,51.828,42.48,237000,34.785492
2011-01-04,52.06,52.06,51.693,42.5,269500,34.801861
2011-01-05,51.803,52.023,51.706,42.549999,616200,34.842808
2011-01-06,51.999,51.999,51.693,42.490002,217500,34.793678
2011-01-07,51.999,51.999,51.51,42.439999,145800,34.752731
2011-01-10,51.706,51.706,51.364,42.290001,149600,34.62991
2011-01-11,51.828,51.852,51.596,42.369999,163100,34.695412
2011-01-12,52.072,52.218,51.925,42.700001,135900,34.965637
2011-01-13,52.17,52.17,51.938,42.610001,123300,34.891945
2011-01-14,51.913,52.255,51.913,42.779999,117900,35.031151
2011-01-18,52.353,52.426,52.243,42.91,200400,35.137611
2011-01-19,52.402,52.402,51.999,42.66,152300,34.93288
2011-01-20,52.084,52.243,51.889,42.689999,222000,34.957443
2011-01-21,52.475,52.475,52.292,42.869999,150600,35.104851
2011-01-24,52.402,52.683,52.365,43.110001,111700,35.301376
2011-01-25,52.56,52.731,52.402,43.150002,130400,35.334133
2011-01-26,52.902,52.976,52.78,43.27,265100,35.4324
2011-01-27,52.841,52.963,52.707,43.290001,297300,35.448772
2011-01-28,52.829,52.976,52.023,42.669998,202600,34.941078
2011-01-31,52.316,53.122,52.084,42.830002,168500,35.072094
2011-02-01,52.548,53.122,52.548,43.459999,121300,35.587986
2011-02-02,52.878,53.086,52.878,43.389999,128600,35.530659
2011-02-03,52.927,53.147,52.695,43.459999,152200,35.587986
2011-02-04,53.147,53.195,52.878,43.549999,101800,35.661667
2011-02-07,53.354,53.489,53.232,43.75,222800,35.825443
2011-02-08,53.318,53.623,53.318,43.900002,107600,35.948288
2011-02-09,53.55,53.574,53.366,43.830002,276600,35.890961
2011-02-10,53.293,53.55,53.183,43.810001,106600,35.874584
2011-02-11,53.354,53.769,53.269,43.959999,148400,35.997417
2011-02-14,53.708,53.818,53.55,44.049999,136000,36.071114
2011-02-15,53.672,53.672,53.464,43.93,108400,35.972851
2011-02-16,53.83,53.916,53.672,44.139999,130800,36.144814
2011-02-17,53.769,54.233,53.708,44.400002,120200,36.357716
2011-02-18,54.282,54.404,54.148,44.549999,186000,36.480541
2011-02-22,53.94,54.294,53.562,44.009998,524300,36.038364
2011-02-23,53.684,53.867,53.354,43.84,149100,35.899147
2011-02-24,53.55,53.611,53.049,43.77,180900,35.841831
2011-02-25,53.684,53.794,53.525,44.009998,105000,36.038364
2011-02-28,53.977,54.197,53.892,44.330002,166400,36.3004
2011-03-01,54.38,54.392,53.452,43.810001,185000,35.874584
2011-03-02,53.464,53.721,53.342,43.889999,109600,35.940098
2011-03-03,54.062,54.392,53.977,44.48,168500,36.423214
2011-03-04,54.368,54.404,53.659,44.200001,125100,36.193951
2011-03-07,54.465,54.465,53.501,43.93,140400,35.972851
2011-03-08,53.843,54.209,53.598,44.299999,122400,36.275822
2011-03-09,54.014,54.209,53.794,44.330002,91200,36.3004
2011-03-10,53.769,53.769,53.195,43.619999,185000,35.71899
2011-03-11,53.024,53.659,53.024,43.810001,165900,35.874584
2011-03-14,53.208,53.318,52.853,43.580002,114600,35.686245
2011-03-15,51.901,52.841,51.901,43.07,261000,35.268631
2011-03-16,52.463,52.512,51.388,42.310001,271800,34.646286
2011-03-17,52.414,52.475,52.023,42.790001,155100,35.039333
2011-03-18,52.853,52.915,52.414,43.02,238900,35.227676
2011-03-21,53.269,53.464,53.122,43.689999,141200,35.776314
2011-03-22,53.391,53.464,53.232,43.599998,96300,35.702629
2011-03-23,53.171,53.452,52.915,43.689999,171500,35.776314
2011-03-24,53.635,53.867,53.44,44.009998,124500,36.038364
2011-03-25,53.185,53.366,53.063,43.869999,121000,36.178543
2011-03-28,53.342,53.439,53.124,43.810001,180000,36.129063
2011-03-29,53.075,53.439,52.93,44.049999,77100,36.327
2011-03-30,53.718,53.973,53.633,44.400002,105600,36.615643
2011-03-31,53.888,53.973,53.754,44.330002,245200,36.557899
2011-04-01,54.118,54.155,53.9,44.560001,114100,36.747589
2011-04-04,54.203,54.203,54.033,44.66,191900,36.830048
2011-04-05,54.118,54.458,54.045,44.709999,188600,36.871281
2011-04-06,54.458,54.47,54.276,44.880001,77900,37.011475
2011-04-07,54.336,54.397,54.009,44.790001,121300,36.937248
2011-04-08,54.555,54.555,53.961,44.68,137500,36.846535
2011-04-11,54.191,54.446,54.033,44.66,95100,36.830048
2011-04-12,53.888,53.912,53.548,44.279999,157500,36.51667
2011-04-13,53.924,53.936,53.536,44.279999,102700,36.51667
2011-04-14,53.439,53.912,53.306,44.41,99300,36.623871
2011-04-15,53.924,54.264,53.864,44.689999,73200,36.85479
2011-04-18,53.694,53.718,53.269,44.189999,203900,36.442451
2011-04-19,53.645,53.839,53.585,44.380001,90500,36.599125
2011-04-20,54.53,54.7,54.518,45.02,100700,37.126926
2011-04-21,54.846,54.846,54.53,45.080002,178400,37.176403
2011-04-25,54.664,54.7,54.421,45.049999,134600,37.151672
2011-04-26,54.858,55.294,54.725,45.560001,117100,37.572247
2011-04-27,55.355,55.67,55.185,45.849998,99400,37.811413
2011-04-28,55.598,55.901,55.513,46.060001,127600,37.984596
2011-04-29,55.925,55.961,55.779,46.110001,167000,38.025826
2011-05-02,56.216,56.216,55.779,46.099998,122000,38.017582
2011-05-03,55.828,55.864,55.488,45.990002,171900,37.926857
2011-05-04,55.707,55.731,55.331,45.779999,113000,37.753677
2011-05-05,55.294,55.379,54.676,45.290001,104400,37.349594
2011-05-06,55.44,55.634,54.943,45.450001,227700,37.481537
2011-05-09,55.21,55.464,54.991,45.639999,93000,37.638226
2011-05-10,55.488,55.804,55.428,45.93,110600,37.877384
2011-05-11,55.731,55.731,55.1,45.630001,121600,37.629986
2011-05-12,55.185,55.767,55.04,45.939999,84700,37.885632
2011-05-13,55.779,55.792,55.173,45.669998,133300,37.662964
2011-05-16,55.246,55.561,55.1,45.529999,125000,37.547508
2011-05-17,55.052,55.246,54.809,45.470001,182900,37.498032
2011-05-18,55.246,55.61,55.04,45.849998,104700,37.811413
2011-05-19,55.767,55.816,55.44,45.98,161800,37.918617
2011-05-20,55.646,55.707,55.234,45.669998,93600,37.662964
2011-05-23,54.797,54.967,54.615,45.209999,603900,37.283615
2011-05-24,54.991,55.016,54.712,45.119999,163000,37.2094
2011-05-25,54.567,54.967,54.494,45.200001,156600,37.275375
2011-05-26,54.712,55.076,54.506,45.310001,208300,37.366081
2011-05-27,55.1,55.234,54.979,45.419998,90500,37.456806
2011-05-31,55.61,55.634,55.258,45.84,161900,37.803162
2011-06-01,55.513,55.549,54.579,45.07,160300,37.168163
2011-06-02,54.664,54.664,54.13,44.849998,176400,36.986725
2011-06-03,53.791,54.142,53.694,44.439999,158800,36.648613
2011-06-06,53.706,53.791,53.463,44.119999,138200,36.384724
2011-06-07,53.791,53.924,53.536,44.150002,121700,36.409458
2011-06-08,53.5,53.67,53.379,44.119999,105400,36.384724
2011-06-09,53.645,53.985,53.488,44.349998,120200,36.574398
2011-06-10,53.609,53.609,53.003,43.73,190400,36.063095
2011-06-13,53.221,53.439,53.051,43.880001,156200,36.186794
2011-06-14,53.706,54.009,53.585,44.380001,232100,36.599125
2011-06-15,53.488,53.585,52.869,43.73,225200,36.063095
2011-06-16,53.051,53.463,52.966,43.959999,116600,36.252777
2011-06-17,53.791,53.803,53.354,44.09,118500,36.359974
2011-06-20,53.33,53.936,53.306,44.41,181300,36.623871
2011-06-21,54.033,54.361,53.973,44.75,178800,36.904274
2011-06-22,54.13,54.349,53.912,44.470001,227100,36.673363
2011-06-23,53.488,53.694,52.942,44.27,353100,36.508423
2011-06-24,52.914,52.926,52.325,43.52,172600,36.163567
2011-06-27,52.469,52.951,52.397,43.84,150600,36.429482
2011-06-28,52.987,53.36,52.842,44.32,122900,36.82835
2011-06-29,53.588,53.709,53.348,44.580002,204900,37.044399
2011-06-30,53.877,54.202,53.745,44.990002,203800,37.385086
2011-07-01,54.13,54.852,54.07,45.540001,376700,37.842117
2011-07-05,54.792,54.804,54.551,45.450001,361500,37.767338
2011-07-06,54.683,54.96,54.587,45.580002,360400,37.875366
2011-07-07,55.297,55.418,55.117,45.950001,372100,38.182812
2011-07-08,54.864,54.996,54.635,45.689999,284400,37.96677
2011-07-11,54.539,54.539,54.19,45.150002,141900,37.518051
2011-07-12,54.202,54.623,54.154,45,174700,37.393402
2011-07-13,54.431,54.72,54.142,45.09,110300,37.468193
2011-07-14,54.395,54.599,53.925,44.880001,134800,37.293697
2011-07-15,54.238,54.238,53.805,44.990002,149800,37.385086
2011-07-18,53.973,53.973,53.372,44.59,171000,37.052704
2011-07-19,53.925,54.407,53.901,45.130001,152500,37.501427
2011-07-20,54.419,54.419,54.154,45.099998,163800,37.476501
2011-07-21,54.503,55.032,54.407,45.619999,120500,37.9086
2011-07-22,54.948,54.948,54.527,45.529999,151200,37.833817
2011-07-25,54.359,54.72,54.214,45.279999,189600,37.626068
2011-07-26,54.455,54.467,54.07,45.02,105400,37.410023
2011-07-27,53.877,53.913,53.3,44.360001,176300,36.861584
2011-07-28,53.215,53.612,52.987,44.09,212400,36.63723
2011-07-29,52.638,53.059,52.409,43.759998,498400,36.363003
2011-08-01,53.36,53.396,52,43.630001,553500,36.254993
2011-08-02,52.204,52.301,51.398,42.73,508700,35.507107
2011-08-03,51.458,51.615,50.724,42.869999,564200,35.623444
2011-08-04,51.121,51.121,49.461,41.169998,810700,34.210804
2011-08-05,50.219,50.267,48.474,41.389999,1061700,34.393623
2011-08-08,48.702,49.256,47.078,39.189999,998100,32.565495
2011-08-09,47.812,48.871,46.067,40.610001,1098500,33.745464
2011-08-10,48.233,48.39,46.813,39.02,1058700,32.424232
2011-08-11,47.306,49.352,47.15,40.490002,529000,33.645748
2011-08-12,49.304,49.521,48.799,40.82,441700,33.919971
2011-08-15,49.581,50.135,49.521,41.66,581800,34.617981
2011-08-16,49.786,50.183,49.425,41.470001,498200,34.460091
2011-08-17,50.231,50.556,49.737,41.610001,374700,34.576431
2011-08-18,49.039,49.16,48.029,40.25,693200,33.44632
2011-08-19,47.92,48.967,47.908,39.900002,422000,33.155487
2011-08-22,48.967,48.967,47.932,39.889999,571700,33.147163
2011-08-23,48.293,49.449,48.173,41.049999,382700,34.111084
2011-08-24,49.412,50.086,49.22,41.610001,331900,34.576431
2011-08-25,50.279,50.339,48.979,40.84,424400,33.936592
2011-08-26,48.991,49.882,48.125,41.290001,258000,34.310528
2011-08-29,50.315,50.881,50.279,42.27,442000,35.124863
2011-08-30,50.676,51.29,50.375,42.400002,406600,35.232903
2011-08-31,51.398,51.603,50.881,42.52,802200,35.332607
2011-09-01,51.326,51.615,50.76,42.209999,264500,35.075012
2011-09-02,50.074,50.207,49.653,41.360001,325900,34.368683
2011-09-06,48.486,49.461,48.462,41.080002,501200,34.136028
2011-09-07,50.098,50.532,49.846,41.990002,277900,34.892197
2011-09-08,50.279,50.796,50.062,41.66,170200,34.617981
2011-09-09,49.737,49.737,48.702,40.68,366400,33.803623
2011-09-12,48.474,49.184,48.221,40.869999,335300,33.961529
2011-09-13,49.4,49.653,48.979,41.189999,291500,34.227425
2011-09-14,49.894,50.748,49.22,41.720001,402300,34.667835
2011-09-15,50.76,50.953,50.303,42.299999,264500,35.149796
2011-09-16,51.085,51.35,50.544,42.610001,268000,35.407387
2011-09-19,50.568,51.001,50.243,42.169998,266100,35.041767
2011-09-20,51.121,51.506,50.748,42.290001,300200,35.141483
2011-09-21,50.965,50.965,49.473,41.110001,342900,34.16095
2011-09-22,48.426,48.546,47.619,40.060001,724900,33.288433
2011-09-23,47.41,47.887,47.123,39.939999,410400,33.445026
2011-09-26,48.186,48.687,47.553,40.720001,437200,34.098183
2011-09-27,49.583,49.918,48.962,41.27,341100,34.558735
2011-09-28,49.404,49.619,48.365,40.560001,326700,33.964199
2011-09-29,49.213,49.464,48.365,41.080002,293500,34.399639
2011-09-30,48.508,49.07,48.21,40.419998,273700,33.846966
