"Date","PSK.Open","PSK.High","PSK.Low","PSK.Close","PSK.Volume","PSK.Adjusted"
2015-02-27,52.167,52.353,52.086,44.900002,18600,38.636459
2015-03-02,52.295,52.377,52.063,44.959999,26200,38.688091
2015-03-03,52.249,52.377,52.249,45.040001,10100,38.756935
2015-03-04,52.4,52.435,52.214,45.099998,35700,38.808567
2015-03-05,52.342,52.458,52.342,45.09,17600,38.799965
2015-03-06,52.353,52.388,51.83,44.619999,56500,38.395523
2015-03-09,51.83,51.9,51.621,44.599998,20000,38.378315
2015-03-10,51.656,52.005,51.656,44.700001,21200,38.464367
2015-03-11,52.039,52.167,51.854,44.779999,19700,38.533207
2015-03-12,52.098,52.481,51.993,44.779999,31600,38.533207
2015-03-13,52.121,52.121,51.958,44.77,28500,38.524605
2015-03-16,52.144,52.411,52.005,44.810001,30100,38.559029
2015-03-17,52.179,52.179,51.912,44.77,50000,38.524605
2015-03-18,51.888,52.237,51.888,44.939999,24100,38.670883
2015-03-19,52.33,52.33,52.063,44.93,20400,38.662277
2015-03-20,51.456,51.618,51.341,44.77,34400,38.847977
2015-03-23,51.41,51.652,51.41,44.77,24600,38.847977
2015-03-24,51.503,51.664,51.48,44.799999,46100,38.874001
2015-03-25,51.71,51.733,51.572,44.779999,24700,38.856647
2015-03-26,51.572,51.629,51.457,44.790001,45300,38.865322
2015-03-27,51.687,51.71,51.537,44.84,17900,38.90871
2015-03-30,51.756,51.779,51.652,44.93,17700,38.986813
2015-03-31,51.652,51.837,51.618,44.98,22100,39.030197
2015-04-01,51.848,51.848,51.606,44.860001,39300,38.926071
2015-04-02,51.572,51.722,51.572,44.869999,133600,38.934746
2015-04-06,51.745,51.745,51.641,44.82,13900,38.891361
2015-04-07,51.641,51.71,51.595,44.869999,23500,38.934746
2015-04-08,51.722,51.779,51.699,44.93,20200,38.986813
2015-04-09,51.837,51.883,51.687,44.950001,38900,39.004169
2015-04-10,51.768,51.86,51.733,45,196900,39.04755
2015-04-13,51.848,51.848,51.687,44.950001,25600,39.004169
2015-04-14,51.652,51.848,51.652,44.950001,28300,39.004169
2015-04-15,51.802,52.033,51.779,45.150002,35700,39.177711
2015-04-16,51.883,52.067,51.779,44.93,114700,38.986813
2015-04-17,51.687,51.952,51.687,44.93,32900,38.986813
2015-04-20,51.929,51.929,51.56,44.84,29600,38.90871
2015-04-21,51.779,51.779,51.56,44.860001,49900,38.926071
2015-04-22,51.779,51.791,51.722,44.93,18200,38.986813
2015-04-23,51.733,51.86,51.595,44.970001,40100,39.021523
2015-04-24,51.791,51.86,51.699,44.93,18900,38.986813
2015-04-27,51.733,51.814,51.722,44.919998,25800,38.97813
2015-04-28,51.733,51.802,51.687,44.860001,22000,38.926071
2015-04-29,51.675,51.802,51.56,44.900002,27400,38.960781
2015-04-30,51.514,51.583,51.399,44.709999,23900,38.795914
2015-05-01,51.433,51.629,51.353,44.57,16200,38.674427
2015-05-04,51.33,51.56,51.318,44.610001,73900,38.709137
2015-05-05,51.353,51.56,51.145,44.470001,56400,38.587658
2015-05-06,51.168,51.399,50.396,43.990002,41900,38.17115
2015-05-07,50.396,50.892,50.373,43.950001,74500,38.136444
2015-05-08,50.765,51.295,50.719,44.299999,35100,38.44014
2015-05-11,51.168,51.249,50.604,44.040001,22000,38.214539
2015-05-12,50.569,50.984,50.35,44.110001,50600,38.275276
2015-05-13,50.938,51.191,50.88,44.419998,44500,38.54427
2015-05-14,51.284,51.468,51.111,44.630001,41100,38.726494
2015-05-15,51.376,51.537,51.284,44.529999,34300,38.639717
2015-05-18,51.249,51.364,51.122,44.52,126600,38.63105
2015-05-19,51.387,51.399,51.203,44.509998,14300,38.622368
2015-05-20,51.261,51.433,51.238,44.509998,13400,38.622368
2015-05-21,51.456,51.606,51.353,44.630001,26100,38.726494
2015-05-22,51.537,51.606,51.376,44.700001,12100,38.787231
2015-05-26,51.468,51.514,51.456,44.700001,14900,38.787231
2015-05-27,51.549,51.595,51.491,44.759998,51700,38.839294
2015-05-28,51.641,51.641,51.468,44.73,11900,38.813267
2015-05-29,51.491,51.56,51.341,44.549999,55200,38.657074
2015-06-01,51.168,51.41,51.168,44.490002,12300,38.605007
2015-06-02,51.203,51.318,51.088,44.459999,26600,38.578979
2015-06-03,51.226,51.284,51.134,44.450001,15800,38.570301
2015-06-04,51.053,51.284,51.053,44.419998,17600,38.54427
2015-06-05,51.007,51.295,51.007,44.400002,19900,38.526913
2015-06-08,51.341,51.341,51.007,44.310001,61800,38.448818
2015-06-09,50.972,51.019,50.777,44.200001,66800,38.353374
2015-06-10,50.73,51.053,50.707,44.080002,63000,38.249245
2015-06-11,51.042,51.065,50.73,44.169998,27800,38.327347
2015-06-12,50.823,51.122,50.811,44.16,64700,38.318661
2015-06-15,50.777,51.191,50.765,44.400002,48500,38.526913
2015-06-16,51.249,51.249,50.949,44.360001,38200,38.49221
2015-06-17,51.122,51.122,50.915,44.25,61500,38.396763
2015-06-18,51.111,51.191,50.777,44.060001,83000,38.231884
2015-06-19,49.547,49.604,49.366,43.57,56500,38.331299
2015-06-22,49.491,49.616,49.343,43.43,63300,38.208134
2015-06-23,49.331,49.502,49.32,43.419998,96100,38.199333
2015-06-24,49.331,49.672,49.331,43.669998,32100,38.419281
2015-06-25,49.581,49.616,49.331,43.639999,21200,38.392895
2015-06-26,49.593,49.593,49.331,43.619999,55300,38.37529
2015-06-29,49.059,49.672,49.047,43.330002,101900,38.120159
2015-06-30,49.377,50.07,49.093,43.389999,60300,38.172951
2015-07-01,49.366,49.547,49.206,43.52,104700,38.287319
2015-07-02,49.638,49.707,49.366,43.619999,87200,38.37529
2015-07-06,49.388,49.672,49.24,43.5,90200,38.269718
2015-07-07,49.491,49.616,49.252,43.610001,89400,38.366497
2015-07-08,49.513,49.786,49.24,43.43,139700,38.208134
2015-07-09,49.627,49.707,49.456,43.619999,101900,38.37529
2015-07-10,49.661,49.718,49.479,43.57,109000,38.331299
2015-07-13,49.695,49.82,49.547,43.720001,112600,38.463268
2015-07-14,49.581,49.854,49.581,43.759998,87900,38.498459
2015-07-15,49.775,49.957,49.775,43.880001,48300,38.604031
2015-07-16,49.991,50.218,49.9,44.110001,57100,38.806377
2015-07-17,50.241,50.298,50.059,44.25,114700,38.929543
2015-07-20,50.207,50.389,50.173,44.169998,135100,38.859161
2015-07-21,50.4,50.411,50.093,44.220001,214200,38.903152
2015-07-22,50.195,50.298,49.979,44.099998,53400,38.797577
2015-07-23,50.059,50.184,49.991,44.130001,197400,38.823975
2015-07-24,49.934,50.207,49.934,44.169998,68900,38.859161
2015-07-27,50.116,50.195,50.025,44.110001,74000,38.806377
2015-07-28,50.104,50.263,50.025,44.150002,97300,38.841568
2015-07-29,50.127,50.241,50.059,44.169998,114500,38.859161
2015-07-30,50.229,50.263,50.082,44.189999,135000,38.876759
2015-07-31,50.241,50.389,50.127,44.169998,76600,38.859161
2015-08-03,50.218,50.389,50.207,44.279999,53600,38.955936
2015-08-04,50.4,50.445,50.15,44.240002,106000,38.920746
2015-08-05,50.275,50.366,50.229,44.279999,121900,38.955936
2015-08-06,50.411,50.411,50.207,44.349998,92500,39.017517
2015-08-07,50.411,50.457,50.048,44.290001,128400,38.964737
2015-08-10,50.445,50.559,50.298,44.41,114000,39.070305
2015-08-11,50.32,50.525,50.32,44.439999,91800,39.096695
2015-08-12,50.57,50.57,50.354,44.470001,35800,39.123093
2015-08-13,50.593,50.593,50.354,44.34,39100,39.008728
2015-08-14,50.491,50.536,50.343,44.400002,10000,39.061512
2015-08-17,50.536,50.536,50.4,44.439999,38000,39.096695
2015-08-18,50.411,50.707,50.377,44.330002,21300,38.999924
2015-08-19,50.332,50.434,50.332,44.34,73400,39.008728
2015-08-20,50.4,50.673,50.275,44.380001,74700,39.043915
2015-08-21,50.275,50.616,50.263,44.23,20300,38.911953
2015-08-24,49.661,49.9,35.532,43.240002,265500,38.040977
2015-08-25,49.684,50.127,49.172,43.580002,227300,38.340099
2015-08-26,49.809,49.877,49.502,43.77,118300,38.507256
2015-08-27,50.002,50.32,49.843,44.200001,101200,38.885555
2015-08-28,50.002,50.4,49.979,44.150002,140600,38.841568
2015-08-31,50.286,50.502,50.002,44.220001,142600,38.903152
2015-09-01,49.9,50.354,49.9,44.18,160600,38.867958
2015-09-02,50.173,50.457,50.07,44.209999,188600,38.894352
2015-09-03,50.411,50.411,50.07,44.32,100100,38.991127
2015-09-04,50.332,50.332,50.207,44.189999,6500,38.876759
2015-09-08,50.411,50.411,50.138,44.279999,129700,38.955936
2015-09-09,50.411,50.411,50.195,44.25,74400,38.929543
2015-09-10,50.207,50.354,50.173,44.16,144300,38.850368
2015-09-11,50.332,50.354,50.093,44.16,176000,38.850368
2015-09-14,50.15,50.343,50.15,44.240002,160800,38.920746
2015-09-15,50.161,50.4,50.013,44.119999,197400,38.81517
2015-09-16,50.173,50.4,50.025,44.119999,216300,38.81517
2015-09-17,50.161,50.332,50.048,44.23,96600,38.911953
2015-09-18,48.768,49.059,48.689,43.669998,226100,38.935131
2015-09-21,49.171,49.171,48.958,43.810001,101000,39.059948
2015-09-22,49.07,49.149,48.902,43.82,180900,39.068867
2015-09-23,49.216,49.25,48.992,43.830002,127400,39.077782
2015-09-24,48.981,49.25,48.981,43.889999,178500,39.131275
2015-09-25,48.981,49.328,48.981,43.98,25400,39.211517
2015-09-28,49.452,49.609,49.059,43.880001,236000,39.122356
2015-09-29,49.25,49.687,48.981,43.720001,110700,38.97971
2015-09-30,49.194,49.261,49.07,43.799999,155300,39.051033
2015-10-01,49.16,49.16,48.891,43.669998,167200,38.935131
2015-10-02,48.869,49.003,48.768,43.68,122900,38.944046
2015-10-05,48.992,49.295,48.88,43.950001,161800,39.184772
2015-10-06,49.351,49.351,49.026,43.970001,33600,39.202599
2015-10-07,49.53,49.53,49.25,44,79400,39.229347
2015-10-08,49.284,49.429,49.183,44.07,32600,39.291759
2015-10-09,49.541,49.541,49.407,44.110001,47100,39.327423
2015-10-12,49.564,49.564,49.418,44.07,19400,39.291759
2015-10-13,49.508,49.575,49.441,44.130001,24100,39.345253
2015-10-14,49.553,49.62,49.519,44.209999,15300,39.41658
2015-10-15,49.642,49.777,49.474,44.369999,135900,39.559227
2015-10-16,49.856,49.856,49.598,44.310001,22900,39.505741
2015-10-19,49.878,49.9,49.71,44.43,55700,39.612728
2015-10-20,49.788,49.9,49.676,44.490002,148200,39.666222
2015-10-21,49.867,50.125,49.856,44.57,187400,39.737545
2015-10-22,50.069,50.17,49.878,44.599998,188300,39.764294
2015-10-23,50.259,50.259,50.001,44.639999,207400,39.799961
2015-10-26,50.125,50.125,49.912,44.650002,130100,39.808876
2015-10-27,50.069,50.136,49.934,44.66,142400,39.817791
2015-10-28,50.046,50.214,50.046,44.700001,128200,39.853455
2015-10-29,50.091,50.214,50.001,44.689999,230100,39.844532
2015-10-30,50.192,50.214,50.001,44.75,164300,39.898029
2015-11-02,50.192,50.383,50.08,44.790001,196600,39.933697
2015-11-03,50.349,50.428,50.203,44.860001,195200,39.996105
2015-11-04,50.45,50.472,50.214,44.93,182500,40.058514
2015-11-05,50.349,50.484,50.315,44.990002,179300,40.112011
2015-11-06,50.439,50.439,49.945,44.709999,148300,39.862362
2015-11-09,50.158,50.158,49.833,44.639999,203400,39.799961
2015-11-10,50.136,50.349,49.844,44.84,184600,39.978271
2015-11-11,50.327,50.506,50.136,44.93,181500,40.058514
2015-11-12,50.271,50.428,50.192,44.880001,267600,40.013939
2015-11-13,50.181,50.394,50.181,44.849998,269300,39.98719
2015-11-16,50.192,50.394,50.158,44.810001,102200,39.951527
2015-11-17,50.271,50.271,50.136,44.77,186800,39.915863
2015-11-18,50.282,50.315,50.136,44.799999,272700,39.942612
2015-11-19,50.293,50.315,50.17,44.82,190900,39.960438
2015-11-20,50.282,50.371,50.203,44.869999,169400,40.00502
2015-11-23,50.271,50.416,50.237,44.860001,190800,39.996105
2015-11-24,50.394,50.472,50.181,45,132200,40.120926
2015-11-25,50.618,50.618,50.439,45.119999,85600,40.227921
2015-11-27,50.73,50.753,50.54,45.220001,106700,40.31707
2015-11-30,50.753,50.753,50.573,45.099998,79000,40.210079
2015-12-01,50.618,50.73,50.596,45.220001,81100,40.31707
2015-12-02,50.753,50.753,50.54,45.080002,478800,40.192253
2015-12-03,50.618,50.686,50.371,45.07,145000,40.183334
2015-12-04,50.663,50.977,50.484,45.060001,85600,40.174419
2015-12-07,50.618,51.033,50.383,44.950001,102900,40.076344
2015-12-08,50.472,50.528,50.226,44.93,26100,40.058514
2015-12-09,50.528,50.54,50.371,44.970001,31000,40.094181
2015-12-10,50.338,50.45,50.338,44.919998,38400,40.049591
2015-12-11,50.214,50.416,50.181,44.740002,34900,39.889122
2015-12-14,50.293,50.293,49.037,43.77,145100,39.024292
2015-12-15,49.126,49.631,49.126,44.049999,148700,39.273926
2015-12-16,49.564,50.024,49.53,44.450001,68400,39.630558
2015-12-17,50.024,50.214,49.755,44.740002,48800,39.889122
2015-12-18,48.724,48.724,48.162,43.849998,49400,39.83279
2015-12-21,48.272,48.459,48.217,43.950001,175100,39.923634
2015-12-22,48.459,48.592,48.371,44.029999,144700,39.9963
2015-12-23,48.603,48.768,48.459,44.150002,86400,40.105316
2015-12-24,48.658,48.801,48.47,44.16,24900,40.114395
2015-12-28,48.647,49.01,48.548,44.43,95800,40.359665
2015-12-29,49.021,49.252,48.779,44.509998,91300,40.432327
2015-12-30,48.977,49.186,48.922,44.66,55100,40.568588
2015-12-31,49.109,49.307,49.109,44.689999,74900,40.59584
2016-01-04,49.043,49.362,48.779,44.799999,100600,40.695763
2016-01-05,49.472,49.637,49.153,45,522700,40.877445
2016-01-06,49.373,49.461,49.186,44.860001,50400,40.750267
2016-01-07,49.23,49.373,49.054,44.57,40600,40.486835
2016-01-08,49.208,49.329,48.999,44.759998,59500,40.659428
2016-01-11,49.362,49.494,49.065,44.599998,127000,40.51408
2016-01-12,49.296,49.329,48.999,44.619999,86900,40.532249
2016-01-13,49.164,49.164,48.9,44.470001,152100,40.396004
2016-01-14,48.933,49.054,48.79,44.490002,107600,40.414162
2016-01-15,48.79,49.241,48.504,44.330002,75300,40.268826
2016-01-19,48.735,48.999,48.702,44.389999,99400,40.323322
2016-01-20,48.735,48.867,48.173,44.349998,427300,40.286987
2016-01-21,48.757,49.527,48.162,44.07,204500,40.032639
2016-01-22,48.691,48.966,48.327,44.360001,849500,40.29607
2016-01-25,48.977,49.516,48.581,44.150002,133200,40.105316
2016-01-26,48.735,48.768,48.592,44.18,117700,40.132568
2016-01-27,49.021,49.021,48.614,44.27,80800,40.214317
2016-01-28,48.768,48.911,48.68,44.310001,49400,40.250656
2016-01-29,48.988,49.153,48.801,44.619999,42100,40.532249
2016-02-01,49.384,49.384,48.977,44.66,53600,40.568588
2016-02-02,49.142,49.241,49.021,44.669998,84700,40.577671
2016-02-03,49.373,49.373,48.988,44.639999,106500,40.550419
2016-02-04,49.241,49.241,49.01,44.66,56400,40.568588
2016-02-05,49.098,49.186,48.812,44.34,242400,40.277908
2016-02-08,48.768,48.812,47.997,43.779999,112100,39.769207
2016-02-09,47.876,48.074,47.557,43.400002,203500,39.424023
2016-02-10,48.415,48.415,47.986,43.759998,363400,39.751038
2016-02-11,47.942,47.997,46.291,42.709999,319300,38.79723
2016-02-12,47.183,47.689,47.183,43.130001,468300,39.178757
2016-02-16,47.843,48.195,47.81,43.720001,91600,39.71471
2016-02-17,48.592,48.735,48.316,44.119999,149700,40.078064
2016-02-18,48.867,48.867,48.47,44.279999,40500,40.223404
2016-02-19,48.592,48.988,48.459,44.48,1011100,40.405075
2016-02-22,49.23,49.23,48.768,44.400002,63000,40.332409
2016-02-23,48.316,48.889,48.316,44.41,116900,40.341492
2016-02-24,48.614,48.922,48.537,44.349998,92100,40.286987
2016-02-25,49.01,49.153,48.845,44.650002,44500,40.559505
2016-02-26,49.076,49.23,49.076,44.709999,81200,40.61401
2016-02-29,49.395,49.395,49.109,44.720001,62200,40.623096
2016-03-01,49.219,49.516,49.175,44.939999,73100,40.822937
2016-03-02,49.538,49.538,49.252,44.77,37900,40.66851
2016-03-03,49.186,49.318,49.175,44.740002,203000,40.641262
2016-03-04,49.263,49.296,49.197,44.779999,96900,40.677601
2016-03-07,49.296,49.296,49.131,44.720001,144200,40.623096
2016-03-08,49.252,49.296,49.186,44.77,100400,40.66851
2016-03-09,49.406,49.406,49.263,44.869999,68600,40.759357
2016-03-10,49.505,49.505,49.34,44.889999,63700,40.777519
2016-03-11,49.538,49.582,49.461,45.02,52400,40.895607
2016-03-14,49.593,49.593,49.516,45.029999,67800,40.904694
2016-03-15,49.593,49.593,49.362,44.91,72900,40.795689
2016-03-16,49.417,49.516,49.351,44.939999,135000,40.822937
2016-03-17,49.538,49.593,49.472,45.02,138900,40.895607
2016-03-18,48.857,48.857,48.682,44.709999,52700,40.979019
2016-03-21,48.857,48.868,48.781,44.790001,54700,41.052341
2016-03-22,48.977,48.977,48.803,44.77,53400,41.034004
2016-03-23,48.933,48.933,48.781,44.799999,94600,41.061504
2016-03-24,48.748,48.944,48.748,44.860001,116000,41.116497
2016-03-28,49.403,49.523,48.89,45.029999,117800,41.272312
2016-03-29,49.184,49.534,49.075,45.060001,100900,41.299809
2016-03-30,49.217,49.359,49.163,45.09,122400,41.327305
2016-03-31,49.261,49.293,49.173,45.07,39800,41.308975
2016-04-01,49.108,49.13,48.781,44.75,54300,41.015678
2016-04-04,49.032,49.032,48.508,44.540001,62900,40.823204
2016-04-05,48.508,48.704,48.475,44.639999,81100,40.91486
2016-04-06,48.77,48.857,48.715,44.700001,50300,40.969849
2016-04-07,48.715,48.868,48.552,44.619999,93800,40.896523
2016-04-08,48.781,48.824,48.661,44.720001,47100,40.988182
2016-04-11,48.846,49.261,48.846,44.869999,103400,41.125664
2016-04-12,48.988,49.021,48.824,44.900002,52100,41.15316
2016-04-13,48.999,49.163,48.955,45.040001,177600,41.281479
2016-04-14,49.141,49.152,49.064,45.029999,70600,41.272312
2016-04-15,49.064,49.195,49.064,45.029999,61000,41.272312
2016-04-18,49.173,49.195,49.075,45.009998,45000,41.253975
2016-04-19,49.206,49.315,49.097,45.18,75800,41.409794
2016-04-20,49.315,49.457,49.228,45.200001,40000,41.428127
2016-04-21,49.304,49.359,49.173,45.189999,37100,41.418957
2016-04-22,49.359,49.403,49.272,45.200001,77400,41.428127
2016-04-25,49.304,49.326,49.119,45.099998,136200,41.336468
2016-04-26,49.293,49.337,49.206,45.220001,61000,41.446453
2016-04-27,49.283,49.501,49.206,45.240002,34600,41.46479
2016-04-28,49.413,49.523,49.326,45.360001,110700,41.574772
2016-04-29,49.544,49.643,49.337,45.279999,97600,41.50145
2016-05-02,49.446,49.643,49.337,45.490002,75000,41.693924
2016-05-03,49.675,49.697,49.457,45.5,92700,41.703091
2016-05-04,49.544,49.675,49.446,45.349998,57100,41.565609
2016-05-05,49.588,49.675,49.512,45.5,55500,41.703091
2016-05-06,49.643,49.763,49.544,45.549999,41300,41.748917
2016-05-09,49.752,49.894,49.643,45.650002,66700,41.840572
2016-05-10,49.872,49.883,49.686,45.66,63300,41.849739
2016-05-11,49.861,49.915,49.752,45.669998,58300,41.858902
2016-05-12,49.937,49.937,49.806,45.700001,43800,41.886402
2016-05-13,49.861,49.97,49.85,45.75,65700,41.932224
2016-05-16,49.959,50.188,49.926,45.799999,124000,41.978054
2016-05-17,50.035,50.188,49.981,45.880001,109400,42.051384
2016-05-18,50.112,50.308,49.959,45.790001,267700,41.968895
2016-05-19,49.959,50.003,49.697,45.599998,125100,41.794746
2016-05-20,49.828,50.079,49.752,45.790001,80900,41.968895
2016-05-23,50.035,50.112,49.97,45.849998,123100,42.023884
2016-05-24,50.134,50.188,49.981,45.849998,107400,42.023884
2016-05-25,50.09,50.134,49.992,45.939999,64200,42.106373
2016-05-26,50.134,50.177,49.97,45.869999,72500,42.042217
2016-05-27,50.134,50.319,50.057,45.900002,100900,42.069717
2016-05-31,50.188,50.385,50.003,46,91600,42.161366
2016-06-01,50.21,50.374,50.079,46.029999,60500,42.188862
2016-06-02,50.265,50.374,50.155,46,106100,42.161366
2016-06-03,50.286,50.439,50.177,46.189999,79600,42.33551
2016-06-06,50.494,50.548,50.33,46.169998,78300,42.317177
2016-06-07,50.385,50.57,50.33,46.130001,126700,42.280518
2016-06-08,50.385,50.603,50.264,46.119999,67600,42.271355
2016-06-09,50.352,50.592,50.221,46.200001,82000,42.344681
2016-06-10,50.33,50.417,50.068,45.990002,70300,42.152206
2016-06-13,50.308,50.385,50.166,46.009998,102900,42.170532
2016-06-14,50.297,50.352,50.068,46.029999,82700,42.188862
2016-06-15,50.297,50.483,50.188,46.07,151900,42.225525
2016-06-16,50.33,50.352,50.144,46.009998,65300,42.170532
2016-06-17,48.892,49.021,48.612,45.549999,121800,42.334351
2016-06-20,49.128,49.343,49.021,45.759998,67400,42.529522
2016-06-21,49.311,49.795,49.042,45.75,148800,42.520237
2016-06-22,49.29,49.354,49.128,45.75,112600,42.520237
2016-06-23,49.279,49.311,49.214,45.790001,56300,42.557407
2016-06-24,48.881,49.204,48.741,45.73,102900,42.501648
2016-06-27,49.117,49.516,48.784,45.5,126100,42.287884
2016-06-28,49.225,49.365,49.042,45.75,156900,42.520237
2016-06-29,49.376,49.494,49.247,45.919998,78000,42.678226
2016-06-30,49.602,49.612,49.193,46.080002,132000,42.826935
2016-07-01,49.602,49.785,49.44,46,317900,42.752583
2016-07-05,49.602,49.655,49.333,45.869999,99900,42.63176
2016-07-06,49.44,49.526,49.225,45.860001,121200,42.622471
2016-07-07,49.43,49.569,49.386,46.029999,99500,42.780468
2016-07-08,49.548,49.785,49.494,46.169998,171000,42.910583
2016-07-11,49.612,49.785,49.591,46.18,91700,42.91988
2016-07-12,49.709,49.774,49.655,46.16,222800,42.901291
2016-07-13,49.763,49.774,49.655,46.200001,112300,42.938473
2016-07-14,49.828,51.291,49.645,46.209999,183800,42.947758
2016-07-15,49.709,49.849,49.645,46.330002,71300,43.059288
2016-07-18,49.914,49.914,49.709,46.220001,141500,42.957054
2016-07-19,49.806,49.849,49.72,46.290001,180500,43.02211
2016-07-20,49.849,49.849,49.655,46.200001,102500,42.938473
2016-07-21,49.72,49.817,49.655,46.209999,121900,42.947758
2016-07-22,49.666,50.785,49.655,47.200001,81700,43.867867
2016-07-25,49.849,49.849,49.623,46.240002,76700,42.975643
2016-07-26,49.785,50.172,49.699,46.290001,78600,43.02211
2016-07-27,49.86,49.871,49.742,46.330002,76200,43.059288
2016-07-28,49.763,49.86,49.763,46.259998,527800,42.994228
2016-07-29,49.838,49.968,49.774,46.439999,88100,43.161522
2016-08-01,50.011,50.032,49.849,46.41,81800,43.133636
2016-08-02,49.935,49.935,49.752,46.259998,51200,42.994228
2016-08-03,49.838,49.892,49.795,46.360001,53900,43.08717
2016-08-04,49.924,49.989,49.838,46.439999,50000,43.161522
2016-08-05,50.032,50.032,49.849,46.5,56300,43.217289
2016-08-08,49.946,50.204,49.946,46.66,103300,43.36599
2016-08-09,50.28,50.355,50.097,46.57,168000,43.282341
2016-08-10,50.204,50.452,50.064,46.599998,257900,43.310226
2016-08-11,50.15,50.247,49.978,46.490002,148300,43.207996
2016-08-12,50.075,50.161,49.774,46.360001,265000,43.08717
2016-08-15,49.935,50.904,49.688,46.209999,242700,42.947758
2016-08-16,49.709,49.957,49.634,46.169998,83300,42.910583
2016-08-17,49.709,49.978,49.677,46.259998,129000,42.994228
2016-08-18,49.903,49.903,49.795,46.290001,75200,43.02211
2016-08-19,49.806,49.924,49.655,46.169998,759100,42.910583
2016-08-22,49.752,49.817,49.677,46.299999,128800,43.031406
2016-08-23,49.828,49.903,49.795,46.369999,77000,43.096462
2016-08-24,49.957,50.075,49.828,46.360001,69900,43.08717
2016-08-25,49.946,49.946,49.828,46.369999,102500,43.096462
2016-08-26,49.838,49.946,49.795,46.419998,45900,43.142933
2016-08-29,49.989,50.021,49.903,46.400002,59800,43.124348
2016-08-30,49.881,50.064,49.881,46.509998,35300,43.226578
2016-08-31,49.946,50.097,49.946,46.52,46800,43.23587
2016-09-01,49.957,50.032,49.849,46.490002,128800,43.207996
2016-09-02,49.968,50.043,49.924,46.509998,75500,43.226578
2016-09-06,50.043,50.129,49.881,46.439999,125300,43.161522
2016-09-07,50,50.054,49.968,46.470001,89800,43.189404
2016-09-08,49.978,50.107,49.957,46.450001,79400,43.170815
2016-09-09,49.978,49.978,49.365,45.91,134300,42.668938
2016-09-12,49.386,49.763,49.311,45.939999,122000,42.696819
2016-09-13,49.247,49.494,49.118,45.709999,135600,42.483051
2016-09-14,49.225,49.451,47.622,45.849998,78600,42.613174
2016-09-15,49.333,49.494,49.225,45.93,65300,42.687527
2016-09-16,48.187,48.23,47.879,45.23,96300,42.613785
2016-09-19,48.017,48.145,47.986,45.290001,128100,42.670315
2016-09-20,48.177,48.187,48.039,45.299999,93300,42.679737
2016-09-21,48.177,48.389,48.155,45.580002,47700,42.943542
2016-09-22,48.368,48.622,48.336,45.790001,98100,43.141392
2016-09-23,48.495,48.601,48.453,45.790001,52800,43.141392
2016-09-26,48.548,48.622,48.474,45.77,72000,43.122555
2016-09-27,48.506,48.612,48.421,45.75,59600,43.103706
2016-09-28,48.484,48.612,48.484,45.799999,54400,43.15081
2016-09-29,48.612,48.665,48.166,45.389999,91200,42.76453
2016-09-30,48.251,48.4,48.102,45.48,88800,42.849327
2016-10-03,48.272,48.357,48.039,45.560001,181300,42.924698
2016-10-04,48.41,48.41,48.177,45.470001,208200,42.839905
2016-10-05,48.177,48.325,48.134,45.419998,58000,42.792793
2016-10-06,48.081,48.272,48.039,45.400002,53400,42.773952
2016-10-07,48.134,48.198,48.071,45.41,55300,42.783371
2016-10-10,48.113,48.177,47.975,45.200001,79700,42.585522
2016-10-11,47.837,48.039,47.635,45.009998,108400,42.406506
2016-10-12,47.603,47.784,47.519,44.799999,57600,42.20866
2016-10-13,47.487,47.635,47.349,44.84,90500,42.246342
2016-10-14,47.529,47.816,47.529,45.009998,44000,42.406506
2016-10-17,47.763,47.879,47.72,45.040001,32800,42.43478
2016-10-18,47.975,48.145,47.784,45.310001,317000,42.689159
2016-10-19,48.177,48.262,47.996,45.290001,77200,42.670315
2016-10-20,47.996,48.155,47.996,45.25,33200,42.632629
2016-10-21,47.922,48.23,47.922,45.400002,101600,42.773952
2016-10-24,48.325,48.368,48.24,45.48,45500,42.849327
2016-10-25,48.325,48.495,48.23,45.599998,77500,42.962379
2016-10-26,48.4,48.4,48.251,45.560001,40700,42.924698
2016-10-27,48.357,48.357,47.986,45.389999,40700,42.76453
2016-10-28,48.102,48.23,47.826,45.080002,71200,42.472462
2016-10-31,47.837,48.039,47.773,45.009998,71700,42.406506
2016-11-01,47.763,47.901,47.519,44.830002,77900,42.236927
2016-11-02,47.476,47.678,47.296,44.669998,43900,42.086178
2016-11-03,47.508,47.572,47.221,44.490002,60500,41.916588
2016-11-04,47.2,47.391,47.009,44.57,55000,41.991962
2016-11-07,47.519,47.646,47.328,44.68,32100,42.095596
2016-11-08,47.359,47.476,47.243,44.560001,58300,41.982544
2016-11-09,46.977,47.763,46.744,44.07,74800,41.520882
2016-11-10,46.807,47.264,45.693,43.049999,142400,40.559883
2016-11-11,45.64,45.799,45.322,42.700001,187400,40.230129
2016-11-14,45.268,45.3,44.663,42.110001,328700,39.674255
2016-11-15,44.748,45.852,44.748,43.200001,275900,40.701206
2016-11-16,45.735,46.277,45.205,43.450001,194400,40.936745
2016-11-17,46.213,46.266,45.757,43.139999,124900,40.644672
2016-11-18,45.693,45.98,45.375,42.77,117500,40.296078
2016-11-21,45.481,45.778,45.428,42.939999,180200,40.456245
2016-11-22,45.799,45.895,45.714,43.220001,91200,40.720047
