"Date","SCHH.Open","SCHH.High","SCHH.Low","SCHH.Close","SCHH.Volume","SCHH.Adjusted"
2014-11-05,40.632,40.632,40.113,38.040001,114500,35.875282
2014-11-06,40.388,40.516,39.975,37.73,95200,35.582924
2014-11-07,40.102,40.144,39.805,37.689999,111000,35.545197
2014-11-10,39.858,40.346,39.858,38.040001,144700,35.875282
2014-11-11,40.399,40.399,39.975,37.860001,183600,35.705521
2014-11-12,40.081,40.102,39.773,37.580002,96000,35.441456
2014-11-13,39.922,40.144,39.879,37.779999,114800,35.630077
2014-11-14,40.123,40.144,39.667,37.5,104100,35.366013
2014-11-17,39.816,40.007,39.773,37.639999,164300,35.498043
2014-11-18,40.017,40.166,39.869,37.82,105600,35.667801
2014-11-19,40.123,40.144,39.763,37.540001,91100,35.403732
2014-11-20,39.805,39.89,39.614,37.619999,118500,35.479183
2014-11-21,40.144,40.229,40.038,37.900002,88900,35.743248
2014-11-24,40.282,40.41,40.176,37.970001,94200,35.809261
2014-11-25,40.357,40.452,40.229,38.060001,127500,35.894146
2014-11-26,40.399,40.781,40.07,38.369999,172100,36.186501
2014-11-28,40.781,41.258,40.781,38.509998,68000,36.318531
2014-12-01,40.834,41.099,40.728,38.459999,294800,36.271378
2014-12-02,40.823,41.056,40.505,38.68,97200,36.478859
2014-12-03,41.131,41.131,40.834,38.650002,115000,36.450565
2014-12-04,40.95,41.141,40.738,38.77,100200,36.56374
2014-12-05,40.961,40.961,40.558,38.529999,172300,36.337399
2014-12-08,40.855,41.353,40.855,38.830002,157800,36.620327
2014-12-09,41.014,41.449,40.929,39,141600,36.780647
2014-12-10,41.311,41.47,41.173,38.970001,92700,36.752357
2014-12-11,41.396,41.565,41.321,39.009998,115000,36.790081
2014-12-12,41.364,41.491,40.982,38.740002,144700,36.535442
2014-12-15,41.226,41.321,40.441,38.23,179700,36.054462
2014-12-16,40.516,40.802,40.219,38.130001,148900,35.960155
2014-12-17,40.6,41.353,40.579,39,137600,36.780647
2014-12-18,41.693,41.693,41.3,39.290001,208700,37.05415
2014-12-19,41.618,41.809,41.534,39.299999,266000,37.063576
2014-12-22,41.101,41.764,41.08,39.66,246400,37.661839
2014-12-23,41.891,41.922,41.48,39.5,281700,37.509903
2014-12-24,41.659,41.733,41.343,39.310001,92700,37.329472
2014-12-26,41.459,41.648,41.448,39.459999,139400,37.471912
2014-12-29,41.543,41.901,41.543,39.66,171500,37.661839
2014-12-30,41.796,41.954,41.596,39.610001,245900,37.614353
2014-12-31,41.838,42.027,40.974,38.950001,184000,36.98761
2015-01-02,41.427,42.017,41.217,39.900002,874500,37.889744
2015-01-05,41.754,41.943,41.427,39.77,545100,37.766289
2015-01-06,41.996,42.407,41.912,40.169998,612300,38.146141
2015-01-07,42.364,42.996,42.228,40.790001,287000,38.734905
2015-01-08,43.217,43.228,42.754,40.939999,351200,38.877342
2015-01-09,43.217,43.365,42.828,40.990002,226500,38.924828
2015-01-12,43.281,43.544,43.27,41.32,239400,39.238205
2015-01-13,43.691,43.765,43.196,41.240002,263200,39.162235
2015-01-14,43.323,43.807,43.133,41.57,181200,39.475601
2015-01-15,43.912,43.944,43.628,41.669998,867000,39.570568
2015-01-16,43.997,44.323,43.754,42.02,476300,39.902935
2015-01-20,44.502,44.523,43.807,41.73,232100,39.627548
2015-01-21,43.965,43.965,43.639,41.689999,157500,39.589561
2015-01-22,44.018,44.713,43.933,42.419998,192400,40.282776
2015-01-23,44.723,44.786,44.428,42.310001,235500,40.178326
2015-01-26,44.565,44.934,44.376,42.66,252500,40.510689
2015-01-27,44.892,45.071,44.765,42.619999,260000,40.472702
2015-01-28,45.05,45.25,44.628,42.380001,197000,40.244797
2015-01-29,44.755,44.755,44.292,42.450001,211700,40.311272
2015-01-30,44.618,44.671,43.744,41.540001,523200,39.447121
2015-02-02,43.723,43.765,42.849,41.48,456300,39.390137
2015-02-03,43.744,44.06,43.365,41.84,197700,39.732006
2015-02-04,43.944,44.07,43.649,41.700001,123000,39.599056
2015-02-05,44.06,44.439,43.902,42.189999,273600,40.064369
2015-02-06,44.428,44.428,42.944,40.970001,394400,38.905834
2015-02-09,43.165,43.302,42.859,40.720001,201900,38.668434
2015-02-10,42.944,43.07,42.47,40.82,1858800,38.763397
2015-02-11,42.996,43.217,42.564,40.709999,969100,38.658936
2015-02-12,43.028,43.396,42.775,41.189999,181700,39.11475
2015-02-13,43.417,43.417,42.786,40.869999,392100,38.810867
2015-02-17,43.038,43.417,42.838,40.790001,364200,38.734905
2015-02-18,42.944,43.386,42.617,41.139999,332400,39.067276
2015-02-19,43.249,43.249,42.291,40.240002,494400,38.212616
2015-02-20,42.47,42.891,42.333,40.68,259800,38.630444
2015-02-23,42.933,43.196,42.786,41.02,246900,38.95332
2015-02-24,42.975,42.975,42.101,40.150002,347600,38.127155
2015-02-25,42.322,42.775,42.249,40.18,255500,38.155636
2015-02-26,42.385,42.385,41.764,39.75,377700,37.747303
2015-02-27,41.943,42.301,41.669,40.169998,263000,38.146141
2015-03-02,42.291,42.828,42.196,40.220001,395000,38.193619
2015-03-03,42.375,42.396,41.943,40.169998,323600,38.146141
2015-03-04,42.206,42.301,41.764,39.720001,268600,37.718815
2015-03-05,42.091,42.417,41.996,39.889999,162600,37.880245
2015-03-06,41.701,41.712,40.574,38.59,565600,36.645741
2015-03-09,40.827,41.069,40.753,38.889999,191600,36.93063
2015-03-10,40.827,41.153,40.816,38.900002,280700,36.940128
2015-03-11,41.027,41.101,40.816,38.889999,204700,36.93063
2015-03-12,41.153,41.701,41.122,39.57,205400,37.57637
2015-03-13,41.627,41.754,41.375,39.540001,274000,37.547882
2015-03-16,41.838,42.375,41.785,40,299900,37.984703
2015-03-17,42.038,42.27,41.869,39.959999,205800,37.94672
2015-03-18,42.08,43.081,41.838,40.799999,266800,38.744396
2015-03-19,42.807,43.175,42.796,40.799999,319300,38.744396
2015-03-20,43.112,44.07,43.07,41.830002,242200,39.722507
2015-03-23,43.699,43.919,43.5,41.59,331700,39.67767
2015-03-24,43.647,43.647,43.207,41.25,268700,39.353302
2015-03-25,43.28,43.332,42.379,40.509998,341600,38.647324
2015-03-26,42.263,42.452,42.054,40.240002,311700,38.389748
2015-03-27,42.242,42.431,42.138,40.349998,205300,38.494682
2015-03-30,42.557,42.955,42.368,40.950001,318900,39.067097
2015-03-31,42.662,43.018,42.452,40.549999,250900,38.685486
2015-04-01,42.567,42.651,42.127,40.439999,1296100,38.580551
2015-04-02,42.452,42.903,42.421,40.790001,335500,38.914452
2015-04-06,42.903,43.343,42.882,41.23,356800,39.334221
2015-04-07,43.186,43.186,42.452,40.509998,199000,38.647324
2015-04-08,42.567,42.599,42.4,40.549999,199400,38.685486
2015-04-09,42.473,42.473,41.519,39.689999,347700,37.865028
2015-04-10,41.896,42.075,41.456,39.669998,297400,37.845951
2015-04-13,41.613,41.718,41.456,39.549999,309000,37.731468
2015-04-14,41.624,41.844,41.561,39.709999,319800,37.884113
2015-04-15,41.792,41.792,41.309,39.43,269000,37.616985
2015-04-16,41.268,41.624,41.058,39.57,643400,37.750549
2015-04-17,41.257,41.509,40.964,39.349998,355800,37.540661
2015-04-20,41.425,41.551,41.184,39.43,245700,37.616985
2015-04-21,41.498,41.645,41.299,39.509998,361000,37.693306
2015-04-22,41.519,41.708,41.404,39.599998,205700,37.779167
2015-04-23,41.498,41.697,41.404,39.689999,203800,37.865028
2015-04-24,41.697,41.938,41.519,39.779999,303400,37.95089
2015-04-27,41.813,42.064,41.582,39.779999,311800,37.95089
2015-04-28,41.592,41.676,41.299,39.66,221600,37.836414
2015-04-29,41.278,41.309,40.597,38.849998,385200,37.063652
2015-04-30,40.565,40.618,39.821,38.23,407100,36.472168
2015-05-01,40.135,40.691,40.135,38.540001,316100,36.767906
2015-05-04,40.576,40.827,40.377,38.599998,293700,36.825146
2015-05-05,40.492,40.492,39.496,37.75,690800,36.014233
2015-05-06,39.59,39.695,39.286,37.68,410000,35.947453
2015-05-07,39.601,40.303,39.58,38.279999,305300,36.519859
2015-05-08,40.691,41.268,40.398,38.889999,221800,37.101814
2015-05-11,40.712,40.848,39.978,38.259998,227400,36.500782
2015-05-12,39.947,40.345,39.58,38.380001,2947900,36.615265
2015-05-13,40.46,40.66,39.769,38.029999,2186700,36.281361
2015-05-14,40.083,40.66,40.052,38.790001,2205100,37.006416
2015-05-15,40.838,41.163,40.691,39.150002,2310800,37.349857
2015-05-18,40.964,41.005,40.691,39.02,1100100,37.225834
2015-05-19,40.764,41.005,40.649,38.900002,478700,37.111355
2015-05-20,40.922,40.984,40.67,38.849998,336900,37.063652
2015-05-21,40.806,40.806,40.356,38.650002,239700,36.872849
2015-05-22,40.513,40.775,40.24,38.639999,320500,36.863308
2015-05-26,40.439,40.492,40.062,38.34,382900,36.577103
2015-05-27,40.324,40.66,40.188,38.720001,241700,36.939629
2015-05-28,40.618,40.649,40.282,38.619999,267100,36.844231
2015-05-29,40.534,40.534,39.978,38.200001,225500,36.443539
2015-06-01,40.209,40.618,40.01,38.68,520100,36.901474
2015-06-02,40.345,40.356,39.999,38.299999,513600,36.538948
2015-06-03,40.135,40.156,39.517,37.75,326700,36.014233
2015-06-04,39.58,39.695,39.37,37.68,376400,35.947453
2015-06-05,39.098,39.381,38.836,37.25,356900,35.537224
2015-06-08,39.098,39.171,38.909,37.18,408800,35.470444
