"Date","SCHA.Open","SCHA.High","SCHA.Low","SCHA.Close","SCHA.Volume","SCHA.Adjusted"
2016-08-08,58.125,58.328,57.973,57.16,183100,56.299252
2016-08-09,58.024,58.176,57.973,57.18,684100,56.318947
2016-08-10,58.085,58.125,57.597,56.880001,266100,56.023472
2016-08-11,57.932,58.064,57.729,57.080002,158900,56.220459
2016-08-12,57.861,58.075,57.719,57.080002,193800,56.220459
2016-08-15,58.115,58.582,58.115,57.59,237800,56.722778
2016-08-16,58.318,58.338,57.953,57.130001,246700,56.269703
2016-08-17,57.932,57.953,57.486,56.970001,172300,56.112114
2016-08-18,57.892,58.267,57.882,57.380001,150500,56.515945
2016-08-19,58.105,58.267,57.943,57.34,131500,56.47654
2016-08-22,58.146,58.328,57.963,57.419998,186500,56.555336
2016-08-23,58.521,58.806,58.521,57.759998,238600,56.890213
2016-08-24,58.643,58.694,58.085,57.32,188300,56.456844
2016-08-25,58.064,58.481,58.044,57.470001,345400,56.604588
2016-08-26,58.41,58.795,57.851,57.299999,241700,56.437141
2016-08-29,58.298,58.694,58.278,57.650002,198800,56.781876
2016-08-30,58.542,58.694,58.298,57.68,246900,56.811424
2016-08-31,58.491,58.501,57.983,57.43,262000,56.565189
2016-09-01,58.328,58.42,57.79,57.439999,238800,56.575031
2016-09-02,58.602,58.887,58.562,58,268200,57.126602
2016-09-06,59.08,59.08,58.613,58.080002,383800,57.205399
2016-09-07,58.917,59.262,58.826,58.369999,225200,57.491032
2016-09-08,59.232,59.232,58.978,58.18,186300,57.303894
2016-09-09,58.663,58.704,57.323,56.459999,386300,55.609795
2016-09-12,57.029,58.054,56.927,57.139999,353600,56.279552
2016-09-13,57.597,57.638,56.633,56.07,674500,55.225666
2016-09-14,56.978,57.262,56.734,56.02,186300,55.176418
2016-09-15,56.856,57.567,56.795,56.610001,347500,55.757534
2016-09-16,57.272,57.394,57.039,56.459999,154900,55.609795
2016-09-19,57.197,57.683,57.015,56.639999,189200,55.969482
2016-09-20,57.592,57.592,57.076,56.419998,152300,55.752087
2016-09-21,57.288,57.885,57.076,57.189999,221700,56.51297
2016-09-22,58.229,58.725,58.189,57.98,453000,57.293617
2016-09-23,58.563,58.725,58.26,57.57,215900,56.888474
2016-09-26,57.986,58.138,57.733,57.09,303500,56.414154
2016-09-27,57.673,57.986,57.561,57.240002,202600,56.562382
2016-09-28,58.027,58.432,57.622,57.740002,309000,57.056461
2016-09-29,58.401,58.401,57.602,57.009998,199200,56.335102
2016-09-30,57.946,58.482,57.693,57.549999,233500,56.868713
2016-10-03,58.138,58.199,57.804,57.360001,1137200,56.680958
2016-10-04,58.108,58.229,57.551,57.099998,604200,56.424034
2016-10-05,58.007,58.411,58.007,57.459999,319900,56.779778
2016-10-06,58.007,58.148,57.653,57.400002,220500,56.720486
2016-10-07,58.148,58.31,57.369,56.970001,286400,56.295578
2016-10-10,57.926,58.442,57.926,57.549999,232300,56.868713
2016-10-11,58.047,58.128,56.914,56.560001,268400,55.89043
2016-10-12,57.207,57.43,57.015,56.549999,213300,55.880547
2016-10-13,56.772,57.025,56.388,56.16,290200,55.495167
2016-10-14,57.035,57.258,56.6,55.970001,858200,55.307415
2016-10-17,56.539,56.782,56.479,55.860001,526800,55.198719
2016-10-18,57.086,57.116,56.732,56.18,398200,55.514931
2016-10-19,56.934,57.268,56.641,56.41,198500,55.74221
2016-10-20,56.924,57.126,56.6,56.25,313700,55.584099
2016-10-21,56.539,56.934,56.408,56.169998,230600,55.505047
2016-10-24,57.207,57.48,56.964,56.48,294700,55.811378
2016-10-25,57.106,57.167,56.59,56.029999,526400,55.366707
2016-10-26,56.428,56.691,56.104,55.619999,343800,54.961559
2016-10-27,56.428,56.428,55.537,54.990002,310300,54.33902
2016-10-28,55.608,55.973,55.406,54.880001,271500,54.23032
2016-10-31,55.659,55.851,55.457,55.110001,279300,54.457596
2016-11-01,55.892,55.892,54.768,54.509998,503700,53.864697
2016-11-02,55.001,55.082,54.434,53.830002,345200,53.192753
2016-11-03,54.586,54.789,54.171,53.59,199800,52.955589
2016-11-04,54.343,54.971,54.283,53.810001,417100,53.172989
2016-11-07,55.426,55.811,55.284,55.049999,375700,54.398308
2016-11-08,55.578,56.155,55.376,55.240002,482700,54.58606
2016-11-09,55.548,57.491,55.355,56.68,871600,56.00901
2016-11-10,57.976,58.422,57.359,57.360001,1108900,56.680958
2016-11-11,58.26,59.181,57.997,58.389999,519500,57.698769
2016-11-14,59.575,60.243,59.545,59.209999,865300,58.509056
2016-11-15,59.889,60.324,59.687,59.48,871600,58.775864
2016-11-16,60.051,60.314,59.95,59.389999,370900,58.686928
2016-11-17,60.324,60.618,60.203,59.73,753600,59.022903
2016-11-18,60.597,60.658,60.415,59.91,582700,59.200775
2016-11-21,60.82,61.103,60.567,60.240002,552600,59.526867
2016-11-22,61.225,61.528,61.022,60.790001,749000,60.070354
2016-11-23,61.437,61.893,61.225,61.150002,466700,60.426094
2016-11-25,61.964,62.075,61.842,61.34,276100,60.613846
2016-11-28,62.075,62.075,61.275,60.650002,377400,59.932014
2016-11-29,61.377,61.609,61.215,60.630001,439800,59.912251
2016-11-30,61.751,61.751,61.144,60.43,504800,59.714615
2016-12-01,61.468,61.549,60.699,60.189999,533600,59.477459
2016-12-02,60.931,61.205,60.84,60.259998,314300,59.546623
2016-12-05,61.437,61.943,61.417,61.169998,732900,60.445854
2016-12-06,62.044,62.571,61.731,61.77,479100,61.038754
2016-12-07,62.49,63.198,62.378,62.349998,405100,61.611885
2016-12-08,63.309,64.028,63.056,63.220001,646600,62.471588
2016-12-09,64.139,64.251,63.805,63.279999,686000,62.530876
2016-12-12,63.967,64.119,63.208,62.599998,517000,61.858925
2016-12-13,63.613,63.846,63.097,62.639999,457200,61.898453
2016-12-14,63.259,63.532,62.409,61.810001,529300,61.078281
2016-12-15,62.702,63.34,62.48,62.189999,516400,61.453781
2016-12-16,63.006,63.492,62.753,62.110001,371400,61.374729
2016-12-19,62.106,62.589,62.086,62.099998,438300,61.723598
2016-12-20,62.69,63.042,62.599,62.57,757000,62.190754
2016-12-21,62.982,63.022,62.62,62.25,668200,61.872692
2016-12-22,62.66,62.68,61.915,61.73,536000,61.355843
2016-12-23,62.127,62.408,62.096,62.029999,361800,61.654026
2016-12-27,62.499,62.881,62.489,62.290001,709500,61.912453
2016-12-28,62.77,62.791,61.885,61.619999,310400,61.24651
2016-12-29,62.056,62.368,61.805,61.73,386800,61.355843
2016-12-30,62.207,62.207,61.654,61.48,469600,61.107361
2017-01-03,62.569,62.75,61.764,61.900002,1226800,61.524815
2017-01-04,62.519,63.384,62.519,62.919998,1477300,62.538628
2017-01-05,63.243,63.243,62.408,62.310001,560800,61.932331
2017-01-06,62.861,62.891,62.469,62.16,576600,61.783237
2017-01-09,62.469,62.489,61.976,61.73,442200,61.355843
2017-01-10,62.197,62.74,62.137,62.259998,381700,61.882629
2017-01-11,62.74,62.911,62.378,62.369999,540500,61.991962
2017-01-12,62.65,62.69,61.664,61.970001,566500,61.594391
2017-01-13,62.539,63.022,62.378,62.380001,556600,62.001904
2017-01-17,62.489,62.529,61.956,61.689999,491000,61.316086
2017-01-18,62.167,62.328,61.865,61.93,364900,61.554634
2017-01-19,62.398,62.519,61.583,61.439999,643200,61.0676
2017-01-20,61.966,62.308,61.875,61.740002,372000,61.365784
2017-01-23,61.976,62.217,61.573,61.580002,387700,61.206753
2017-01-24,62.147,62.962,62.137,62.43,515200,62.051601
2017-01-25,63.274,63.485,63.253,63.02,601300,62.638023
2017-01-26,63.475,63.565,63.092,62.830002,368900,62.449181
2017-01-27,63.253,63.284,62.71,62.560001,407500,62.180817
2017-01-30,62.559,62.559,61.624,61.799999,564200,61.425419
2017-01-31,61.925,62.63,61.784,62.110001,403400,61.73354
2017-02-01,62.931,63.123,62.167,62.049999,431000,61.673904
2017-02-02,62.408,62.64,62.127,61.939999,339900,61.564571
2017-02-03,62.77,63.203,62.62,62.790001,488800,62.40942
2017-02-06,63.012,63.102,62.559,62.34,1752100,61.962151
2017-02-07,62.781,62.952,62.308,62.07,603000,61.693787
2017-02-08,62.449,62.489,61.935,62.099998,404400,61.723598
2017-02-09,62.509,63.324,62.509,62.84,510500,62.459118
2017-02-10,63.535,63.797,63.344,63.290001,378600,62.906387
2017-02-13,64.028,64.169,63.726,63.43,461800,63.04554
2017-02-14,63.686,64.099,63.525,63.68,396400,63.294025
2017-02-15,63.827,64.431,63.746,63.959999,381100,63.572327
2017-02-16,64.36,64.471,63.807,63.82,639900,63.433174
2017-02-17,63.968,64.3,63.787,63.82,535300,63.433174
2017-02-21,64.34,64.732,64.29,64.309998,399300,63.920204
2017-02-22,64.652,64.652,64.29,64.019997,541200,63.631962
2017-02-23,64.612,64.612,63.636,63.619999,731600,63.23439
2017-02-24,63.495,63.998,63.414,63.610001,351100,63.224449
2017-02-27,63.887,64.561,63.777,64.150002,627600,63.761177
2017-02-28,64.3,64.3,63.646,63.32,600100,62.936207
2017-03-01,64.4,64.853,64.36,64.339996,672300,63.95002
2017-03-02,64.682,64.682,63.938,63.610001,769700,63.224449
2017-03-03,64.008,64.259,63.686,63.610001,362300,63.224449
2017-03-06,63.686,63.696,63.294,63.189999,604200,62.806995
2017-03-07,63.424,63.575,63.062,62.75,410300,62.369663
2017-03-08,63.263,63.434,62.7,62.360001,350700,61.982025
2017-03-09,62.73,62.962,62.207,62.110001,436000,61.73354
2017-03-10,62.831,62.901,62.277,62.330002,316800,61.952209
2017-03-13,62.65,63.062,62.64,62.490002,332500,62.111237
2017-03-14,62.63,62.69,62.116,62.18,370400,61.80312
2017-03-15,62.831,63.636,62.73,63.09,324800,62.707603
2017-03-16,63.686,63.837,63.414,63.200001,297900,62.816936
2017-03-17,63.606,63.817,63.294,63.349998,367400,62.966022
2017-03-20,63.344,63.344,62.882,62.849998,315500,62.638134
2017-03-21,63.333,63.333,61.477,61.310001,476300,61.103329
2017-03-22,61.427,61.588,61.026,61.259998,455400,61.053493
2017-03-23,61.527,62.18,61.367,61.57,300500,61.36245
2017-03-24,62.039,62.21,61.568,61.669998,283400,61.462112
2017-03-27,61.116,61.989,60.935,61.689999,2186400,61.482044
2017-03-28,61.738,62.451,61.678,62.16,342500,61.950462
2017-03-29,62.33,62.711,62.18,62.450001,310100,62.239487
2017-03-30,62.691,63.103,62.661,62.849998,386500,62.638134
2017-03-31,63.113,63.444,62.952,62.98,339800,62.767696
2017-04-03,63.364,63.434,62.35,62.369999,1277100,62.159752
2017-04-04,62.481,62.762,62.33,62.310001,610400,62.099957
2017-04-05,62.972,63.193,61.838,61.689999,632300,61.482044
2017-04-06,62.039,62.531,61.748,62.299999,746200,62.089989
2017-04-07,62.37,62.671,62.16,62.259998,389400,62.050125
2017-04-10,62.501,63.032,62.36,62.459999,408000,62.249451
2017-04-11,62.461,63.032,62.27,62.82,329000,62.608238
2017-04-12,62.982,62.982,62.21,62.09,497600,61.880699
2017-04-13,62.2,62.37,61.608,61.419998,303800,61.212955
2017-04-17,61.808,62.35,61.638,62.119999,380300,61.910595
2017-04-18,62.129,62.39,61.879,62.139999,396100,61.930531
2017-04-19,62.571,62.962,62.41,62.330002,335000,62.119892
2017-04-20,62.782,63.263,62.621,62.990002,397600,62.777668
2017-04-21,63.043,63.183,62.822,62.790001,318300,62.578339
2017-04-24,63.855,63.915,63.564,63.580002,359600,63.365677
2017-04-25,64.287,64.558,64.126,64.139999,690500,63.923786
2017-04-26,64.257,64.849,64.237,64.330002,461300,64.113152
2017-04-27,64.698,64.758,64.267,64.260002,452700,64.043388
2017-04-28,64.477,64.568,63.705,63.490002,369500,63.275982
2017-05-01,63.915,64.186,63.544,63.77,403200,63.555035
2017-05-02,64.086,64.206,63.564,63.560001,288700,63.345745
2017-05-03,63.514,63.594,63.143,63.18,356000,62.967026
2017-05-04,63.504,63.514,62.832,63.040001,307100,62.827496
2017-05-05,63.424,63.735,63.103,63.52,344400,63.305878
2017-05-08,63.635,63.705,63.173,63.27,406200,63.056721
2017-05-09,63.494,63.695,63.163,63.16,378900,62.94709
2017-05-10,63.283,63.795,63.213,63.529999,291100,63.315842
2017-05-11,63.604,63.614,62.842,63.169998,526300,62.957054
2017-05-12,63.163,63.213,62.882,62.82,301800,62.608238
2017-05-15,63.263,63.755,63.263,63.27,286700,63.056721
2017-05-16,63.614,63.614,63.053,63.25,270900,63.036789
2017-05-17,62.581,62.752,61.828,61.689999,530500,61.482044
2017-05-18,61.738,62.3,61.608,61.880001,548300,61.671406
2017-05-19,62.26,62.772,62.21,62.27,345500,62.060093
2017-05-22,62.611,62.962,62.561,62.689999,233200,62.478676
2017-05-23,63.083,63.153,62.611,62.830002,339000,62.618206
2017-05-24,63.053,63.263,62.832,62.84,335000,62.62817
2017-05-25,63.333,63.554,62.962,62.880001,326000,62.668037
2017-05-26,63.022,63.133,62.782,62.830002,290900,62.618206
2017-05-30,62.882,62.982,62.521,62.369999,329000,62.159752
2017-05-31,62.762,62.762,61.828,62.34,411200,62.129856
2017-06-01,62.701,63.675,62.541,63.439999,291100,63.226147
2017-06-02,63.815,64.367,63.665,63.799999,342100,63.584934
2017-06-05,63.976,63.996,63.604,63.400002,291600,63.186283
2017-06-06,63.313,63.835,63.163,63.330002,439700,63.11652
2017-06-07,63.604,63.765,63.293,63.27,3730300,63.056721
2017-06-08,63.494,64.367,63.374,63.939999,1548800,63.724461
2017-06-09,64.377,64.979,64.146,64.269997,288600,64.053345
2017-06-12,64.538,64.708,64.186,64.230003,348500,64.013489
2017-06-13,64.608,64.889,64.517,64.639999,300500,64.422104
2017-06-14,64.839,64.859,64.166,64.300003,299800,64.083252
2017-06-15,63.905,64.337,63.755,63.919998,235300,63.704529
2017-06-16,63.966,63.996,63.645,63.779999,214500,63.564999
2017-06-19,63.8,64.18,63.78,64.089996,232500,64.089996
2017-06-20,63.94,63.99,63.4,63.43,321500,63.43
2017-06-21,63.5,63.77,63.13,63.18,417500,63.18
2017-06-22,63.23,63.58,63.07,63.419998,198600,63.419998
2017-06-23,63.48,63.9,63.26,63.849998,309800,63.849998
2017-06-26,63.97,64.2,63.64,63.990002,446100,63.990002
2017-06-27,63.98,64.17,63.4,63.439999,336000,63.439999
2017-06-28,63.71,64.42,63.71,64.330002,387000,64.330002
2017-06-29,64.44,64.5,63.28,63.91,286200,63.91
2017-06-30,NA,NA,NA,NA,NA,NA
2017-07-03,64.13,64.5,64.05,64.370003,197800,64.370003
2017-07-07,63.51,63.98,63.37,63.93,298571,63.93
