"Date","MBG.Open","MBG.High","MBG.Low","MBG.Close","MBG.Volume","MBG.Adjusted"
2013-04-24,30.692,30.725,30.692,27.280001,1900,24.221006
2013-04-25,30.725,30.725,30.725,27.280001,200,24.221006
2013-04-26,30.703,30.725,30.703,27.280001,1500,24.221006
2013-04-29,30.748,30.748,30.703,27.280001,9000,24.221006
2013-04-30,30.737,30.759,30.714,27.280001,5800,24.221006
2013-05-01,30.783,30.805,30.67,27.26,17100,24.22011
2013-05-02,30.693,30.715,30.67,27.290001,800,24.246769
2013-05-03,30.558,30.648,30.546,27.18,20600,24.149033
2013-05-06,30.614,30.625,30.58,27.200001,14500,24.166803
2013-05-07,30.614,30.614,30.614,27.200001,0,24.166803
2013-05-08,30.625,30.681,30.625,27.26,900,24.22011
2013-05-09,30.681,30.681,30.591,27.200001,2800,24.166803
2013-05-10,30.58,30.591,30.58,27.18,400,24.149033
2013-05-13,30.569,30.569,30.569,27.16,200,24.131264
2013-05-14,30.546,30.558,30.546,27.15,300,24.122377
2013-05-15,30.591,30.591,30.434,27.120001,3300,24.095732
2013-05-16,30.558,30.625,30.524,27.120001,2800,24.095732
2013-05-17,30.535,30.535,30.513,27.120001,1800,24.095732
2013-05-20,30.479,30.479,30.456,27.059999,2100,24.042414
2013-05-21,30.501,30.501,30.479,27.09,400,24.069071
2013-05-22,30.479,30.479,30.355,27.030001,3100,24.01576
2013-05-23,30.411,30.456,30.333,27.059999,6300,24.042414
2013-05-24,30.389,30.468,30.321,26.950001,8100,23.944683
2013-05-28,30.287,30.355,30.287,26.92,1400,23.918034
2013-05-29,30.175,30.31,30.175,26.91,11700,23.909145
2013-05-30,30.31,30.31,30.242,26.889999,8100,23.891375
2013-05-31,30.265,30.265,30.22,26.870001,1100,23.873602
2013-06-03,29.994,30.264,29.994,26.860001,5700,23.883387
2013-06-04,30.151,30.151,30.118,26.780001,1000,23.812252
2013-06-05,30.106,30.106,30.106,26.77,14900,23.803356
2013-06-06,30.05,30.185,30.05,26.809999,14700,23.838921
2013-06-07,30.174,30.196,30.106,26.790001,44200,23.821146
2013-06-10,30.106,30.14,30.106,26.799999,3600,23.830036
2013-06-11,30.118,30.14,30.095,26.790001,3500,23.821146
2013-06-12,30.095,30.174,30.095,26.790001,9600,23.821146
2013-06-13,30.151,30.163,30.151,26.82,15300,23.84782
2013-06-14,30.163,30.163,30.163,26.82,0,23.84782
2013-06-17,30.343,30.343,30.196,26.91,2300,23.927845
2013-06-18,30.196,30.196,30.196,26.85,1100,23.874493
2013-06-19,30.174,30.185,29.994,26.68,21900,23.723333
2013-06-20,29.971,29.971,29.814,26.559999,23300,23.616629
2013-06-21,29.836,29.836,29.69,26.4,16200,23.474363
2013-06-24,29.443,29.645,29.443,26.360001,2100,23.438797
2013-06-25,29.578,29.578,29.555,26.280001,26900,23.367661
2013-06-26,29.6,29.6,29.6,26.32,900,23.403233
2013-06-27,29.769,29.836,29.746,26.530001,30300,23.589956
2013-06-28,29.769,29.859,29.735,26.540001,84400,23.598843
2013-07-01,29.832,29.854,29.832,26.540001,18900,23.611307
2013-07-02,29.843,29.899,29.787,26.51,3200,23.584618
2013-07-03,29.832,29.843,29.832,26.549999,1300,23.620195
2013-07-05,29.517,29.54,29.416,26.219999,137100,23.326614
2013-07-08,29.45,29.573,29.439,26.309999,5800,23.406681
2013-07-09,29.551,29.731,29.551,26.34,1800,23.433371
2013-07-10,29.585,29.652,29.495,26.299999,6400,23.397789
2013-07-11,29.731,29.731,29.607,26.34,800,23.433371
2013-07-12,29.843,29.843,29.708,26.43,1300,23.513443
2013-07-15,29.697,29.821,29.697,26.469999,1200,23.549028
2013-07-16,29.675,29.821,29.675,26.5,41000,23.575716
2013-07-17,29.832,29.877,29.798,26.530001,4100,23.602404
2013-07-18,29.798,29.798,29.798,26.51,100,23.584618
2013-07-19,29.798,29.877,29.798,26.58,4700,23.646893
2013-07-22,29.911,29.922,29.911,26.620001,900,23.68248
2013-07-23,29.843,29.978,29.843,26.629999,873600,23.69137
2013-07-24,29.888,29.888,29.798,26.51,9000,23.584618
2013-07-25,29.787,29.821,29.753,26.52,35100,23.593506
2013-07-26,29.843,29.854,29.832,26.540001,11600,23.611307
2013-07-29,29.832,29.877,29.832,26.540001,4600,23.611307
2013-07-30,29.809,29.843,29.809,26.530001,3400,23.602404
2013-07-31,29.765,29.866,29.765,26.57,39200,23.637995
2013-08-01,29.811,29.822,29.743,26.52,109500,23.610388
2013-08-02,29.822,29.9,29.822,26.620001,15900,23.699425
2013-08-05,29.822,29.822,29.788,26.530001,13600,23.619297
2013-08-06,29.799,29.934,29.799,26.6,887300,23.681618
2013-08-07,29.901,29.912,29.901,26.629999,15000,23.708319
2013-08-08,29.957,29.979,29.945,26.68,883200,23.752832
2013-08-09,29.968,29.979,29.934,26.690001,800,23.76174
2013-08-12,30.047,30.047,29.968,26.690001,23100,23.76174
2013-08-13,29.833,29.934,29.833,26.620001,904700,23.699425
2013-08-14,29.934,29.934,29.9,26.620001,10500,23.699425
2013-08-15,29.754,29.766,29.754,26.5,400,23.592587
2013-08-16,29.788,29.799,29.676,26.43,1700,23.530272
2013-08-19,29.642,29.653,29.552,26.32,11700,23.432335
2013-08-20,29.62,29.642,29.586,26.370001,3100,23.476854
2013-08-21,29.597,29.653,29.541,26.299999,2000,23.414537
2013-08-22,29.586,29.608,29.519,26.280001,15000,23.396729
2013-08-23,29.608,29.608,29.575,26.35,10700,23.459047
2013-08-26,29.631,29.698,29.631,26.440001,3200,23.539179
2013-08-27,29.71,29.766,29.71,26.5,1000,23.592587
2013-08-28,29.743,29.743,29.698,26.440001,4200,23.539179
2013-08-29,29.653,29.653,29.653,26.4,100,23.503553
2013-08-30,29.766,29.766,29.698,26.469999,4800,23.565884
2013-09-03,29.712,29.712,29.588,26.41,17600,23.519567
2013-09-04,29.588,29.622,29.543,26.309999,5700,23.430513
2013-09-05,29.454,29.465,29.375,26.16,8600,23.296934
2013-09-06,29.42,29.555,29.42,26.26,58500,23.385981
2013-09-09,29.487,29.487,29.487,26.26,0,23.385981
2013-09-10,29.487,29.487,29.487,26.26,0,23.385981
2013-09-11,29.566,29.633,29.543,26.389999,1200,23.50176
2013-09-12,29.701,29.712,29.633,26.4,5500,23.510664
2013-09-13,29.555,29.701,29.555,26.440001,7300,23.546282
2013-09-16,29.835,29.835,29.723,26.469999,7600,23.572998
2013-09-17,29.734,29.734,29.734,26.48,400,23.581909
2013-09-18,29.644,29.925,29.644,26.65,3200,23.733301
2013-09-19,29.948,29.959,29.914,26.639999,3600,23.724401
2013-09-20,29.97,29.97,29.936,26.690001,600,23.768915
2013-09-23,29.97,29.97,29.97,26.690001,0,23.768915
2013-09-24,29.97,29.97,29.97,26.690001,0,23.768915
2013-09-25,30.116,30.127,30.116,26.83,600,23.893606
2013-09-26,30.127,30.127,30.127,26.83,0,23.893606
2013-09-27,30.138,30.138,30.138,26.84,200,23.90251
2013-09-30,30.206,30.206,30.116,26.85,3700,23.911413
2013-10-01,30.07,30.081,30.059,26.790001,14200,23.867758
2013-10-02,30.149,30.16,30.07,26.809999,16300,23.885578
2013-10-03,30.059,30.149,30.059,26.82,5800,23.894487
2013-10-04,30.104,30.149,30.104,26.860001,1300,23.930122
2013-10-07,30.149,30.149,30.081,26.799999,4800,23.876667
2013-10-08,30.137,30.137,30.137,26.85,400,23.921211
2013-10-09,30.081,30.126,29.329,26.74,53400,23.823212
2013-10-10,30.115,30.115,30.059,26.82,7700,23.894487
2013-10-11,30.092,30.16,30.059,26.780001,9300,23.85885
2013-10-14,30.048,30.048,29.902,26.66,900,23.75194
2013-10-15,30.014,30.025,30.003,26.73,8200,23.814302
2013-10-16,30.003,30.081,29.991,26.799999,1500,23.876667
2013-10-17,30.16,30.16,30.16,26.870001,800,23.939032
2013-10-18,30.205,30.339,30.193,26.959999,31800,24.019213
2013-10-21,30.193,30.193,30.16,26.879999,2900,23.947939
2013-10-22,30.261,30.317,30.25,26.950001,17400,24.010302
2013-10-23,30.272,30.317,30.272,26.99,3500,24.045944
2013-10-24,30.272,30.351,30.272,26.969999,1200,24.028128
2013-10-25,30.283,30.306,30.283,27,5200,24.054852
2013-10-28,30.328,30.328,30.328,27.02,600,24.072672
2013-10-29,30.283,30.317,30.283,26.99,1200,24.045944
2013-10-30,30.295,30.295,30.295,26.99,0,24.045944
2013-10-31,30.25,30.283,30.25,26.98,2200,24.037035
2013-11-01,30.148,30.159,30.148,26.9,900,23.99333
2013-11-04,30.204,30.204,30.192,26.93,600,24.020088
2013-11-05,30.204,30.204,30.136,26.879999,1800,23.975485
2013-11-06,30.136,30.136,30.136,26.879999,0,23.975485
2013-11-07,30.136,30.136,30.136,26.879999,0,23.975485
2013-11-08,29.968,30.013,29.935,26.719999,6600,23.832783
2013-11-11,29.957,29.957,29.957,26.719999,2400,23.832783
2013-11-12,29.957,29.968,29.946,26.73,3700,23.8417
2013-11-13,30.058,30.058,30.058,26.809999,200,23.913054
2013-11-14,30.092,30.114,30.069,26.82,3200,23.92197
2013-11-15,30.092,30.204,30.092,26.93,7500,24.020088
2013-11-18,30.192,30.192,30.192,26.93,0,24.020088
2013-11-19,30.159,30.192,30.159,26.93,700,24.020088
2013-11-20,30.17,30.181,30.125,26.870001,12000,23.966574
2013-11-21,30.125,30.125,30.114,26.860001,2000,23.957651
2013-11-22,30.103,30.148,30.103,26.889999,600,23.984409
2013-11-25,30.125,30.136,30.114,26.860001,2200,23.957651
2013-11-26,30.136,30.136,30.092,26.879999,1200,23.975485
2013-11-27,30.058,30.08,30.058,26.83,700,23.930891
2013-11-29,30.069,30.069,30.035,26.790001,1700,23.895212
2013-12-02,29.91,29.932,29.899,26.709999,2500,23.861265
2013-12-03,29.888,29.899,29.832,26.65,56500,23.807671
2013-12-04,29.776,29.776,29.776,26.6,1200,23.763
2013-12-05,29.742,29.787,29.72,26.559999,5500,23.72727
2013-12-06,29.787,29.854,29.787,26.67,3300,23.825533
2013-12-09,29.899,29.921,29.865,26.73,14900,23.879133
2013-12-10,29.966,29.966,29.966,26.77,600,23.914865
2013-12-11,29.932,29.932,29.899,26.709999,2100,23.861265
2013-12-12,29.865,29.888,29.82,26.700001,3200,23.852337
2013-12-13,29.854,29.876,29.809,26.68,2000,23.834469
2013-12-16,29.865,29.876,29.865,26.690001,3100,23.843397
2013-12-17,29.91,29.944,29.876,26.73,2100,23.879133
2013-12-18,29.91,29.932,29.888,26.709999,14200,23.861265
2013-12-19,29.787,29.787,29.776,26.6,3100,23.763
2013-12-20,29.854,29.899,29.854,26.690001,4300,23.843397
2013-12-23,29.854,29.865,29.854,26.68,500,23.834469
2013-12-24,29.787,29.798,29.787,26.620001,300,23.780869
2013-12-26,29.765,29.765,29.753,26.58,11600,23.745129
2013-12-27,29.636,29.636,29.625,26.540001,500,23.776491
2013-12-30,29.681,29.703,29.681,26.610001,900,23.839203
2013-12-31,29.669,29.669,29.647,26.559999,3600,23.794405
2014-01-02,29.703,29.736,29.692,26.610001,13300,23.839203
2014-01-03,29.658,29.714,29.658,26.620001,2700,23.848156
2014-01-06,29.714,29.748,29.714,26.65,700,23.875031
2014-01-07,29.747,29.759,29.736,26.66,6200,23.883995
2014-01-08,29.736,29.736,29.725,26.629999,3600,23.857111
2014-01-09,29.736,29.736,29.714,26.620001,2600,23.848156
2014-01-10,29.848,29.881,29.826,26.77,15800,23.982536
2014-01-13,29.937,30.004,29.937,26.85,3700,24.054209
2014-01-14,29.926,29.948,29.87,26.76,2300,23.973579
2014-01-15,29.803,29.859,29.803,26.74,1600,23.955664
2014-01-16,29.915,29.926,29.915,26.799999,1300,24.009411
2014-01-17,29.926,29.937,29.915,26.809999,6800,24.018372
2014-01-21,29.881,29.96,29.881,26.82,7500,24.02733
2014-01-22,29.926,29.937,29.915,26.799999,7900,24.009411
2014-01-23,29.971,30.015,29.96,26.860001,15100,24.063164
2014-01-24,30.06,30.071,30.015,26.92,9300,24.116919
2014-01-27,30.071,30.071,29.982,26.889999,22000,24.090048
2014-01-28,29.993,30.027,29.971,26.870001,8600,24.072121
2014-01-29,30.06,30.138,30.06,26.950001,12600,24.143799
2014-01-30,30.094,30.127,30.082,26.98,5500,24.170673
2014-01-31,30.116,30.161,30.105,27.02,1800,24.206507
2014-02-03,30.119,30.253,30.119,27.129999,208700,24.329361
2014-02-04,30.153,30.197,30.13,27.059999,7900,24.266594
2014-02-05,30.164,30.164,30.097,26.99,2900,24.203821
2014-02-06,30.075,30.153,30.052,27.040001,5100,24.248657
2014-02-07,30.197,30.197,30.186,27.07,1100,24.275558
2014-02-10,30.208,30.242,30.197,27.120001,218500,24.320404
2014-02-11,30.119,30.153,30.097,27.01,7100,24.22175
2014-02-12,30.108,30.108,30.063,26.959999,90000,24.176914
2014-02-13,30.13,30.13,30.13,27.02,200,24.230722
2014-02-14,30.052,30.097,30.052,26.98,4100,24.194851
2014-02-18,30.086,30.108,30.086,26.99,12100,24.203821
2014-02-19,30.164,30.164,30.097,26.99,12600,24.203821
2014-02-20,30.063,30.063,29.997,26.950001,5900,24.167944
2014-02-21,30.052,30.052,30.052,26.950001,600,24.167944
2014-02-24,30.097,30.097,30.052,26.99,5800,24.203821
2014-02-25,30.13,30.153,30.13,27.030001,3700,24.239685
2014-02-26,30.186,30.22,30.186,27.08,2000,24.284529
2014-02-27,30.264,30.298,30.231,27.110001,8300,24.31143
2014-02-28,30.253,30.286,30.253,27.15,3900,24.347296
2014-03-03,30.207,30.23,30.207,27.16,1500,24.402109
2014-03-04,30.196,30.196,30.074,27.02,2500,24.276323
2014-03-05,30.063,30.096,30.063,27.040001,1000,24.294294
2014-03-06,30.007,30.052,30.007,26.99,900,24.249369
2014-03-07,29.974,29.974,29.951,26.92,1700,24.186474
2014-03-10,29.974,30.018,29.974,26.969999,1500,24.2314
2014-03-11,29.996,30.018,29.985,26.969999,6700,24.2314
2014-03-12,30.052,30.063,30.04,27.01,5100,24.267334
2014-03-13,30.052,30.174,30.052,27.110001,6100,24.35718
2014-03-14,30.163,30.163,30.107,27.049999,1000,24.303272
2014-03-17,30.074,30.096,30.074,27.02,1200,24.276323
2014-03-18,30.052,30.085,30.052,27,2200,24.258352
2014-03-19,30.096,30.096,29.885,26.91,30300,24.177492
2014-03-20,29.818,29.818,29.818,26.790001,700,24.069675
2014-03-21,29.84,29.929,29.829,26.85,3500,24.123587
2014-03-24,29.851,29.929,29.851,26.889999,5600,24.159529
2014-03-25,29.896,29.962,29.862,26.85,123800,24.123587
2014-03-26,29.94,30.007,29.918,26.9,4600,24.168507
2014-03-27,29.996,29.996,29.985,26.940001,500,24.204447
2014-03-28,29.918,29.962,29.907,26.870001,2800,24.14155
2014-03-31,29.851,29.951,29.851,26.91,1500,24.177492
2014-04-01,29.826,29.826,29.726,26.76,117800,24.090168
2014-04-02,29.715,29.781,29.715,26.799999,2500,24.126177
2014-04-03,29.67,29.77,29.67,26.799999,800,24.126177
2014-04-04,29.926,29.926,29.915,26.93,800,24.243214
2014-04-07,29.915,29.959,29.915,26.950001,600,24.261215
2014-04-08,29.948,29.948,29.926,26.959999,3200,24.27021
2014-04-09,29.926,29.948,29.926,26.940001,1300,24.252207
2014-04-10,30.048,30.07,29.992,27.059999,17400,24.360239
2014-04-11,30.059,30.059,30.059,27.059999,0,24.360239
2014-04-14,30.092,30.092,29.992,27,3200,24.306227
2014-04-15,30.059,30.059,30.015,27.030001,2700,24.333225
2014-04-16,30.048,30.048,29.992,27,1100,24.306227
2014-04-17,30.015,30.015,29.881,26.9,3800,24.216202
2014-04-21,29.915,29.915,29.915,26.93,400,24.243214
2014-04-22,29.892,29.948,29.892,26.959999,1200,24.27021
2014-04-23,30.003,30.003,29.959,26.99,700,24.297222
2014-04-24,30.048,30.048,29.97,27.049999,1300,24.351236
2014-04-25,30.092,30.092,30.026,27.030001,2600,24.333225
2014-04-28,29.992,30.015,29.992,27.02,1100,24.32423
2014-04-29,30.059,30.07,29.97,27.07,1500,24.36924
2014-04-30,30.059,30.103,30.015,27.09,2800,24.387247
2014-05-01,29.988,29.988,29.988,27.059999,500,24.417925
2014-05-02,29.999,30.11,29.999,27.139999,1000,24.49011
2014-05-05,30.066,30.066,30.054,27.120001,500,24.472061
2014-05-06,30.021,30.121,30.01,27.18,1200,24.526211
2014-05-07,30.043,30.143,30.043,27.200001,1000,24.54426
2014-05-08,30.143,30.143,30.077,27.16,1400,24.508162
2014-05-09,30.099,30.21,30.043,27.16,5300,24.508162
2014-05-12,30.077,30.077,30.021,27.09,1700,24.444996
2014-05-13,29.999,30.121,29.999,27.16,1500,24.508162
2014-05-14,30.11,30.121,30.11,27.17,800,24.517189
2014-05-15,30.165,30.187,30.132,27.190001,500,24.535233
2014-05-16,30.143,30.221,30.143,27.200001,40200,24.54426
2014-05-19,30.199,30.199,30.088,27.15,25000,24.499142
2014-05-20,30.11,30.243,30.11,27.219999,48500,24.562302
2014-05-21,30.154,30.265,30.154,27.26,2700,24.598396
2014-05-22,30.187,30.309,30.187,27.299999,5300,24.634489
2014-05-23,30.199,30.287,30.165,27.33,1500,24.661562
2014-05-27,30.298,30.331,30.21,27.299999,74300,24.634489
2014-05-28,30.276,30.354,30.276,27.389999,3700,24.7157
2014-05-29,30.398,30.409,30.398,27.440001,900,24.760826
2014-05-30,30.32,30.365,30.32,27.4,400,24.72473
2014-06-02,30.232,30.232,30.143,27.27,1400,24.661421
2014-06-03,30.21,30.21,30.121,27.24,700,24.634291
2014-06-04,30.044,30.166,30.044,27.280001,600,24.670473
2014-06-05,30.132,30.132,30.066,27.200001,5300,24.598122
2014-06-06,30.099,30.132,30.077,27.200001,28100,24.598122
2014-06-09,30.022,30.066,30.022,27.190001,600,24.589079
2014-06-10,30.022,30.132,29.933,27.23,18700,24.62525
2014-06-11,30.088,30.11,30,27.18,2100,24.580034
2014-06-12,30.132,30.132,30.044,27.17,800,24.570992
2014-06-13,30.011,30.077,30.011,27.190001,3800,24.589079
2014-06-16,30.066,30.077,30.055,27.18,5100,24.580034
2014-06-17,30.11,30.121,30.022,27.219999,487000,24.616209
2014-06-18,30,30.11,30,27.23,1000,24.62525
2014-06-19,30.077,30.121,30.066,27.200001,2100,24.598122
2014-06-20,30.11,30.132,30.11,27.25,102400,24.643335
2014-06-23,30.132,30.21,30.077,27.200001,15200,24.598122
2014-06-24,30.121,30.199,30.11,27.24,4200,24.634291
2014-06-25,30.166,30.21,30.166,27.32,600,24.70664
2014-06-26,30.199,30.199,30.143,27.280001,2300,24.670473
2014-06-27,30.221,30.254,30.21,27.360001,1300,24.742813
2014-06-30,30.276,30.298,30.265,27.389999,4600,24.769945
2014-07-01,30.111,30.133,30.111,27.299999,1100,24.742752
2014-07-02,29.978,30.033,29.978,27.200001,1200,24.652122
2014-07-03,30.011,30.011,29.967,27.17,800,24.624933
2014-07-07,29.967,30.044,29.967,27.18,2300,24.634001
2014-07-08,30.011,30.066,30.011,27.25,1300,24.697433
2014-07-09,30.099,30.099,30,27.190001,900,24.643057
2014-07-10,30.066,30.188,30.033,27.33,3400,24.769945
2014-07-11,30.077,30.188,30.077,27.360001,1400,24.797132
2014-07-14,30.055,30.122,30.033,27.24,900,24.688372
2014-07-15,30.055,30.055,30.055,27.24,0,24.688372
2014-07-16,30,30.022,29.846,27.049999,1500,24.516172
2014-07-17,29.989,30.177,29.967,27.23,7500,24.67931
2014-07-18,30.022,30.111,30.022,27.23,2600,24.67931
2014-07-21,30.077,30.144,29.956,27.15,1200,24.606808
2014-07-22,30.055,30.111,30.044,27.25,1100,24.697433
2014-07-23,30.099,30.099,30.099,27.280001,300,24.724625
2014-07-24,30.055,30.055,30.055,27.24,1200,24.688372
2014-07-25,30.044,30.055,30.044,27.24,1400,24.688372
2014-07-28,30.066,30.099,30.044,27.280001,1000,24.724625
2014-07-29,30.033,30.088,30.022,27.209999,32000,24.661186
2014-07-30,30.055,30.055,30,27.190001,4100,24.643057
2014-07-31,29.945,30,29.934,27.18,1300,24.634001
2014-08-01,29.914,29.914,29.903,27.16,900,24.668509
2014-08-04,29.936,29.947,29.881,27.139999,6400,24.650343
2014-08-05,29.958,29.958,29.958,27.209999,1400,24.713926
2014-08-06,30.079,30.079,29.936,27.23,1300,24.732086
2014-08-07,29.969,30.002,29.969,27.25,500,24.75025
2014-08-08,30.046,30.134,29.947,27.27,82100,24.768421
2014-08-11,30.024,30.035,30.024,27.27,700,24.768421
2014-08-12,30.013,30.035,29.947,27.25,22700,24.75025
2014-08-13,30.035,30.035,29.98,27.24,3700,24.741173
2014-08-14,30.068,30.09,30.024,27.299999,4500,24.795666
2014-08-15,30.079,30.123,30.068,27.35,1500,24.841078
2014-08-18,30.101,30.101,30.035,27.309999,1100,24.804747
2014-08-19,30.024,30.068,30.002,27.290001,1000,24.786583
2014-08-20,29.98,30.046,29.958,27.209999,45600,24.713926
2014-08-21,29.98,30.024,29.947,27.23,13500,24.732086
2014-08-22,30.002,30.046,30.002,27.26,3900,24.759338
2014-08-25,30.035,30.035,30.013,27.26,1100,24.759338
2014-08-26,29.991,30.013,29.991,27.26,400,24.759338
2014-08-27,30.002,30.002,30.002,27.25,300,24.75025
2014-08-28,30.046,30.09,30.046,27.32,1400,24.813831
2014-08-29,30.079,30.079,30.079,27.32,0,24.813831
2014-09-02,29.936,29.958,29.859,27.18,2700,24.741011
2014-09-03,29.881,30.013,29.881,27.27,7700,24.822935
2014-09-04,29.98,29.98,29.936,27.25,2300,24.804728
2014-09-05,29.958,29.991,29.958,27.299999,2000,24.850241
2014-09-08,29.925,29.925,29.925,27.24,500,24.795628
2014-09-09,29.881,29.936,29.881,27.219999,17300,24.777422
2014-09-10,29.826,29.881,29.826,27.18,14200,24.741011
2014-09-11,29.892,29.892,29.859,27.190001,1000,24.750118
2014-09-12,29.772,29.826,29.772,27.139999,900,24.704594
2014-09-15,29.783,29.826,29.761,27.110001,1600,24.677288
2014-09-16,29.783,29.783,29.783,27.110001,0,24.677288
2014-09-17,29.794,29.794,29.783,27.110001,900,24.677288
2014-09-18,29.75,29.783,29.75,27.1,4200,24.668192
2014-09-19,29.804,29.804,29.804,27.129999,200,24.695498
2014-09-22,29.826,29.826,29.826,27.15,200,24.713703
2014-09-23,29.826,29.826,29.826,27.15,0,24.713703
2014-09-24,29.815,29.815,29.815,27.139999,600,24.704594
2014-09-25,29.925,29.925,29.925,27.24,400,24.795628
2014-09-26,29.794,29.991,29.739,27.07,900,24.640879
2014-09-29,29.936,29.947,29.892,27.24,2300,24.795628
2014-09-30,29.903,29.914,29.892,27.209999,800,24.768318
2014-10-01,29.603,29.986,29.603,27.360001,116500,24.963573
2014-10-02,29.954,29.965,29.877,27.34,2600,24.945328
2014-10-03,29.877,29.986,29.877,27.309999,800,24.917953
2014-10-06,29.997,30.096,29.976,27.379999,3600,24.981817
2014-10-07,30.03,30.03,29.976,27.389999,9300,24.990946
2014-10-08,30.03,30.085,30.03,27.41,15800,25.009193
2014-10-09,30.085,30.085,29.976,27.389999,5000,24.990946
2014-10-10,30.063,30.118,30.008,27.48,67700,25.073067
2014-10-13,30.129,30.129,29.91,27.48,6400,25.073067
2014-10-14,30.173,30.195,30.096,27.549999,4100,25.136932
2014-10-15,30.14,30.447,30.14,27.559999,2500,25.146053
2014-10-16,30.293,30.293,30.151,27.51,28900,25.100433
2014-10-17,30.206,30.206,30.129,27.530001,4700,25.118687
2014-10-20,30.228,30.282,30.195,27.58,2500,25.164307
2014-10-21,30.217,30.239,30.195,27.549999,5100,25.136932
2014-10-22,30.107,30.239,30.107,27.59,18300,25.173429
2014-10-23,30.206,30.206,30.096,27.459999,21600,25.054815
2014-10-24,30.129,30.195,30.129,27.530001,1800,25.118687
2014-10-27,30.217,30.217,30.151,27.51,2000,25.100433
2014-10-28,30.173,30.206,30.14,27.530001,5300,25.118687
2014-10-29,30.14,30.184,30.107,27.530001,21200,25.118687
2014-10-30,30.151,30.151,30.151,27.51,1100,25.100433
2014-10-31,30.206,30.206,30.118,27.51,1900,25.100433
2014-11-03,29.936,29.936,29.915,27.360001,1300,25.023609
2014-11-04,29.925,30.024,29.925,27.450001,2900,25.105923
2014-11-05,29.925,30.035,29.925,27.469999,500,25.124218
2014-11-06,30.024,30.024,29.958,27.450001,5600,25.105923
2014-11-07,30.472,30.472,30.024,27.639999,2100,25.279696
2014-11-10,30.155,30.166,29.991,27.450001,14100,25.105923
2014-11-11,29.947,30.144,29.86,27.379999,13100,25.041899
2014-11-12,29.98,30.046,29.98,27.48,10600,25.133356
2014-11-13,30.046,30.21,29.969,27.58,9600,25.224821
2014-11-14,30.013,30.1,30.013,27.459999,2200,25.115065
2014-11-17,30.21,30.21,30.133,27.559999,1500,25.206532
2014-11-18,30.188,30.188,30.079,27.540001,5700,25.188248
2014-11-19,30.177,30.199,30.035,27.6,4200,25.24312
2014-11-20,30.243,30.243,30.057,27.549999,55300,25.197384
2014-11-21,30.188,30.188,30.068,27.5,16200,25.151653
2014-11-24,29.991,30.264,29.991,27.65,2400,25.288837
2014-11-25,30.253,30.253,30.144,27.65,1100,25.288837
2014-11-26,30.363,30.363,30.166,27.74,3200,25.371162
2014-11-28,30.33,30.374,30.21,27.690001,12000,25.325434
2014-12-01,30.085,30.085,30.064,27.559999,7300,25.264923
2014-12-02,30.118,30.118,30.009,27.549999,2700,25.25576
2014-12-03,29.987,30.031,29.987,27.530001,700,25.237425
2014-12-04,30.053,30.14,30.009,27.559999,17900,25.264923
2014-12-05,30.031,30.031,29.933,27.530001,3800,25.237425
2014-12-08,30.031,30.031,30.031,27.530001,0,25.237425
2014-12-09,30.096,30.118,29.998,27.57,13800,25.274092
2014-12-10,30.129,30.151,29.867,27.639999,1200,25.338261
2014-12-11,30.085,30.184,30.053,27.67,3100,25.365768
2014-12-12,30.064,30.184,30.064,27.67,11400,25.365768
2014-12-15,30.118,30.151,30.064,27.59,2300,25.292423
2014-12-16,30.151,30.162,30.085,27.639999,11600,25.338261
2014-12-17,30.151,30.151,30.074,27.610001,1700,25.310764
2014-12-18,30.042,30.064,29.944,27.559999,3600,25.264923
2014-12-19,29.987,30.151,29.987,27.639999,1500,25.338261
2014-12-22,30.129,30.173,30.096,27.6,4400,25.301598
2014-12-23,30.064,30.107,29.867,27.379999,52300,25.099916
2014-12-24,29.889,29.911,29.856,27.42,3400,25.13658
2014-12-26,30.096,30.096,29.911,27.450001,97600,25.164085
2014-12-29,29.232,29.297,29.211,27.18,12100,25.22534
2014-12-30,29.254,29.383,29.125,27.16,55100,25.206778
2014-12-31,29.308,29.329,29.221,27.17,5200,25.216059
2015-01-02,29.243,29.362,29.168,27.09,124600,25.141811
2015-01-05,29.275,29.459,29.275,27.299999,3200,25.336706
2015-01-06,29.523,29.555,29.372,27.379999,10400,25.410954
2015-01-07,29.545,29.545,29.426,27.33,6800,25.364555
2015-01-08,29.459,29.459,29.286,27.309999,6800,25.345985
2015-01-09,29.297,29.523,29.297,27.27,13000,25.308868
2015-01-12,29.372,29.491,29.329,27.24,3500,25.281019
2015-01-13,29.34,29.523,29.34,27.24,22800,25.281019
2015-01-14,29.372,29.566,29.372,27.42,14000,25.448082
2015-01-15,29.555,29.555,29.448,27.43,1400,25.457357
2015-01-16,29.512,29.512,29.383,27.34,6300,25.373825
2015-01-20,29.437,29.523,29.351,27.35,2300,25.383114
2015-01-21,29.426,29.48,29.34,27.35,3600,25.383114
2015-01-22,29.491,29.491,29.351,27.34,7900,25.373825
2015-01-23,29.491,29.555,29.383,27.43,19900,25.457357
2015-01-26,29.523,29.555,29.405,27.389999,4600,25.42024
2015-01-27,29.534,29.534,29.448,27.370001,4400,25.40167
2015-01-28,29.523,29.566,29.383,27.440001,7700,25.466644
2015-01-29,29.566,29.577,29.405,27.4,6100,25.429514
