"Date","VOO.Open","VOO.High","VOO.Low","VOO.Close","VOO.Volume","VOO.Adjusted"
2015-11-04,200.899,201.033,199.354,192.880005,1786600,186.03598
2015-11-05,200.09,200.556,198.763,192.639999,2185100,185.804504
2015-11-06,199.333,199.924,198.151,192.559998,2172400,185.727341
2015-11-09,198.949,199.074,196.731,190.759995,2127800,183.99118
2015-11-10,197.259,198.286,196.897,191.119995,1257400,184.338425
2015-11-11,198.524,198.597,197.394,190.389999,1114700,183.634308
2015-11-12,196.326,196.793,194.688,187.839996,2454900,181.174805
2015-11-13,194.242,194.522,192.407,185.669998,3224000,179.081802
2015-11-16,192.324,195.487,192.179,188.520004,1687100,181.830688
2015-11-17,195.808,196.772,194.74,188.289993,1879900,181.608856
2015-11-18,195.86,198.555,195.839,191.320007,2858600,184.531342
2015-11-19,198.338,198.732,197.923,191.220001,2154800,184.43486
2015-11-20,199.074,199.748,198.545,191.929993,1317600,185.11969
2015-11-23,198.949,199.623,198.234,191.710007,1308100,184.907501
2015-11-24,197.643,199.457,197.176,192.020004,1572000,185.206482
2015-11-25,199.219,199.385,198.721,191.960007,758700,185.148636
2015-11-27,199.146,199.457,198.545,192.149994,894500,185.331879
2015-11-30,199.53,199.551,198.276,191.369995,1551000,184.579529
2015-12-01,199.115,200.411,198.835,193.220001,1812900,186.363922
2015-12-02,200.287,200.567,197.944,191.179993,1999600,184.396271
2015-12-03,198.607,198.804,194.636,188.460007,2724400,181.772812
2015-12-04,195.943,199.603,195.787,192.160004,2900700,185.341537
2015-12-07,198.939,198.939,196.969,190.949997,1752800,184.174454
2015-12-08,196.212,197.736,195.611,189.729996,1721700,182.997742
2015-12-09,196.077,198.358,194.087,188.309998,4500300,181.628143
2015-12-10,195.435,197.176,195.02,188.740005,4083800,182.042877
2015-12-11,193.299,194.035,191.547,184.979996,3084400,178.41629
2015-12-14,192.138,192.936,190.054,186.089996,2722600,179.486893
2015-12-15,194.657,195.912,194.429,188.029999,3799300,181.358047
2015-12-16,196.243,198.11,194.605,190.669998,6361700,183.904388
2015-12-17,198.172,198.193,194.73,187.889999,3096000,181.223038
2015-12-18,193.828,193.962,191.184,184.399994,4531400,177.856857
2015-12-21,190.402,190.742,189.093,184.929993,2168400,179.430634
2015-12-22,191.546,192.618,190.464,186.600006,2423300,181.05098
2015-12-23,193.504,194.731,193.319,188.839996,2275500,183.224365
2015-12-24,194.473,194.968,194.112,188.509995,1170800,182.904175
2015-12-28,193.607,193.948,192.731,188.100006,2668300,182.506378
2015-12-29,195.236,196.349,195.143,190.199997,1757100,184.543915
2015-12-30,195.792,195.813,194.453,188.800003,2535800,183.185562
2015-12-31,193.886,194.545,192.659,186.929993,2395200,181.37114
2016-01-04,189.402,189.969,187.661,184.309998,4193500,178.829056
2016-01-05,190.227,190.794,189.052,184.639999,2882500,179.149246
2016-01-06,187.506,189,186.743,182.300003,2755100,176.878845
2016-01-07,184.641,186.547,182.94,177.860001,4952500,172.570877
2016-01-08,184.455,185.032,181.033,175.970001,7357300,170.737091
2016-01-11,182.466,182.755,179.395,175.990005,4493300,170.756485
2016-01-12,183.198,183.827,180.632,177.449997,2998800,172.17308
2016-01-13,183.899,184.115,178.014,173.110001,4125700,167.962128
2016-01-14,179.116,182.61,177.333,175.919998,5081400,170.688583
2016-01-15,176.447,178.364,175.313,172.149994,8087300,167.03067
2016-01-19,179.539,179.632,175.952,172.339996,5863300,167.215042
2016-01-20,174.788,177.148,171.047,170.320007,8577600,165.255112
2016-01-21,176.025,178.447,174.52,171.149994,3004600,166.060425
2016-01-22,179.364,180.219,178.488,174.660004,2611700,169.466049
2016-01-25,179.436,179.673,177.096,172.070007,2756400,166.953064
2016-01-26,178.148,180.013,177.674,174.399994,2263700,169.21376
2016-01-27,179.22,181.003,176.756,172.419998,3543000,167.292648
2016-01-28,179.467,179.694,176.911,173.360001,2616400,168.204712
2016-01-29,179.683,183.198,179.415,177.75,4453100,172.464157
2016-02-01,182.023,183.857,181.301,177.589996,3923200,172.308914
2016-02-02,181.25,181.487,179.127,174.369995,5101200,169.184662
2016-02-03,180.848,181.198,176.828,175.389999,3871000,170.174332
2016-02-04,180.312,182.116,179.57,175.610001,3562200,170.387787
2016-02-05,180.405,180.559,176.911,172.309998,2371900,167.185913
2016-02-08,175.509,175.849,172.757,169.940002,3402000,164.886398
2016-02-09,173.335,176.622,173.118,169.990005,2360700,164.934937
2016-02-10,176.169,177.942,174.922,169.880005,1953600,164.828186
2016-02-11,172.386,173.891,171.139,167.699997,3439200,162.712997
2016-02-12,174.736,176.385,173.87,171.139999,1800300,166.050705
2016-02-16,178.508,179.343,177.323,174.009995,2361000,168.835373
2016-02-17,180.693,182.683,180.487,176.860001,2265400,171.600601
2016-02-18,182.631,182.652,181.188,176.110001,1646000,170.872925
2016-02-19,180.652,181.6,180.003,176.070007,1136900,170.834122
2016-02-22,183.229,184.229,183.157,178.589996,2603100,173.27916
2016-02-23,183.373,183.651,181.621,176.350006,2076000,171.105774
2016-02-24,180.147,182.889,178.921,177.179993,2599800,171.911087
2016-02-25,183.146,184.806,182.25,179.309998,2546000,173.977737
2016-02-26,185.723,185.888,184.218,178.979996,2560800,173.657578
2016-02-29,184.424,185.465,182.817,177.380005,3128400,172.105133
2016-03-01,184.321,187.32,183.796,181.75,3041400,176.345184
2016-03-02,186.919,188.135,186.455,182.520004,3839200,177.092285
2016-03-03,187.856,188.846,187.269,183.190002,3150400,177.742386
2016-03-04,189.073,190.32,188.145,183.779999,2821000,178.314819
2016-03-07,188.454,190.041,188.351,183.979996,3449900,178.508881
2016-03-08,188.434,188.949,187.351,181.910004,3385400,176.500458
2016-03-09,188.454,188.835,187.588,182.910004,1641600,177.470718
2016-03-10,189,190.041,186.578,183.009995,2090500,177.567749
2016-03-11,190.227,191.711,190.114,185.979996,2231000,180.449417
2016-03-14,191.082,191.907,190.742,185.699997,1412800,180.177734
2016-03-15,190.361,191.144,190.072,185.460007,1325300,179.944885
2016-03-16,190.546,192.659,190.526,186.570007,2700700,181.021851
2016-03-17,192.134,194.009,191.701,187.75,1937300,182.166779
2016-03-18,194.123,194.576,193.669,188.449997,2623400,182.845947
2016-03-21,191.887,192.666,191.61,187.729996,1535400,183.124939
2016-03-22,191.59,192.943,191.405,187.630005,1521600,183.027405
2016-03-23,191.887,192.072,190.862,186.429993,1633300,181.856842
2016-03-24,189.909,191.005,189.662,186.300003,1874800,181.730011
2016-03-28,191.456,191.641,190.595,186.429993,1271200,181.856842
2016-03-29,190.667,192.953,190.298,188.220001,1604900,183.602921
2016-03-30,193.927,194.491,193.322,189.009995,1908400,184.37355
2016-03-31,193.599,194.05,193.056,188.559998,3007800,183.934586
2016-04-01,192.113,194.737,191.805,189.770004,2971800,185.114914
2016-04-04,194.511,194.675,193.579,189.169998,1259500,184.529617
2016-04-05,192.461,192.943,191.703,187.25,1737500,182.656708
2016-04-06,192.102,194.142,191.795,189.289993,1860800,184.646667
2016-04-07,192.902,193.24,190.944,187.059998,2635300,182.471375
2016-04-08,193.045,193.517,191.692,187.570007,2043800,182.968872
2016-04-11,192.994,193.743,191.733,187.080002,1355300,182.490891
2016-04-12,192,193.937,191.528,188.899994,1590700,184.266235
2016-04-13,194.655,195.649,194.481,190.789993,1972900,186.109863
2016-04-14,195.639,196.121,195.198,190.770004,3214800,186.090363
2016-04-15,195.598,195.649,195.003,190.559998,2059700,185.885529
2016-04-18,194.768,196.767,194.624,191.940002,2345300,187.231674
2016-04-19,197.197,197.628,196.459,192.520004,1633300,187.79744
2016-04-20,197.443,198.294,196.879,192.679993,1636800,187.953522
2016-04-21,197.546,197.669,196.182,191.610001,1814700,186.909775
2016-04-22,196.111,196.767,195.485,191.660004,1863900,186.958542
2016-04-25,195.875,196.172,195.137,191.350006,2368000,186.656143
2016-04-26,196.541,196.992,195.947,191.630005,1715300,186.929276
2016-04-27,196.018,197.279,195.598,192.029999,1971700,187.319458
2016-04-28,196.029,197.238,194.624,190.300003,1578800,185.631897
2016-04-29,194.388,194.757,192.779,189.220001,2785500,184.5784
2016-05-02,194.583,195.752,194.101,190.729996,1638900,186.051346
2016-05-03,194.204,194.429,193.015,189.100006,2351900,184.461349
2016-05-04,192.717,193.527,192.184,187.990005,2079000,183.378571
2016-05-05,193.312,193.65,192.287,187.970001,1611600,183.35907
2016-05-06,191.918,193.466,191.702,188.649994,1551400,184.022385
2016-05-09,193.291,194.03,193.097,188.850006,1569000,184.217484
2016-05-10,194.378,196.018,194.306,191.190002,1021100,186.500061
2016-05-11,195.506,195.875,194.153,189.399994,2725500,184.753983
2016-05-12,194.921,195.075,193.097,189.509995,1783200,184.861282
2016-05-13,193.855,194.481,192.174,187.759995,1658700,183.154205
2016-05-16,192.707,194.942,192.656,189.630005,1075000,184.978348
2016-05-17,194.112,194.419,192.041,187.960007,3327100,183.349319
2016-05-18,192.215,193.958,191.477,187.929993,1942000,183.320038
2016-05-19,191.856,192.307,190.647,187.320007,1796000,182.725021
2016-05-20,192.697,193.804,192.625,188.490005,1588700,183.866287
2016-05-23,193.22,193.527,192.748,188.240005,1415400,183.622452
2016-05-24,193.886,195.813,193.835,190.630005,1985400,185.953812
2016-05-25,196.193,197.259,196.172,191.929993,2006700,187.221893
2016-05-26,196.972,197.197,196.5,192.020004,1225300,187.309708
2016-05-27,197.023,197.679,196.992,192.770004,988600,188.041336
2016-05-31,198.017,198.13,196.705,192.539993,2821900,187.81694
2016-06-01,196.705,197.915,196.449,192.899994,2375500,188.168106
2016-06-02,197.29,198.345,196.746,193.479996,1601700,188.733887
2016-06-03,197.7,198.12,196.408,192.919998,1897100,188.187622
2016-06-06,198.151,199.125,197.976,193.850006,1177600,189.094833
2016-06-07,198.93,199.678,198.899,194.199997,1551200,189.436249
2016-06-08,199.227,199.852,199.094,194.839996,1041100,190.060532
2016-06-09,198.899,199.586,198.622,194.539993,1521600,189.767883
2016-06-10,197.925,198.294,196.951,192.669998,1932900,187.943771
2016-06-13,196.859,197.823,195.926,191.220001,2318200,186.529343
2016-06-14,195.629,196.264,194.573,190.800003,2051200,186.119629
2016-06-15,196.07,196.787,195.147,190.520004,1590700,185.846497
2016-06-16,194.368,196.141,193.312,191.139999,2744400,186.451309
2016-06-17,195.906,195.906,194.501,190.429993,1701000,185.758698
2016-06-20,197.402,198.12,196.377,191.649994,1192800,186.948792
2016-06-21,194.982,195.492,194.472,191.240005,1826500,187.48111
2016-06-22,195.288,196.064,194.605,190.919998,2245900,187.167404
2016-06-23,196.38,197.318,195.85,193.389999,2582200,189.588837
2016-06-24,190.749,193.626,189.729,186.339996,10310500,182.677414
2016-06-27,188.77,188.77,185.924,183.050003,7717000,179.452087
2016-06-28,188.577,190.178,188.23,186.429993,4459900,182.76564
2016-06-29,191.718,193.667,191.626,189.639999,4147800,185.912567
2016-06-30,193.942,196.094,193.33,192.199997,3822200,188.422226
2016-07-01,195.941,196.992,195.921,192.600006,2170900,188.814377
2016-07-05,195.574,195.666,194.391,191.25,2233000,187.490906
2016-07-06,194.534,196.349,193.779,192.380005,2197800,188.598694
2016-07-07,196.421,197.135,195.278,192.25,1704900,188.471252
2016-07-08,197.512,199.277,197.288,195.169998,2048200,191.333878
2016-07-11,199.542,200.348,199.328,195.850006,3590400,192.000504
2016-07-12,200.787,201.501,200.532,197.229996,2356700,193.353378
2016-07-13,201.654,201.654,200.634,197.160004,2767300,193.284744
2016-07-14,202.561,202.786,201.858,198.309998,3691100,194.41214
2016-07-15,202.918,202.918,201.521,198.009995,2346500,194.118042
2016-07-18,202.123,202.725,201.868,198.580002,1155700,194.676819
2016-07-19,202.102,202.368,201.847,198.360001,1003200,194.461151
2016-07-20,202.908,203.439,202.388,199.160004,1096900,195.245422
2016-07-21,203.061,203.316,201.939,198.410004,4509800,194.510178
2016-07-22,202.602,203.377,202.276,199.330002,1678900,195.412094
2016-07-25,203.092,203.163,202.143,198.850006,1172600,194.941544
2016-07-26,202.684,203.245,201.939,198.839996,1405300,194.931717
2016-07-27,203.286,203.337,201.817,198.710007,2120100,194.804276
2016-07-28,202.47,203.204,201.949,198.929993,937200,195.019943
2016-07-29,202.612,203.602,202.296,199.279999,1758600,195.363083
2016-08-01,203.326,203.714,202.561,199.050003,2111500,195.137589
2016-08-02,202.776,202.929,200.827,197.809998,4085800,193.921982
2016-08-03,201.705,202.398,201.358,198.380005,2057500,194.480774
2016-08-04,202.48,202.888,202.021,198.570007,1384700,194.667038
2016-08-05,203.337,204.234,203.184,200.169998,1818600,196.235596
2016-08-08,204.428,204.53,203.796,200.070007,1441900,196.137558
2016-08-09,204.204,204.755,203.867,200.199997,1821100,196.264999
2016-08-10,204.357,204.418,203.326,199.690002,1222300,195.765015
2016-08-11,204.326,204.918,204.01,200.669998,1644700,196.725754
2016-08-12,204.336,204.724,204.051,200.470001,1718400,196.529678
2016-08-15,204.918,205.448,204.877,201.050003,1051100,197.098282
2016-08-16,204.632,204.683,204.01,200.009995,1731200,196.07872
2016-08-17,204.061,204.551,203.133,200.339996,3157700,196.402237
2016-08-18,204.387,204.887,204.265,200.820007,5211200,196.872803
2016-08-19,204.357,204.744,203.816,200.539993,1190800,196.598312
2016-08-22,204.316,204.775,203.887,200.520004,880300,196.57872
2016-08-23,205.214,205.55,204.887,200.889999,1214400,196.941437
2016-08-24,204.806,204.897,203.459,199.919998,1161300,195.990494
2016-08-25,203.479,204.224,203.326,199.759995,1262600,195.833633
2016-08-26,203.969,205.081,202.419,199.380005,2890600,195.461105
2016-08-29,203.53,204.673,203.49,200.389999,1140700,196.451263
2016-08-30,204.296,204.591,203.449,200.009995,1407400,196.07872
2016-08-31,203.704,203.826,202.633,199.520004,2343900,195.598358
2016-09-01,203.5,203.796,202.215,199.479996,2196100,195.559143
2016-09-02,204.428,204.857,203.785,200.369995,1555800,196.431641
2016-09-06,204.714,205.071,203.928,201,1589600,197.049271
2016-09-07,204.846,205.183,204.336,200.990005,1455400,197.039474
2016-09-08,204.642,204.948,204.204,200.520004,2180400,196.57872
2016-09-09,203.071,203.173,199.593,195.679993,3435600,191.833832
2016-09-12,198.787,202.939,198.706,198.479996,2799900,194.578781
2016-09-13,199.294,199.558,197.131,194.779999,3365300,191.80484
2016-09-14,197.852,199.162,197.131,194.660004,2967100,191.686676
2016-09-15,197.527,200.127,197.385,196.660004,1874400,193.656128
2016-09-16,199.061,199.233,198.197,195.889999,1774100,192.897873
2016-09-19,199.68,200.34,198.675,195.949997,2061400,192.95697
2016-09-20,199.914,200.086,198.969,195.970001,1294100,192.976669
2016-09-21,199.741,201.417,199.02,198.169998,2238800,195.143066
2016-09-22,202.351,202.808,202.066,199.360001,2215200,196.31488
2016-09-23,202.066,202.198,201.295,198.289993,1413400,195.261215
2016-09-26,200.533,200.665,199.548,196.710007,2451600,193.705368
2016-09-27,199.578,201.081,199.203,197.910004,1468000,194.887039
2016-09-28,201.254,202.158,200.188,198.979996,1419900,195.940674
2016-09-29,201.792,202.198,199.589,197.110001,2074600,194.099243
2016-09-30,201.081,202.432,200.817,198.690002,3147400,195.655121
2016-10-03,201.254,201.427,200.513,198.059998,2136000,195.034729
2016-10-04,201.325,201.549,199.528,197.139999,2846600,194.128784
2016-10-05,200.838,201.518,200.787,197.960007,1126700,194.936264
2016-10-06,200.807,201.417,200.218,198.190002,1117400,195.162766
2016-10-07,201.498,201.681,199.7,197.460007,1795100,194.443909
2016-10-10,200.523,202.036,200.523,198.369995,1297400,195.339981
2016-10-11,201.071,201.142,198.218,195.960007,2643500,192.966827
2016-10-12,199.162,199.792,198.624,196.210007,1458700,193.213013
2016-10-13,197.852,199.152,196.928,195.580002,2407100,192.592621
2016-10-14,199.7,200.178,198.644,195.630005,1218800,192.641846
2016-10-17,198.675,198.969,197.832,195.050003,1323200,192.070709
2016-10-18,199.751,199.812,198.857,196.199997,1263300,193.203156
2016-10-19,199.538,200.137,199.172,196.740005,1041300,193.734909
2016-10-20,199.416,200.025,198.736,196.419998,1309600,193.419769
2016-10-21,198.573,199.619,198.411,196.470001,1376300,193.469025
2016-10-24,200.431,200.716,200.005,197.270004,817000,194.256805
2016-10-25,200.188,200.452,199.528,196.710007,1465300,193.705368
2016-10-26,198.797,199.914,198.563,196.270004,1202300,193.272079
2016-10-27,200.096,200.127,198.685,195.75,1635500,192.76001
2016-10-28,198.746,199.446,197.415,195.130005,2632000,192.14949
2016-10-31,198.522,198.776,198.004,195.130005,1816300,192.14949
2016-11-01,198.553,198.573,195.435,193.770004,2456600,190.810257
2016-11-02,196.42,196.816,195.08,192.490005,3395900,189.54982
2016-11-03,195.78,195.994,194.359,191.740005,1512200,188.811264
2016-11-04,194.775,195.699,194.288,191.479996,2221300,188.555237
2016-11-07,197.182,198.776,197.019,195.679993,2699100,192.691086
2016-11-08,198.34,200.239,198.045,196.580002,3055900,193.577347
2016-11-09,197.964,202.432,197.943,198.679993,6119100,195.645264
2016-11-10,202.625,203.549,200.675,199.139999,5126400,196.098236
2016-11-11,201.498,202.046,200.767,198.770004,1954200,195.733887
2016-11-14,202.391,202.584,201.132,198.800003,2651000,195.763443
2016-11-15,202.381,203.529,202.158,200.410004,2532400,197.348846
2016-11-16,202.879,203.397,202.747,200.070007,1195000,197.014038
2016-11-17,203.316,204.25,203.224,201.020004,1178200,197.949524
2016-11-18,204.28,204.443,203.549,200.660004,1668300,197.595032
2016-11-21,204.372,205.316,204.23,202.139999,2641300,199.052414
2016-11-22,205.722,205.875,204.9,202.509995,2773400,199.416748
2016-11-23,205.275,205.854,204.9,202.690002,1466300,199.594025
2016-11-25,206.23,206.657,206.108,203.5,1843100,200.391647
2016-11-28,206.22,206.525,205.489,202.539993,2193000,199.446289
2016-11-29,205.651,206.504,205.306,202.860001,1689600,199.761429
2016-11-30,206.687,206.85,205.448,202.399994,2360100,199.308426
2016-12-01,205.824,205.854,204.362,201.610001,3284100,198.530502
2016-12-02,204.829,205.367,204.473,201.75,2118900,198.668365
2016-12-05,205.783,206.453,205.56,202.910004,2070500,199.810654
2016-12-06,206.321,206.789,205.783,203.619995,2413300,200.509796
2016-12-07,206.606,209.52,206.453,206.199997,2253900,203.050415
2016-12-08,209.449,210.485,209.145,206.740005,2983000,203.582169
2016-12-09,210.231,211.257,210.191,208,1972000,204.822906
2016-12-12,211.145,211.653,210.556,207.770004,2419600,204.59642
2016-12-13,211.765,212.953,211.704,209.190002,2670200,205.994736
2016-12-14,212.079,212.841,210.191,207.460007,4232900,204.291168
2016-12-15,210.942,212.475,210.8,208.229996,2812500,205.049393
2016-12-16,212.059,212.079,210.769,207.869995,3074000,204.694885
2016-12-19,211.328,212.039,211.155,208.339996,2042000,205.1577
2016-12-20,212.161,212.557,211.917,209.139999,3195300,205.94548
2016-12-21,212.303,212.445,211.805,208.570007,1546600,205.384216
2016-12-22,209.066,209.147,208.4,207.009995,1863700,205.122604
2016-12-23,208.884,209.127,208.673,207.190002,1278900,205.300964
2016-12-27,209.389,210.065,209.389,207.699997,1818500,205.80632
2016-12-28,209.914,209.985,207.805,206.059998,2228000,204.181259
2016-12-29,207.996,208.37,207.401,206.020004,1772700,204.141632
2016-12-30,208.269,208.329,206.392,205.309998,4251000,203.43811
2017-01-03,208.582,209.238,207.451,206.740005,4750200,204.855072
2017-01-04,209.107,210.096,209.026,207.960007,4622400,206.06395
2017-01-05,209.662,209.954,208.915,207.800003,2772100,205.905396
2017-01-06,209.904,211.014,209.308,208.610001,2194600,206.708023
2017-01-09,210.257,210.398,209.803,207.949997,1695800,206.054031
2017-01-10,209.813,210.741,209.419,207.919998,2189400,206.024307
2017-01-11,209.752,210.429,209.026,208.509995,5677600,206.608917
2017-01-12,209.884,210.106,208.44,208.050003,3244600,206.153137
2017-01-13,210.096,210.701,210.045,208.460007,2822700,206.559387
2017-01-17,209.702,210.126,209.238,207.720001,1690000,205.826141
2017-01-18,209.924,210.136,209.329,208.160004,1980500,206.262115
2017-01-19,210.186,210.348,208.874,207.460007,1666900,205.568512
2017-01-20,210.055,210.62,209.47,208.130005,2082500,206.232391
2017-01-23,209.752,210.126,208.733,207.649994,4586600,205.75676
2017-01-24,209.773,211.327,209.662,208.970001,1940100,207.064728
2017-01-25,211.912,212.709,211.72,210.710007,2873000,208.788879
2017-01-26,212.588,212.841,212.185,210.550003,2485100,208.630325
2017-01-27,212.588,212.699,211.963,210.25,1428200,208.333069
2017-01-30,211.407,211.448,209.793,208.979996,2782300,207.074631
2017-01-31,210.257,210.893,209.702,208.970001,3787100,207.064728
2017-02-01,211.549,211.791,210.287,209,2698800,207.094452
2017-02-02,210.509,211.327,210.146,209.089996,1661300,207.18364
2017-02-03,212.013,212.669,211.7,210.639999,4264400,208.719513
2017-02-06,212.053,212.477,211.771,210.199997,1345500,208.283508
2017-02-07,212.588,212.78,211.922,210.25,1194600,208.333069
2017-02-08,212.185,212.548,211.559,210.520004,1096100,208.600601
2017-02-09,212.457,213.991,212.457,211.720001,1237100,209.789658
2017-02-10,214.082,214.758,213.961,212.570007,1412400,210.631912
2017-02-13,215.071,215.969,215.031,213.699997,1756300,211.751602
2017-02-14,215.515,216.565,215.121,214.589996,2528100,212.633484
2017-02-15,216.312,217.876,216.282,215.679993,2050200,213.713547
2017-02-16,217.725,217.887,216.706,215.509995,1920100,213.54509
2017-02-17,216.817,217.826,216.766,215.839996,1452600,213.872086
2017-02-21,218.31,219.32,218.24,217.110001,1893000,215.130524
2017-02-22,218.714,219.188,218.543,217.009995,1471400,215.031418
2017-02-23,219.542,219.542,218.29,217.130005,1717200,215.150345
2017-02-24,218.21,219.421,218.149,217.389999,1637700,215.407959
2017-02-27,219.32,219.905,219.017,217.710007,1942200,215.725052
2017-02-28,219.34,219.582,218.714,217.070007,2181000,215.090897
2017-03-01,220.914,222.69,220.884,220.149994,3325500,218.142807
2017-03-02,222.014,222.044,220.763,218.860001,1657100,216.864563
2017-03-03,220.712,221.106,220.319,218.979996,1765900,216.983475
2017-03-06,220.077,220.662,219.632,218.300003,1530600,216.309677
2017-03-07,219.986,220.339,219.421,217.639999,1743200,215.655685
2017-03-08,219.955,220.208,219.067,217.179993,1784400,215.199875
2017-03-09,219.33,219.844,218.452,217.410004,1636200,215.427795
2017-03-10,220.561,220.571,219.259,218.169998,1819900,216.180847
2017-03-13,220.188,220.42,219.865,218.300003,1388100,216.309677
2017-03-14,219.774,219.814,218.886,217.559998,1428400,215.576401
2017-03-15,220.137,221.873,219.875,219.369995,3358800,217.369904
2017-03-16,221.631,221.671,220.662,219,1710900,217.003281
2017-03-17,221.318,221.459,220.571,218.559998,1588500,216.567291
2017-03-20,220.601,220.904,219.986,218.369995,1035900,216.379028
2017-03-21,221.015,221.146,217.392,215.580002,3468700,213.614471
2017-03-22,215.552,216.315,214.919,215.020004,2600300,214.050491
2017-03-23,215.773,216.998,215.411,214.800003,2436700,213.831482
2017-03-24,216.114,216.747,214.849,214.729996,2647600,213.761795
2017-03-27,213.834,215.693,213.583,214.380005,2082900,213.413391
2017-03-28,215.13,217.44,215.02,215.970001,3057200,214.996216
2017-03-29,216.697,217.45,216.456,216.289993,1748500,215.314758
2017-03-30,217.149,218.113,216.958,216.869995,2494800,215.892151
2017-03-31,217.541,218.093,217.33,216.350006,1331400,215.374496
2017-04-03,217.491,217.671,215.713,216.080002,2843700,215.105713
2017-04-04,216.687,217.229,216.305,216.199997,2481600,215.225174
2017-04-05,217.872,218.917,216.315,215.539993,2311800,214.568146
2017-04-06,216.687,217.661,216.195,216.100006,1635500,215.125626
2017-04-07,216.838,217.621,216.376,215.910004,1835900,214.936478
2017-04-10,217.039,217.862,216.476,216.059998,1311900,215.0858
2017-04-11,216.607,216.858,215.22,215.789993,1787300,214.817017
2017-04-12,216.466,216.667,215.592,214.899994,2002700,213.93103
2017-04-13,215.472,216.215,214.437,213.470001,1806800,212.507477
2017-04-17,214.969,216.325,214.768,215.339996,1746900,214.369049
2017-04-18,215.522,216.215,214.949,214.75,2695900,213.781708
2017-04-19,216.285,216.677,215.03,214.279999,2032400,213.313828
2017-04-20,215.954,217.481,215.592,216.029999,2734000,215.055939
2017-04-21,216.948,216.998,215.903,215.399994,2594400,214.428772
2017-04-24,218.736,218.937,218.214,217.699997,2366400,216.718414
2017-04-25,219.399,220.354,219.279,219.009995,1745100,218.022491
2017-04-26,219.952,220.896,219.801,218.850006,2824500,217.863235
2017-04-27,220.193,220.354,219.46,219.020004,1154200,218.032455
2017-04-28,220.323,220.333,219.419,218.600006,1257600,217.614365
2017-05-01,220.153,220.565,219.64,219.130005,1506700,218.141968
2017-05-02,220.283,220.374,219.761,219.199997,2573000,218.211639
2017-05-03,219.771,220.163,219.228,218.979996,1654600,217.99263
2017-05-04,220.263,220.344,219.299,219.179993,1439100,218.191727
2017-05-05,220.554,221.057,220.112,220.059998,1729700,219.067764
2017-05-08,221.127,221.248,220.565,220.070007,2225000,219.077728
2017-05-09,221.288,221.489,220.434,219.789993,1636900,218.798981
2017-05-10,220.755,221.217,220.544,220.199997,1066900,219.207138
2017-05-11,220.735,220.926,219.61,219.75,1855700,218.759171
2017-05-12,220.494,220.595,220.112,219.410004,1056500,218.4207
2017-05-15,220.876,221.72,220.826,220.520004,1440600,219.525696
2017-05-16,221.88,221.941,220.996,220.479996,2452500,219.48587
2017-05-17,219.6,220.062,217.4,216.570007,3507700,215.593506
2017-05-18,217.31,219.228,217.109,217.360001,2894500,216.379944
2017-05-19,218.867,220.464,218.817,218.710007,2436500,217.723862
2017-05-22,220.253,221.047,220.223,219.929993,1865000,218.938354
2017-05-23,221.308,221.539,220.896,220.360001,1259000,219.366409
2017-05-24,221.639,222.001,221.278,220.889999,1453900,219.894028
2017-05-25,222.433,223.247,222.212,221.919998,1564600,220.919388
2017-05-26,222.764,223.076,222.674,221.929993,1196000,220.929337
2017-05-30,222.564,222.975,222.423,221.720001,1511700,220.720291
2017-05-31,223.046,223.086,221.921,221.669998,2326200,220.670502
2017-06-01,223.146,224.462,222.865,223.399994,2112900,222.3927
2017-06-02,224.492,225.336,224.181,224.100006,1857600,223.089554
2017-06-05,225.005,225.296,224.824,223.949997,1831200,222.940231
2017-06-06,224.382,224.964,224.211,223.309998,1449400,222.303116
2017-06-07,224.703,224.944,223.94,223.679993,1328800,222.671432
2017-06-08,224.834,225.326,224.251,223.759995,1115600,222.751083
2017-06-09,225.135,225.949,223.106,223.5,2117600,222.492264
2017-06-12,224.221,224.492,223.518,223.410004,1812100,222.402664
2017-06-13,225.005,225.587,224.653,224.5,2170700,223.487747
2017-06-14,225.838,225.858,224.392,224.259995,1886000,223.248825
2017-06-15,223.869,224.944,223.518,223.809998,2170900,222.800858
2017-06-16,225.015,225.075,223.95,223.869995,1603600,222.86058
2017-06-19,225.748,226.793,225.637,225.699997,1433100,224.682343
2017-06-20,226.381,226.381,225.195,224.220001,1366000,223.209015
2017-06-21,225.587,225.718,224.653,224.130005,1422000,223.119415
2017-06-22,225.185,225.678,224.884,224,1344400,222.990005
2017-06-23,223.12,223.65,222.72,223.369995,1257400,223.369995
2017-06-26,224,224.45,223.24,223.440002,1321700,223.440002
2017-06-27,223.21,223.52,221.63,221.660004,3476700,221.660004
2017-06-28,222.73,223.84,222.5,223.619995,2875800,223.619995
2017-06-29,223.81,223.92,220.42,221.690002,4186000,221.690002
2017-06-30,222.57,222.91,221.86,222.059998,2982300,222.059998
2017-07-03,223.09,223.53,222.47,222.550003,1762500,222.550003
2017-07-07,221.52,222.52,221.38,222.339996,2148110,222.339996
