"Date","VGIT.Open","VGIT.High","VGIT.Low","VGIT.Close","VGIT.Volume","VGIT.Adjusted"
2014-01-17,66.698,66.793,66.677,63.200001,8200,59.80003
2014-01-21,66.698,66.762,66.677,63.169998,4200,59.771645
2014-01-22,66.624,66.635,66.561,63,13700,59.61079
2014-01-23,66.772,66.91,66.772,63.279999,5600,59.875732
2014-01-24,67.047,67.1,66.994,63.43,22100,60.017666
2014-01-27,66.984,67.057,66.91,63.34,27900,59.932507
2014-01-28,66.952,67.005,66.952,63.400002,10400,59.989285
2014-01-29,67.195,67.237,67.079,63.610001,13400,60.187996
2014-01-30,67.131,67.163,67.089,63.549999,6900,60.13121
2014-01-31,67.269,67.332,67.237,63.709999,11900,60.282608
2014-02-03,67.143,67.407,67.059,63.860001,14000,60.499542
2014-02-04,67.259,67.302,67.249,63.73,21200,60.376381
2014-02-05,67.228,67.238,67.143,63.610001,15200,60.262714
2014-02-06,67.164,67.164,67.059,63.560001,5000,60.215336
2014-02-07,67.185,67.291,67.175,63.669998,21000,60.319546
2014-02-10,67.217,67.27,67.185,63.689999,27400,60.338497
2014-02-11,67.08,67.101,67.027,63.52,7100,60.177437
2014-02-12,66.964,66.964,66.879,63.380001,4700,60.044807
2014-02-13,67.101,67.154,67.069,63.610001,7400,60.262714
2014-02-14,67.101,67.143,67.069,63.59,22900,60.243767
2014-02-18,67.175,67.302,67.175,63.709999,14800,60.357441
2014-02-19,67.312,67.323,67.143,63.639999,9300,60.291134
2014-02-20,67.112,67.122,67.027,63.529999,10900,60.186905
2014-02-21,67.048,67.154,67.048,63.610001,8700,60.262714
2014-02-24,67.164,67.164,67.027,63.57,13200,60.224812
2014-02-25,67.185,67.238,67.185,63.700001,5800,60.34798
2014-02-26,67.238,67.333,67.217,63.790001,6000,60.433231
2014-02-27,67.375,67.418,67.365,63.84,3600,60.48061
2014-02-28,67.323,67.365,67.259,63.82,9200,60.461658
2014-03-03,67.279,67.322,67.174,63.84,13100,60.557468
2014-03-04,67.248,67.248,67.079,63.630001,11000,60.358265
2014-03-05,66.974,67.111,66.974,63.619999,5900,60.348778
2014-03-06,66.932,66.984,66.91,63.5,17700,60.234943
2014-03-07,66.742,66.794,66.731,63.299999,26900,60.045231
2014-03-10,66.763,66.826,66.752,63.369999,9800,60.111618
2014-03-11,66.805,66.858,66.763,63.41,9700,60.149582
2014-03-12,66.9,66.963,66.9,63.490002,2400,60.225468
2014-03-13,66.837,67.195,66.837,63.740002,11500,60.462605
2014-03-14,67.258,67.258,67.111,63.689999,12400,60.415176
2014-03-17,67.058,67.111,67.005,63.57,8500,60.301353
2014-03-18,67.047,67.132,67.037,63.669998,4800,60.396191
2014-03-19,67.079,67.079,66.246,63.200001,20100,59.950371
2014-03-20,66.584,66.626,66.563,63.18,14800,59.9314
2014-03-21,66.573,66.678,66.573,63.240002,10100,59.988319
2014-03-24,66.499,66.636,66.489,63.18,18400,59.9314
2014-03-25,66.605,66.689,66.605,63.209999,5900,59.959862
2014-03-26,66.668,66.816,66.636,63.380001,3600,60.121128
2014-03-27,66.678,66.837,66.678,63.34,9900,60.083168
2014-03-28,66.794,66.794,66.678,63.27,5600,60.016773
2014-03-31,66.636,66.731,66.636,63.299999,18000,60.045231
2014-04-01,66.543,66.553,66.479,63.18,11300,59.996792
2014-04-02,66.406,66.406,66.311,63,18000,59.825867
2014-04-03,66.353,66.406,66.343,63.02,17900,59.844864
2014-04-04,66.49,66.637,66.49,63.25,14600,60.063278
2014-04-07,66.68,66.785,66.68,63.369999,20600,60.177223
2014-04-08,66.711,66.785,66.68,63.419998,6900,60.224709
2014-04-09,66.69,66.859,66.658,63.48,7800,60.281681
2014-04-10,66.922,67.09,66.922,63.669998,2900,60.462109
2014-04-11,67.08,67.122,67.048,63.73,20700,60.519093
2014-04-14,67.259,67.396,66.985,63.650002,20200,60.443123
2014-04-15,66.953,67.09,66.901,63.619999,17200,60.414639
2014-04-16,66.932,66.943,66.88,63.52,7900,60.319668
2014-04-17,66.869,66.869,66.606,63.27,10100,60.082268
2014-04-21,66.732,66.753,66.669,63.32,6300,60.129745
2014-04-22,66.627,66.658,66.585,63.299999,16500,60.110756
2014-04-23,66.732,66.806,66.711,63.400002,11100,60.205715
2014-04-24,66.69,66.753,66.69,63.380001,14900,60.186714
2014-04-25,66.795,66.89,66.795,63.459999,13500,60.262695
2014-04-28,66.753,66.848,66.69,63.450001,5100,60.253197
2014-04-29,66.711,66.774,66.669,63.400002,11200,60.205715
2014-04-30,66.869,66.964,66.869,63.59,3200,60.386147
2014-05-01,66.71,66.805,66.689,63.509998,9800,60.387093
2014-05-02,66.679,66.921,66.679,63.549999,39300,60.425125
2014-05-05,66.868,66.889,66.794,63.529999,22200,60.406113
2014-05-06,66.805,66.879,66.805,63.59,5900,60.463161
2014-05-07,66.868,66.984,66.826,63.630001,14000,60.501202
2014-05-08,66.994,67.068,66.973,63.75,14600,60.615295
2014-05-09,67.005,67.299,66.963,63.740002,9400,60.605785
2014-05-12,66.921,66.952,66.868,63.619999,8200,60.491673
2014-05-13,67.036,67.057,66.973,63.740002,20500,60.605785
2014-05-14,67.141,67.31,67.141,63.919998,9100,60.776932
2014-05-15,67.268,67.415,67.268,64.050003,12100,60.900539
2014-05-16,67.32,67.341,67.289,64,7300,60.852997
2014-05-19,67.341,67.404,67.289,64,5500,60.852997
2014-05-20,67.268,67.415,67.268,64.099998,7200,60.94809
2014-05-21,67.278,67.352,67.278,64.040001,6600,60.891029
2014-05-22,67.331,67.331,67.257,63.98,10600,60.833981
2014-05-23,67.373,67.425,67.362,64.059998,9600,60.910057
2014-05-27,67.362,67.415,67.31,64.089996,9800,60.93858
2014-05-28,67.489,67.625,67.489,64.239998,15600,61.081188
2014-05-29,67.583,67.699,67.489,64.220001,14200,61.06218
2014-05-30,67.489,67.541,67.415,64.169998,12000,61.014641
2014-06-02,67.162,67.256,67.088,63.889999,14500,60.82518
2014-06-03,67.088,67.088,66.91,63.700001,10500,60.644291
2014-06-04,67.046,67.046,66.889,63.73,13000,60.672867
2014-06-05,66.952,67.036,66.952,63.799999,17900,60.739498
2014-06-06,67.088,67.088,66.92,63.73,24800,60.672867
2014-06-09,66.868,66.889,66.815,63.669998,20700,60.615742
2014-06-10,66.805,66.836,66.721,63.580002,16500,60.530056
2014-06-11,66.805,66.868,66.773,63.639999,14600,60.587177
2014-06-12,66.857,66.994,66.836,63.779999,25700,60.720467
2014-06-13,66.784,66.92,66.784,63.709999,9200,60.65382
2014-06-16,66.878,66.899,66.815,63.650002,12200,60.596699
2014-06-17,66.731,66.742,66.7,63.5,11400,60.453899
2014-06-18,66.763,66.889,66.7,63.68,6300,60.625267
2014-06-19,66.973,67.015,66.784,63.669998,14100,60.615742
2014-06-20,66.784,66.889,66.784,63.68,9300,60.625267
2014-06-23,66.931,66.931,66.857,63.650002,23700,60.596699
2014-06-24,66.899,66.973,66.826,63.759998,14100,60.701427
2014-06-25,67.12,67.12,67.015,63.82,4100,60.758537
2014-06-26,67.12,67.172,67.088,63.869999,4900,60.806145
2014-06-27,67.214,67.235,67.151,63.959999,12500,60.891834
2014-06-30,67.214,67.246,67.141,64,16300,60.929909
2014-07-01,66.957,66.957,66.894,63.799999,162700,60.820278
2014-07-02,66.81,66.81,66.695,63.599998,30800,60.629604
2014-07-03,66.538,66.663,66.538,63.540001,11500,60.57243
2014-07-07,66.674,66.716,66.653,63.549999,11400,60.581963
2014-07-08,66.821,66.873,66.768,63.650002,8100,60.677284
2014-07-09,66.716,66.894,66.663,63.759998,21100,60.782135
2014-07-10,67.083,67.083,66.936,63.849998,6100,60.867947
2014-07-11,67.02,67.041,66.999,63.900002,7700,60.915627
2014-07-14,66.957,66.957,66.884,63.799999,13300,60.820278
2014-07-15,66.905,66.926,66.852,63.759998,11800,60.782135
2014-07-16,66.863,66.884,66.831,63.759998,8700,60.782135
2014-07-17,67.01,67.125,66.947,63.990002,10200,61.001396
2014-07-18,67.073,67.073,66.947,63.869999,6200,60.887005
2014-07-21,67.041,67.073,66.978,63.860001,39400,60.877487
2014-07-22,67.062,67.062,66.978,63.900002,22600,60.915627
2014-07-23,67.104,67.104,67.041,63.91,11100,60.92514
2014-07-24,66.947,66.947,66.852,63.77,12800,60.791687
2014-07-25,66.978,67.02,66.915,63.889999,12900,60.90609
2014-07-28,66.999,66.999,66.905,63.790001,13800,60.810745
2014-07-29,67.031,67.031,66.936,63.880001,10700,60.896545
2014-07-30,66.789,66.789,65.079,63.599998,30100,60.629604
2014-07-31,66.611,66.8,66.611,63.599998,15400,60.629604
2014-08-01,66.756,66.913,66.714,63.869999,18600,60.965603
2014-08-04,66.955,66.976,66.902,63.889999,34600,60.984703
2014-08-05,66.902,66.976,66.839,63.84,10600,60.936989
2014-08-06,67.018,67.018,66.923,63.91,14300,61.003803
2014-08-07,66.986,67.143,66.923,64.080002,25600,61.166069
2014-08-08,67.227,67.238,67.07,64.029999,10200,61.118343
2014-08-11,67.091,67.133,67.049,64.040001,14800,61.127892
2014-08-12,67.091,67.112,67.028,64.019997,29100,61.108799
2014-08-13,67.143,67.206,67.112,64.129997,9800,61.213791
2014-08-14,67.29,67.625,67.196,64.199997,10300,61.280605
2014-08-15,67.248,67.437,67.217,64.309998,107600,61.385601
2014-08-18,67.279,67.3,67.238,64.199997,15300,61.280605
2014-08-19,67.311,67.332,67.185,64.169998,154400,61.251972
2014-08-20,67.185,67.185,67.049,64,14200,61.089699
2014-08-21,67.038,67.143,67.038,64.059998,7800,61.146969
2014-08-22,67.059,67.08,66.955,64.010002,9900,61.099247
2014-08-25,67.07,67.08,67.018,64.029999,13100,61.118343
2014-08-26,67.133,67.133,67.038,64.010002,8500,61.099247
2014-08-27,67.196,67.196,67.133,64.080002,14700,61.166069
2014-08-28,67.196,67.269,67.185,64.209999,12900,61.29015
2014-08-29,67.238,67.332,67.238,64.239998,5400,61.318787
2014-09-02,66.977,66.977,66.862,63.919998,19800,61.08847
2014-09-03,66.82,66.925,66.768,63.93,35900,61.098026
2014-09-04,66.935,66.935,66.747,63.849998,16500,61.021568
2014-09-05,66.925,66.956,66.81,63.860001,25400,61.031124
2014-09-08,66.841,66.946,66.726,63.810001,19800,60.983334
2014-09-09,66.674,66.705,66.6,63.709999,175600,60.887753
2014-09-10,66.527,66.611,66.527,63.610001,124000,60.792202
2014-09-11,66.621,66.632,66.527,63.580002,10100,60.763519
2014-09-12,66.464,66.496,66.401,63.470001,14300,60.658394
2014-09-15,66.527,66.527,66.475,63.549999,24500,60.734863
2014-09-16,66.548,66.621,66.517,63.580002,27700,60.763519
2014-09-17,66.548,66.663,66.391,63.450001,53300,60.63929
2014-09-18,66.328,66.37,66.307,63.400002,9000,60.591499
2014-09-19,66.433,66.433,66.349,63.48,11000,60.667957
2014-09-22,66.506,66.558,66.464,63.610001,6500,60.792202
2014-09-23,66.6,66.642,66.537,63.66,33900,60.83997
2014-09-24,66.569,66.611,66.485,63.580002,9800,60.763519
2014-09-25,66.611,66.715,66.611,63.759998,12200,60.935543
2014-09-26,66.653,66.653,66.548,63.650002,14100,60.830421
2014-09-29,66.747,66.757,66.694,63.779999,22000,60.954651
2014-09-30,66.694,66.747,66.632,63.75,16500,60.925991
2014-10-01,66.669,66.899,66.669,64.019997,68900,61.264751
2014-10-02,66.826,66.931,66.763,63.91,56200,61.159485
2014-10-03,66.648,66.711,66.575,63.84,12400,61.092506
2014-10-06,66.753,66.878,66.721,63.919998,21800,61.169067
2014-10-07,66.951,67.056,66.91,64.169998,43000,61.408306
2014-10-08,67.098,67.296,66.941,64.400002,35600,61.628414
2014-10-09,67.254,67.317,67.171,64.330002,56200,61.561417
2014-10-10,67.286,67.348,67.213,64.449997,36400,61.676247
2014-10-13,67.526,67.599,67.359,64.669998,37900,61.88678
2014-10-14,67.672,67.672,67.547,64.730003,46000,61.944202
2014-10-15,68.247,68.623,67.871,65,38300,62.202583
2014-10-16,68.226,68.226,67.704,64.839996,83600,62.049473
2014-10-17,67.714,67.746,67.61,64.739998,17800,61.953754
2014-10-20,67.735,67.798,67.693,64.82,56700,62.030323
2014-10-21,67.672,67.735,67.61,64.779999,44500,61.992043
2014-10-22,67.61,67.652,67.537,64.720001,17900,61.934647
2014-10-23,67.526,67.526,67.411,64.580002,58400,61.800652
2014-10-24,67.537,67.568,67.422,64.599998,11500,61.819798
2014-10-27,67.547,67.578,67.484,64.639999,87000,61.85807
2014-10-28,67.526,67.526,67.443,64.559998,50600,61.781536
2014-10-29,67.443,67.443,67.045,64.330002,48300,61.561417
2014-10-30,67.328,67.369,67.254,64.400002,46100,61.628414
2014-10-31,67.296,67.296,67.192,64.349998,34900,61.580559
2014-11-03,66.926,67.009,66.8,64.18,84000,61.499104
2014-11-04,67.061,67.082,66.957,64.230003,94600,61.547024
2014-11-05,66.957,67.02,66.926,64.220001,27400,61.537441
2014-11-06,67.02,67.02,66.884,64.150002,25300,61.470364
2014-11-07,67.061,67.155,66.999,64.349998,20900,61.66201
2014-11-10,67.124,67.124,66.946,64.150002,18100,61.470364
2014-11-11,67.093,67.145,66.894,64.309998,27900,61.623676
2014-11-12,67.155,67.155,66.967,64.18,18800,61.499104
2014-11-13,66.999,67.082,66.988,64.269997,16500,61.585346
2014-11-14,67.072,67.166,66.978,64.349998,31300,61.66201
2014-11-17,67.26,67.26,67.061,64.269997,17600,61.585346
2014-11-18,67.103,67.155,67.093,64.300003,14700,61.614098
2014-11-19,67.082,67.207,66.999,64.269997,38300,61.585346
2014-11-20,67.207,67.207,67.009,64.330002,92400,61.642841
2014-11-21,67.155,67.207,67.103,64.400002,37600,61.709919
2014-11-24,67.166,67.228,67.072,64.419998,37500,61.729065
2014-11-25,67.207,67.343,67.197,64.510002,40100,61.815327
2014-11-26,67.322,67.427,67.322,64.610001,14300,61.91114
2014-11-28,67.552,67.614,67.51,64.730003,9300,62.026131
2014-12-01,67.569,67.569,67.288,64.599998,126400,61.990631
2014-12-02,67.132,67.173,67.069,64.400002,26700,61.798702
2014-12-03,67.059,67.08,67.007,64.370003,34500,61.769913
2014-12-04,67.09,67.184,67.08,64.470001,24200,61.865879
2014-12-05,67.038,67.038,66.798,64.190002,53000,61.597187
2014-12-08,66.892,67.007,66.829,64.260002,32000,61.664364
2014-12-09,67.152,67.184,67.059,64.400002,45200,61.798702
2014-12-10,67.142,67.382,67.121,64.620003,25600,62.009815
2014-12-11,67.278,67.278,67.121,64.519997,24800,61.913845
2014-12-12,67.382,67.58,67.35,64.830002,46800,62.21133
2014-12-15,67.403,67.496,67.33,64.629997,32600,62.019402
2014-12-16,67.559,67.611,67.413,64.800003,53700,62.182545
2014-12-17,67.538,67.538,67.194,64.550003,40500,61.942638
2014-12-18,67.048,67.1,67.027,64.339996,43900,61.741123
2014-12-19,67.173,67.194,67.111,64.440002,38200,61.837086
2014-12-22,67.152,67.173,67.059,64.440002,57800,61.837086
2014-12-23,66.76,66.833,66.635,64.059998,76200,61.565105
2014-12-24,66.542,66.666,66.531,64.07,14000,61.574715
2014-12-26,66.635,66.781,66.635,64.059998,21300,61.565105
2014-12-29,66.75,66.906,66.75,64.269997,45300,61.766911
2014-12-30,67.031,67.083,66.916,64.370003,89800,61.863045
2014-12-31,67.01,67.395,66.927,64.489998,37800,61.978352
2015-01-02,67.135,67.322,67.02,64.669998,76300,62.15134
2015-01-05,67.249,67.416,67.249,64.769997,32100,62.247463
2015-01-06,67.572,67.977,67.54,64.980003,326000,62.449299
2015-01-07,67.54,67.717,67.52,65.050003,48200,62.516548
2015-01-08,67.603,67.603,67.478,64.900002,9200,62.372383
2015-01-09,67.665,67.863,67.644,65.139999,27900,62.603058
2015-01-12,67.853,67.977,67.842,65.300003,41200,62.756805
2015-01-13,67.925,68.102,67.853,65.400002,42300,62.852909
2015-01-14,68.279,68.529,68.186,65.559998,78500,63.006683
2015-01-15,68.3,68.675,68.3,66,58200,63.429558
2015-01-16,68.519,68.571,68.279,65.650002,66000,63.093201
2015-01-20,68.456,68.477,68.227,65.669998,115200,63.1124
2015-01-21,68.342,68.425,68.123,65.519997,57700,62.968231
2015-01-22,68.258,68.3,67.936,65.370003,57800,62.824093
2015-01-23,68.165,68.3,68.144,65.57,43400,63.016293
2015-01-26,68.321,68.321,68.113,65.510002,29200,62.958645
2015-01-27,68.414,68.414,68.186,65.589996,44500,63.035519
2015-01-28,68.175,68.633,68.175,65.900002,80600,63.333454
2015-01-29,68.435,68.581,68.29,65.75,25700,63.189285
2015-01-30,68.695,68.799,68.623,66.089996,101500,63.516041
2015-02-02,68.503,68.649,68.42,65.959999,157000,63.47274
2015-02-03,68.378,68.41,68.171,65.599998,58100,63.126312
2015-02-04,68.098,68.275,68.036,65.68,23000,63.203293
2015-02-05,68.181,68.233,68.098,65.599998,37100,63.126312
2015-02-06,67.796,67.848,67.568,65.059998,46200,62.606693
2015-02-09,67.62,67.682,67.506,64.970001,83700,62.520084
2015-02-10,67.474,67.526,67.381,64.879997,71200,62.433464
2015-02-11,67.422,67.516,67.36,64.839996,78800,62.394966
2015-02-12,67.495,67.578,67.422,64.980003,31900,62.529697
2015-02-13,67.422,67.599,67.36,64.860001,49100,62.414227
2015-02-17,67.36,67.526,66.976,64.580002,91600,62.144787
2015-02-18,67.007,67.464,67.007,64.82,52400,62.375736
2015-02-19,67.37,67.391,67.194,64.699997,27100,62.260239
2015-02-20,67.381,67.464,67.111,64.620003,29500,62.183281
2015-02-23,67.287,67.37,67.277,64.809998,47000,62.366119
2015-02-24,67.318,67.672,67.194,65.07,30200,62.61631
2015-02-25,67.63,67.713,67.443,65.139999,117200,62.683666
2015-02-26,67.599,67.609,67.412,64.900002,131100,62.452705
2015-02-27,67.443,67.62,67.37,65,37500,62.548958
2015-03-02,67.133,67.34,67.123,64.690002,50400,62.335995
2015-03-03,67.185,67.185,66.956,64.589996,119300,62.23962
2015-03-04,67.06,67.195,66.977,64.629997,52600,62.278164
2015-03-05,67.102,67.206,67.019,64.68,34000,62.326363
2015-03-06,66.811,66.811,66.635,64.25,277200,61.911995
2015-03-09,66.853,66.873,66.697,64.379997,154100,62.037258
2015-03-10,67.039,67.102,66.905,64.540001,105400,62.191456
2015-03-11,66.977,67.102,66.925,64.599998,72700,62.249249
2015-03-12,67.143,67.206,67.04,64.660004,20600,62.307079
2015-03-13,67.081,67.226,67.071,64.669998,29700,62.316711
2015-03-16,67.257,67.278,67.154,64.760002,20200,62.403442
2015-03-17,67.257,67.32,67.226,64.809998,30100,62.451611
2015-03-18,67.351,67.828,67.247,65.32,28500,62.943054
2015-03-19,67.662,67.766,67.517,65.059998,73600,62.692524
2015-03-20,67.724,67.766,67.673,65.269997,28900,62.894894
2015-03-23,67.828,67.87,67.735,65.370003,47400,62.991241
2015-03-24,67.797,67.974,67.787,65.5,37400,63.116505
2015-03-25,67.974,68.025,67.745,65.279999,26800,62.904499
2015-03-26,67.724,67.766,67.558,65.110001,50900,62.7407
2015-03-27,67.704,67.797,67.693,65.230003,28300,62.856342
2015-03-30,67.797,67.828,67.724,65.290001,31300,62.914143
2015-03-31,67.745,67.901,67.714,65.419998,25400,63.039417
2015-04-01,67.857,67.95,67.857,65.489998,68000,63.186066
2015-04-02,67.888,68.002,67.785,65.400002,20800,63.099243
2015-04-06,68.054,68.085,67.899,65.540001,13100,63.234318
2015-04-07,67.878,67.961,67.816,65.559998,232700,63.253593
2015-04-08,67.94,68.023,67.774,65.510002,57500,63.205376
2015-04-09,67.868,67.868,67.66,65.349998,23300,63.051006
2015-04-10,67.795,67.795,67.65,65.300003,35600,63.002754
2015-04-13,67.712,67.795,67.671,65.400002,29700,63.099243
2015-04-14,67.961,68.033,67.888,65.529999,26600,63.224674
2015-04-15,67.961,68.033,67.919,65.57,59200,63.263283
2015-04-16,68.002,68.054,67.857,65.610001,32700,63.301857
2015-04-17,67.982,68.106,67.93,65.639999,75000,63.330807
2015-04-20,68.002,68.054,67.909,65.610001,19300,63.301857
2015-04-21,67.93,67.961,67.888,65.529999,36300,63.224674
2015-04-22,67.878,67.878,67.64,65.269997,49500,62.973804
2015-04-23,67.722,67.857,67.671,65.43,22500,63.128181
2015-04-24,67.868,67.961,67.857,65.559998,13900,63.253593
2015-04-27,67.919,68.002,67.805,65.540001,22000,63.234318
2015-04-28,67.795,67.899,67.66,65.330002,41200,63.031708
2015-04-29,67.577,67.66,67.474,65.169998,34400,62.877338
2015-04-30,67.443,67.629,67.339,65.239998,59800,62.944866
2015-05-01,67.302,67.333,67.116,64.860001,45900,62.660851
2015-05-04,67.24,67.271,67.116,64.870003,66400,62.670506
2015-05-05,67.188,67.188,66.96,64.779999,44100,62.583549
2015-05-06,66.981,67.002,66.836,64.629997,21700,62.438629
2015-05-07,66.94,67.022,66.888,64.68,20200,62.486954
2015-05-08,67.281,67.343,67.147,64.919998,20000,62.718811
2015-05-11,67.105,67.105,66.836,64.610001,32000,62.419315
2015-05-12,66.815,66.929,66.753,64.599998,52500,62.409657
2015-05-13,67.022,67.054,66.847,64.629997,22800,62.438629
2015-05-14,66.971,67.085,66.888,64.779999,34200,62.583549
2015-05-15,67.085,67.333,67.064,65,23200,62.796082
2015-05-18,67.157,67.157,67.022,64.779999,26500,62.583549
2015-05-19,66.836,66.95,66.784,64.529999,26500,62.34203
2015-05-20,66.929,67.105,66.857,64.690002,41700,62.496601
2015-05-21,67.136,67.198,67.033,64.839996,20700,62.64151
2015-05-22,67.054,67.095,66.95,64.730003,30800,62.535244
2015-05-26,67.002,67.219,66.981,64.940002,34200,62.73814
2015-05-27,67.178,67.281,67.043,64.900002,21800,62.699482
2015-05-28,67.178,67.292,67.178,64.989998,18200,62.786446
2015-05-29,67.354,67.416,67.312,65.099998,19300,62.892685
2015-06-01,67.141,67.192,66.882,64.739998,26300,62.627644
2015-06-02,66.789,66.789,66.665,64.5,41700,62.395473
2015-06-03,66.531,66.562,66.334,64.230003,36500,62.134281
2015-06-04,66.407,66.613,66.407,64.410004,45200,62.308407
2015-06-05,66.221,66.345,66.159,64.080002,19800,61.989182
2015-06-08,66.365,66.386,66.314,64.190002,24000,62.095596
2015-06-09,66.262,66.303,66.159,64.07,40200,61.979511
2015-06-10,66.097,66.159,66.035,63.889999,18800,61.80537
2015-06-11,66.107,66.345,66.107,64.150002,53600,62.056889
2015-06-12,66.221,66.458,66.221,64.160004,14100,62.06657
2015-06-15,66.51,66.52,66.376,64.269997,15300,62.17297
2015-06-16,66.51,66.562,66.427,64.360001,30100,62.260033
2015-06-17,66.52,66.676,66.262,64.489998,22900,62.385796
2015-06-18,66.655,66.696,66.531,64.470001,13200,62.366459
2015-06-19,66.717,66.872,66.717,64.690002,25200,62.579277
2015-06-22,66.665,66.686,66.51,64.360001,40600,62.260033
2015-06-23,66.376,66.551,66.365,64.269997,18000,62.17297
2015-06-24,66.458,66.551,66.407,64.360001,49000,62.260033
2015-06-25,66.376,66.489,66.334,64.25,22300,62.153625
2015-06-26,66.283,66.303,66.221,64.120003,15900,62.02787
2015-06-29,66.551,66.748,66.489,64.57,79900,62.463188
2015-06-30,66.613,66.81,66.593,64.480003,54100,62.376133
2015-07-01,66.282,66.354,66.158,64.169998,77700,62.163971
2015-07-02,66.375,66.499,66.375,64.379997,39400,62.367401
2015-07-06,66.726,66.788,66.592,64.650002,25800,62.628975
2015-07-07,66.953,67.087,66.736,64.669998,127700,62.648342
2015-07-08,66.87,66.984,66.809,64.860001,68300,62.832405
2015-07-09,66.788,66.798,66.685,64.599998,30000,62.580521
2015-07-10,66.458,66.55,66.344,64.339996,34300,62.328655
2015-07-13,66.282,66.354,66.23,64.230003,30300,62.222111
2015-07-14,66.427,66.447,66.334,64.370003,18300,62.357719
2015-07-15,66.396,66.602,66.375,64.510002,26800,62.493336
2015-07-16,66.427,66.55,66.365,64.470001,17800,62.454609
2015-07-17,66.427,66.54,66.427,64.400002,14800,62.386784
2015-07-20,66.396,66.427,66.354,64.309998,14500,62.299591
2015-07-21,66.344,66.55,66.344,64.410004,12000,62.396469
2015-07-22,66.55,66.623,66.468,64.389999,38600,62.377098
2015-07-23,66.509,66.685,66.478,64.599998,27400,62.580521
2015-07-24,66.685,66.798,66.643,64.660004,53300,62.638664
2015-07-27,66.901,66.932,66.819,64.839996,34700,62.813023
2015-07-28,66.788,66.85,66.767,64.690002,19500,62.667709
2015-07-29,66.716,66.767,66.633,64.639999,16500,62.619282
2015-07-30,66.664,66.778,66.643,64.669998,14500,62.648342
2015-07-31,66.994,67.056,66.963,64.959999,34800,62.929283
2015-08-03,66.803,66.978,66.803,64.900002,56700,62.954494
2015-08-04,66.906,66.906,66.669,64.669998,22400,62.731384
2015-08-05,66.576,66.576,66.4,64.5,14000,62.566486
