"Date","SCHR.Open","SCHR.High","SCHR.Low","SCHR.Close","SCHR.Volume","SCHR.Adjusted"
2015-10-05,55.817,55.817,55.674,54.490002,80700,53.302086
2015-10-06,55.653,55.827,55.653,54.549999,50900,53.360771
2015-10-07,55.694,55.715,55.612,54.43,86300,53.243397
2015-10-08,55.643,55.919,55.5,54.330002,81400,53.145573
2015-10-09,55.531,55.592,55.51,54.34,66100,53.15535
2015-10-12,55.582,55.766,55.582,54.450001,38600,53.262959
2015-10-13,55.643,55.745,55.633,54.529999,30800,53.341213
2015-10-14,55.817,55.94,55.796,54.700001,58800,53.5075
2015-10-15,55.858,55.878,55.776,54.580002,144700,53.390121
2015-10-16,55.807,55.858,55.725,54.549999,31300,53.360771
2015-10-19,55.776,55.786,55.612,54.529999,52800,53.341213
2015-10-20,55.684,55.684,55.612,54.41,24600,53.223831
2015-10-21,55.663,55.786,55.663,54.509998,55900,53.321651
2015-10-22,55.786,55.858,55.684,54.470001,47700,53.282524
2015-10-23,55.592,55.612,55.541,54.369999,23300,53.184696
2015-10-26,55.582,55.663,55.582,54.419998,57600,53.233616
2015-10-27,55.704,55.796,55.704,54.52,29400,53.331429
2015-10-28,55.745,55.745,55.459,54.299999,50400,53.116222
2015-10-29,55.418,55.418,55.295,54.119999,63800,52.940159
2015-10-30,55.316,55.367,55.285,54.150002,84200,52.969494
2015-11-02,55.14,55.14,54.916,53.93,334200,52.824532
2015-11-03,55.028,55.048,54.977,53.880001,46900,52.775547
2015-11-04,54.997,55.018,54.865,53.759998,29400,52.658012
2015-11-05,54.936,54.936,54.803,53.73,41100,52.628635
2015-11-06,54.65,54.65,54.569,53.490002,44600,52.393543
2015-11-09,54.507,54.609,54.507,53.459999,51700,52.36417
2015-11-10,54.599,54.803,54.579,53.560001,25800,52.462128
2015-11-11,54.681,54.681,54.395,53.52,84900,52.422928
2015-11-12,54.681,54.742,54.65,53.580002,35500,52.481712
2015-11-13,54.773,54.824,54.732,53.689999,71700,52.589451
2015-11-16,54.895,54.936,54.834,53.740002,56700,52.638416
2015-11-17,54.763,54.905,54.722,53.759998,50300,52.658012
2015-11-18,54.824,54.946,54.773,53.68,56600,52.579662
2015-11-19,54.854,54.936,54.844,53.759998,22600,52.658012
2015-11-20,54.905,54.936,54.814,53.689999,48900,52.589451
2015-11-23,54.783,54.916,54.773,53.75,45400,52.648212
2015-11-24,54.916,54.987,54.885,53.799999,42700,52.697193
2015-11-25,54.905,54.967,54.885,53.790001,579200,52.687397
2015-11-27,54.977,54.987,54.957,53.830002,10700,52.726578
2015-11-30,54.916,54.987,54.834,53.860001,49900,52.755966
2015-12-01,54.832,55.067,54.822,53.91,190100,52.875622
2015-12-02,54.863,54.914,54.801,53.82,72800,52.787346
2015-12-03,54.73,54.73,54.496,53.540001,269200,52.51273
2015-12-04,54.649,54.72,54.577,53.599998,29500,52.57156
2015-12-07,54.649,54.832,54.649,53.720001,42900,52.689278
2015-12-08,54.832,54.852,54.751,53.75,33100,52.718697
2015-12-09,54.771,54.903,54.7,53.830002,113600,52.797157
2015-12-10,54.883,54.893,54.781,53.740002,101400,52.708889
2015-12-11,54.954,55.097,54.944,54.029999,38800,52.993324
2015-12-14,54.934,55.036,54.812,53.790001,82000,52.757923
2015-12-15,54.669,54.761,54.659,53.669998,54100,52.640236
2015-12-16,54.679,54.761,54.547,53.540001,65100,52.51273
2015-12-17,54.608,54.72,54.608,53.619999,52400,52.59119
2015-12-18,54.761,55.005,54.761,53.759998,54400,52.728508
2015-12-21,54.852,54.954,54.822,53.799999,47200,52.767735
2015-12-22,54.812,54.863,54.659,53.68,108100,52.650036
2015-12-23,54.638,54.71,54.628,53.639999,36800,52.610806
2015-12-24,54.689,54.73,54.679,53.66,26400,52.630424
2015-12-28,54.689,54.822,54.689,53.709999,78100,52.679462
2015-12-29,54.527,54.538,54.395,53.450001,50800,52.491882
2015-12-30,54.395,54.477,54.375,53.48,54600,52.521343
2015-12-31,54.487,54.711,54.446,53.599998,117300,52.639194
2016-01-04,54.639,54.721,54.589,53.66,365900,52.698116
2016-01-05,54.639,54.721,54.589,53.650002,102400,52.688301
2016-01-06,54.823,54.894,54.751,53.880001,107200,52.914181
2016-01-07,54.945,54.996,54.792,53.970001,90700,53.002567
2016-01-08,54.955,55.098,54.904,54.09,80600,53.120422
2016-01-11,54.975,55.098,54.955,54.029999,55100,53.061493
2016-01-12,54.965,55.24,54.945,54.16,93200,53.189156
2016-01-13,55.098,55.332,55.098,54.279999,104900,53.306999
2016-01-14,55.271,55.332,55.159,54.25,51200,53.277542
2016-01-15,55.505,55.515,55.393,54.419998,144600,53.444496
2016-01-19,55.383,55.464,55.332,54.389999,1106400,53.415035
2016-01-20,55.556,55.678,55.505,54.529999,448300,53.552525
2016-01-21,55.607,55.617,55.423,54.5,51200,53.52306
2016-01-22,55.342,55.393,55.291,54.369999,67300,53.395397
2016-01-25,55.444,55.474,55.383,54.450001,482900,53.473957
2016-01-26,55.495,55.546,55.444,54.52,109200,53.542706
2016-01-27,55.423,55.576,55.362,54.580002,131600,53.601635
2016-01-28,55.515,55.617,55.515,54.59,54400,53.611443
2016-01-29,55.749,55.821,55.688,54.790001,124700,53.807854
2016-02-01,55.63,55.691,55.518,54.630001,206400,53.716423
2016-02-02,55.783,55.925,55.742,54.919998,436200,54.001572
2016-02-03,55.824,56.068,55.813,54.889999,487600,53.972069
2016-02-04,55.905,55.935,55.824,54.990002,145500,54.070408
2016-02-05,55.834,55.946,55.803,54.990002,51000,54.070408
2016-02-08,56.088,56.23,56.068,55.240002,124200,54.316219
2016-02-09,56.332,56.352,56.179,55.25,61700,54.32605
2016-02-10,56.18,56.281,56.088,55.32,42900,54.394875
2016-02-11,56.556,56.627,56.383,55.439999,144000,54.512875
2016-02-12,56.261,56.383,56.088,55.209999,161700,54.286716
2016-02-16,56.149,56.149,56.007,55.130001,171000,54.208057
2016-02-17,55.966,55.996,55.864,55.009998,102500,54.090061
2016-02-18,55.915,56.149,55.895,55.200001,94500,54.276882
2016-02-19,56.068,56.149,56.037,55.16,43800,54.237553
2016-02-22,56.057,56.098,56.017,55.110001,50600,54.188385
2016-02-23,55.986,56.19,55.966,55.189999,520600,54.267056
2016-02-24,56.241,56.383,56.088,55.18,68800,54.257217
2016-02-25,56.22,56.291,56.2,55.290001,87900,54.365391
2016-02-26,56.088,56.088,55.986,55.099998,71600,54.178558
2016-02-29,55.996,56.139,55.996,55.18,755500,54.257217
2016-03-01,56.078,56.088,55.712,54.790001,182300,53.873749
2016-03-02,55.651,55.702,55.6,54.740002,117700,53.824577
2016-03-03,55.661,55.752,55.63,54.759998,533800,53.844246
2016-03-04,55.63,55.701,55.498,54.650002,89800,53.736092
2016-03-07,55.539,55.539,55.468,54.549999,65900,53.637753
2016-03-08,55.671,55.752,55.661,54.790001,73500,53.873749
2016-03-09,55.61,55.64,55.549,54.639999,46800,53.726257
2016-03-10,55.549,55.59,55.376,54.5,66700,53.588596
2016-03-11,55.366,55.417,55.274,54.41,43200,53.500099
2016-03-14,55.366,55.427,55.315,54.419998,86800,53.50993
2016-03-15,55.437,55.437,55.315,54.419998,51200,53.50993
2016-03-16,55.254,55.63,55.234,54.610001,170400,53.696754
2016-03-17,55.6,55.671,55.569,54.68,187400,53.765587
2016-03-18,55.701,55.773,55.691,54.810001,67900,53.89341
2016-03-21,55.671,55.691,55.62,54.689999,69100,53.775414
2016-03-22,55.661,55.712,55.529,54.619999,61000,53.706593
2016-03-23,55.559,55.742,55.549,54.779999,63000,53.863911
2016-03-24,55.732,55.752,55.59,54.720001,499100,53.804909
2016-03-28,55.691,55.773,55.691,54.779999,85800,53.863911
2016-03-29,55.803,55.986,55.752,55.009998,69600,54.090061
2016-03-30,55.925,56.017,55.874,55.049999,86700,54.129398
2016-03-31,56.017,56.179,55.986,55.23,71300,54.306381
2016-04-01,56.007,56.078,55.935,55.07,484000,54.149059
2016-04-04,56.078,56.088,56.017,55.119999,74500,54.198219
2016-04-05,56.21,56.22,56.149,55.25,107900,54.32605
2016-04-06,56.19,56.19,56.098,55.200001,57600,54.276882
2016-04-07,56.251,56.342,56.23,55.380001,55700,54.453892
2016-04-08,56.241,56.291,56.22,55.34,49400,54.414547
2016-04-11,56.19,56.302,56.169,55.32,62700,54.394875
2016-04-12,56.179,56.19,56.098,55.189999,45300,54.267056
2016-04-13,56.088,56.149,56.047,55.169998,252800,54.247391
2016-04-14,56.068,56.098,56.007,55.07,39400,54.149059
2016-04-15,56.047,56.169,56.047,55.200001,81100,54.276882
2016-04-18,56.118,56.129,56.057,55.18,62000,54.257217
2016-04-19,56.098,56.098,55.996,55.080002,74400,54.158901
2016-04-20,56.047,56.098,55.854,54.950001,184800,54.031078
2016-04-21,55.783,55.864,55.763,54.869999,40500,53.952404
2016-04-22,55.793,55.824,55.732,54.82,73300,53.903244
2016-04-25,55.752,55.783,55.722,54.799999,57500,53.883575
2016-04-26,55.722,55.722,55.62,54.720001,90300,53.804909
2016-04-27,55.712,55.844,55.702,54.889999,76800,53.972069
2016-04-28,55.844,55.986,55.824,55.040001,47500,54.119568
2016-04-29,55.915,56.017,55.874,55.060001,64500,54.139229
2016-05-02,55.805,55.836,55.724,54.889999,110700,54.038799
2016-05-03,55.937,55.978,55.907,55.049999,32800,54.196335
2016-05-04,55.988,56.039,55.897,55.169998,91200,54.314468
2016-05-05,55.988,56.1,55.937,55.209999,198900,54.353844
2016-05-06,56.09,56.151,55.998,55.169998,162600,54.314468
2016-05-09,56.09,56.151,56.069,55.27,44900,54.412918
2016-05-10,56.12,56.161,56.069,55.259998,67200,54.403072
2016-05-11,56.09,56.202,56.08,55.259998,74500,54.403072
2016-05-12,56.059,56.11,56.009,55.200001,52600,54.344006
2016-05-13,56.059,56.313,56.009,55.310001,118900,54.45229
2016-05-16,56.08,56.09,56.019,55.16,107400,54.304623
2016-05-17,55.948,56.049,55.937,55.09,58900,54.235714
2016-05-18,55.866,55.876,55.602,54.759998,90600,53.910828
2016-05-19,55.653,55.734,55.653,54.830002,54700,53.979736
2016-05-20,55.653,55.744,55.633,54.860001,66100,54.009281
2016-05-23,55.714,55.744,55.663,54.849998,55300,53.999432
2016-05-24,55.653,55.694,55.612,54.790001,50900,53.940361
2016-05-25,55.612,55.694,55.602,54.77,60300,53.920677
2016-05-26,55.673,55.826,55.673,54.91,42300,54.058498
2016-05-27,55.765,55.816,55.358,54.740002,92200,53.891132
2016-05-31,55.572,55.775,55.551,54.880001,82200,54.028961
2016-06-01,55.648,55.689,55.547,54.790001,82000,54.004326
2016-06-02,55.648,55.739,55.597,54.900002,84100,54.112747
2016-06-03,55.993,56.064,55.983,55.200001,100400,54.408447
2016-06-06,56.034,56.034,55.942,55.18,132300,54.388725
2016-06-07,56.013,56.074,56.013,55.240002,74600,54.447876
2016-06-08,56.054,56.074,56.013,55.209999,562100,54.418293
2016-06-09,56.105,56.125,56.054,55.310001,61500,54.516869
2016-06-10,56.206,56.267,56.165,55.439999,72000,54.645004
2016-06-13,56.307,56.378,56.247,55.540001,254800,54.743572
2016-06-14,56.449,56.449,56.318,55.52,56400,54.723854
2016-06-15,56.338,56.551,56.328,55.639999,46100,54.842133
2016-06-16,56.571,56.622,56.449,55.669998,110500,54.871708
2016-06-17,56.47,56.47,56.348,55.580002,39100,54.783001
2016-06-20,56.257,56.277,56.206,55.43,61400,54.635147
2016-06-21,56.247,56.247,56.105,55.349998,90800,54.556293
2016-06-22,56.155,56.216,56.094,55.400002,27600,54.605579
2016-06-23,56.094,56.125,56.044,55.25,49600,54.457733
2016-06-24,56.612,56.612,56.49,55.720001,72700,54.920994
2016-06-27,56.794,56.845,56.723,56.02,158100,55.216682
2016-06-28,56.784,57.048,56.744,56,334200,55.196976
2016-06-29,56.784,56.805,56.673,55.880001,88400,55.07869
2016-06-30,56.723,56.805,56.673,55.970001,571500,55.1674
2016-07-01,56.783,56.793,56.641,55.939999,502400,55.19799
2016-07-05,56.874,56.966,56.783,56.139999,85400,55.395344
2016-07-06,56.885,56.905,56.803,56.110001,308900,55.36573
2016-07-07,56.773,56.895,56.743,56.099998,58200,55.355869
2016-07-08,56.763,56.885,56.753,56.099998,31400,55.355869
2016-07-11,56.783,56.793,56.662,55.919998,320500,55.178253
2016-07-12,56.55,56.662,56.398,55.73,615300,54.990784
2016-07-13,56.581,56.672,56.52,55.849998,158700,55.109184
2016-07-14,56.418,56.499,56.408,55.669998,113100,54.931576
2016-07-15,56.317,56.358,56.246,55.560001,124600,54.823032
2016-07-18,56.358,56.388,56.266,55.549999,86100,54.813168
2016-07-19,56.358,56.439,56.327,55.66,43400,54.921703
2016-07-20,56.297,56.358,56.276,55.57,83000,54.832897
2016-07-21,56.287,56.449,56.256,55.669998,56800,54.931576
2016-07-22,56.307,56.428,56.307,55.619999,163700,54.882236
2016-07-25,56.388,56.418,56.327,55.599998,29700,54.862503
2016-07-26,56.358,56.378,56.276,55.619999,46400,54.882236
2016-07-27,56.398,56.51,56.337,55.73,165900,54.990784
2016-07-28,56.418,56.54,56.418,55.77,236600,55.030251
2016-07-29,56.621,56.702,56.54,55.91,45300,55.168388
2016-08-01,56.446,56.638,56.426,55.77,88000,55.092426
2016-08-02,56.243,56.446,56.243,55.700001,59300,55.023273
2016-08-03,56.426,56.426,56.314,55.73,59400,55.05291
2016-08-04,56.456,56.567,56.446,55.84,47500,55.161572
2016-08-05,56.355,56.395,56.253,55.59,104300,54.914616
2016-08-08,56.183,56.274,56.172,55.560001,70100,54.884983
2016-08-09,56.253,56.375,56.233,55.669998,87700,54.993641
2016-08-10,56.365,56.588,56.324,55.779999,69700,55.102295
2016-08-11,56.456,56.456,56.183,55.529999,78000,54.855343
2016-08-12,56.466,56.496,56.345,55.700001,153800,55.023273
2016-08-15,56.324,56.334,56.253,55.619999,86400,54.944244
2016-08-16,56.243,56.243,56.183,55.540001,64700,54.865223
2016-08-17,56.193,56.324,56.172,55.59,53900,54.914616
2016-08-18,56.284,56.375,56.233,55.68,78300,55.003521
2016-08-19,56.233,56.264,56.162,55.509998,48800,54.835583
2016-08-22,56.284,56.314,56.223,55.619999,62800,54.944244
2016-08-23,56.314,56.345,56.253,55.580002,48700,54.904736
2016-08-24,56.284,56.324,56.223,55.599998,41400,54.924484
2016-08-25,56.193,56.264,56.193,55.529999,41700,54.855343
2016-08-26,56.233,56.284,56,55.34,44500,54.667652
2016-08-29,56.061,56.183,56.051,55.48,68100,54.805946
2016-08-30,56.162,56.193,56.112,55.459999,75200,54.786198
2016-08-31,56.142,56.233,56.102,55.43,55500,54.756557
2016-09-01,55.896,56.078,55.876,55.439999,114400,54.82885
2016-09-02,56.038,56.038,55.906,55.349998,70100,54.739841
2016-09-06,56.007,56.21,55.967,55.57,73300,54.95742
2016-09-07,56.22,56.25,56.169,55.59,44100,54.9772
2016-09-08,56.139,56.179,55.977,55.400002,80300,54.789299
2016-09-09,55.927,55.927,55.846,55.27,103800,54.660721
2016-09-12,55.836,55.957,55.825,55.310001,72900,54.700283
2016-09-13,55.916,55.937,55.734,55.200001,54800,54.591503
2016-09-14,55.836,55.957,55.836,55.310001,104300,54.700283
2016-09-15,55.886,55.967,55.866,55.299999,155100,54.690395
2016-09-16,55.947,55.967,55.906,55.310001,39500,54.700283
2016-09-19,55.906,55.967,55.896,55.299999,124100,54.690395
2016-09-20,55.957,56.007,55.906,55.349998,69900,54.739841
2016-09-21,55.886,56.018,55.846,55.369999,41100,54.759621
2016-09-22,56.018,56.109,56.018,55.450001,62200,54.838741
2016-09-23,56.068,56.129,56.028,55.48,48400,54.868412
2016-09-26,56.179,56.24,56.119,55.610001,103700,54.996979
2016-09-27,56.27,56.311,56.21,55.630001,31100,55.016758
2016-09-28,56.27,56.311,56.23,55.630001,104900,55.016758
2016-09-29,56.139,56.301,56.139,55.630001,38100,55.016758
2016-09-30,56.23,56.27,56.119,55.560001,42800,54.947529
2016-10-03,56.053,56.053,55.931,55.400002,423000,54.853752
2016-10-04,55.921,55.921,55.78,55.27,65200,54.72504
2016-10-05,55.8,55.8,55.659,55.189999,64800,54.645828
2016-10-06,55.669,55.719,55.628,55.110001,39100,54.566624
2016-10-07,55.679,55.709,55.588,55.150002,28300,54.606224
2016-10-10,55.598,55.79,55.477,55.02,46000,54.477509
2016-10-11,55.568,55.669,55.527,55.049999,50900,54.50721
2016-10-12,55.548,55.729,55.497,55.060001,90900,54.517117
2016-10-13,55.649,55.719,55.628,55.150002,35400,54.606224
2016-10-14,55.588,55.689,55.578,55.049999,33300,54.50721
2016-10-17,55.598,55.699,55.598,55.150002,65800,54.606224
2016-10-18,55.669,55.78,55.659,55.200001,73000,54.655727
2016-10-19,55.729,55.79,55.699,55.200001,36100,54.655727
2016-10-20,55.78,55.79,55.709,55.189999,31700,54.645828
2016-10-21,55.76,55.78,55.699,55.220001,43400,54.675533
2016-10-24,55.75,55.75,55.659,55.16,33500,54.616123
2016-10-25,55.639,55.74,55.639,55.169998,32700,54.626026
2016-10-26,55.628,55.669,55.618,55.099998,37200,54.556721
2016-10-27,55.538,55.538,55.457,54.950001,53000,54.408203
2016-10-28,55.477,55.578,55.467,54.970001,61500,54.428001
2016-10-31,55.598,55.598,55.527,55.02,125100,54.477509
2016-11-01,55.397,55.539,55.357,55,387900,54.516068
2016-11-02,55.539,55.66,55.518,55.110001,69400,54.625099
2016-11-03,55.539,55.619,55.539,55.130001,88600,54.644924
2016-11-04,55.609,55.71,55.609,55.200001,55800,54.71431
2016-11-07,55.569,55.579,55.518,55.049999,64000,54.565624
2016-11-08,55.508,55.549,55.377,54.93,106600,54.446678
2016-11-09,55.297,55.297,54.913,54.43,459200,53.95108
2016-11-10,54.802,55.004,54.711,54.259998,155900,53.782574
2016-11-11,54.772,54.832,54.621,54.150002,105900,53.673542
2016-11-14,54.469,54.57,54.358,53.950001,141100,53.475304
2016-11-15,54.378,54.479,54.368,53.939999,215300,53.465389
2016-11-16,54.318,54.459,54.318,53.98,225600,53.505035
2016-11-17,54.358,54.409,54.257,53.84,142700,53.366272
2016-11-18,54.267,54.308,54.106,53.669998,198500,53.197765
2016-11-21,54.136,54.197,54.096,53.669998,111400,53.197765
2016-11-22,54.177,54.257,54.146,53.720001,273900,53.247326
2016-11-23,54.015,54.076,53.894,53.580002,84400,53.108559
2016-11-25,53.995,54.035,53.945,53.560001,40400,53.088737
2016-11-28,54.096,54.167,54.096,53.68,39900,53.20768
2016-11-29,54.126,54.217,54.076,53.709999,93800,53.237411
2016-11-30,54.035,54.096,53.995,53.549999,137900,53.078819
2016-12-01,53.732,53.782,53.621,53.349998,199600,52.941177
2016-12-02,53.812,53.953,53.812,53.509998,82100,53.099953
2016-12-05,53.833,53.984,53.752,53.52,272900,53.109882
2016-12-06,53.943,53.943,53.883,53.509998,64200,53.099953
2016-12-07,53.953,54.054,53.953,53.630001,75500,53.219036
2016-12-08,53.933,53.984,53.903,53.52,116300,53.109882
2016-12-09,53.923,53.953,53.772,53.360001,90200,52.951111
2016-12-12,53.742,53.843,53.722,53.400002,111400,52.990807
2016-12-13,53.822,53.853,53.732,53.360001,142600,52.951111
2016-12-14,53.863,53.893,53.45,53.049999,104700,52.643482
2016-12-15,53.379,53.429,53.298,52.91,107500,52.504555
2016-12-16,53.409,53.49,53.329,52.990002,82000,52.583942
2016-12-19,53.5,53.571,53.46,53.139999,104700,52.732792
2016-12-20,53.409,53.51,53.399,53.07,97400,52.663326
2016-12-21,53.52,53.56,53.5,53.130001,109700,52.722874
2016-12-22,53.49,53.55,53.49,53.119999,89100,52.712944
2016-12-23,53.581,53.742,53.55,53.169998,95900,52.762562
2016-12-27,53.47,53.52,53.46,53.080002,139500,52.673256
2016-12-28,53.398,53.549,53.358,53.150002,106900,52.803303
2016-12-29,53.549,53.69,53.549,53.290001,139600,52.942387
2016-12-30,53.62,53.761,53.62,53.349998,70100,53.001991
2017-01-03,53.63,53.761,53.58,53.389999,127000,53.041733
2017-01-04,53.72,53.761,53.67,53.389999,282100,53.041733
2017-01-05,53.811,54.002,53.801,53.639999,207900,53.2901
2017-01-06,53.831,53.881,53.761,53.439999,74300,53.091408
2017-01-09,53.892,53.942,53.871,53.560001,82900,53.210629
2017-01-10,53.902,53.962,53.902,53.580002,80000,53.230495
2017-01-11,53.932,54.073,53.871,53.57,86700,53.220566
2017-01-12,54.053,54.103,53.962,53.639999,118900,53.2901
2017-01-13,53.892,53.952,53.801,53.52,120500,53.170887
2017-01-17,54.083,54.113,54.012,53.73,84100,53.379517
2017-01-18,53.972,54.012,53.801,53.470001,91000,53.121212
2017-01-19,53.69,53.751,53.65,53.380001,223400,53.031799
2017-01-20,53.7,53.791,53.65,53.419998,184800,53.071533
2017-01-23,53.811,54.002,53.791,53.59,120500,53.240429
2017-01-24,53.841,53.922,53.771,53.459999,101500,53.111275
2017-01-25,53.7,53.72,53.62,53.299999,147800,52.952316
2017-01-26,53.64,53.73,53.59,53.360001,67500,53.011932
2017-01-27,53.73,53.791,53.72,53.419998,108200,53.071533
2017-01-30,53.771,53.841,53.761,53.41,94700,53.061604
2017-01-31,53.801,53.942,53.801,53.540001,90300,53.190758
2017-02-01,53.609,53.73,53.549,53.41,112800,53.131962
2017-02-02,53.75,53.81,53.679,53.419998,81400,53.141907
2017-02-03,53.79,53.84,53.649,53.419998,194800,53.141907
2017-02-06,53.87,53.941,53.81,53.599998,106400,53.320972
2017-02-07,53.87,54.011,53.87,53.66,61200,53.380661
2017-02-08,54.051,54.102,54.001,53.799999,64200,53.519932
2017-02-09,54.021,54.031,53.88,53.599998,49100,53.320972
2017-02-10,53.79,53.88,53.79,53.560001,254400,53.281181
2017-02-13,53.8,53.82,53.74,53.529999,78500,53.251339
2017-02-14,53.78,53.78,53.589,53.360001,83700,53.082226
2017-02-15,53.569,53.609,53.549,53.310001,57600,53.032486
2017-02-16,53.609,53.77,53.609,53.450001,116700,53.171757
2017-02-17,53.83,53.86,53.75,53.560001,72100,53.281181
2017-02-21,53.74,53.87,53.74,53.549999,112500,53.271236
2017-02-22,53.891,53.901,53.74,53.599998,67500,53.320972
2017-02-23,53.941,53.981,53.891,53.700001,92100,53.420456
2017-02-24,54.082,54.162,54.051,53.869999,127000,53.589569
2017-02-27,54.071,54.102,53.971,53.700001,110500,53.420456
2017-02-28,53.991,54.051,53.931,53.669998,67900,53.39061
2017-03-01,53.565,53.585,53.525,53.330002,87600,53.115719
2017-03-02,53.475,53.485,53.415,53.259998,212200,53.045998
2017-03-03,53.435,53.495,53.385,53.240002,361500,53.026077
2017-03-06,53.485,53.505,53.445,53.27,67400,53.055958
2017-03-07,53.465,53.465,53.415,53.209999,70900,52.996201
2017-03-08,53.284,53.334,53.274,53.099998,108800,52.886642
2017-03-09,53.284,53.294,53.254,53.040001,52900,52.826885
2017-03-10,53.274,53.384,53.244,53.049999,102000,52.836842
2017-03-13,53.254,53.294,53.254,53.040001,199800,52.826885
2017-03-14,53.214,53.264,53.214,53.009998,372100,52.797001
2017-03-15,53.244,53.415,53.244,53.200001,66800,52.986237
2017-03-16,53.525,53.545,53.485,53.279999,56200,53.065914
2017-03-17,53.515,53.545,53.495,53.299999,52300,53.085838
2017-03-20,53.565,53.605,53.545,53.380001,26100,53.16552
2017-03-21,53.595,53.696,53.595,53.470001,141400,53.255157
2017-03-22,53.766,53.806,53.726,53.529999,100800,53.314911
2017-03-23,53.806,53.836,53.756,53.59,58500,53.374676
2017-03-24,53.756,53.816,53.736,53.560001,70400,53.344795
2017-03-27,53.897,53.937,53.836,53.66,331400,53.444393
2017-03-28,53.897,53.927,53.816,53.599998,94500,53.384632
2017-03-29,53.796,53.866,53.776,53.59,120700,53.374676
2017-03-30,53.866,53.866,53.806,53.599998,104800,53.384632
2017-03-31,53.796,53.887,53.786,53.610001,89700,53.394592
2017-04-03,53.809,54.521,53.739,53.599998,234900,53.461414
2017-04-04,53.909,54.03,53.729,53.700001,59200,53.561161
2017-04-05,53.849,54.09,53.799,53.810001,373400,53.670876
2017-04-06,53.96,53.97,53.849,53.779999,46900,53.640953
2017-04-07,53.97,54.01,53.769,53.639999,70800,53.501312
2017-04-10,53.859,53.879,53.759,53.689999,73400,53.551186
2017-04-11,53.919,54.05,53.919,53.880001,60600,53.740696
2017-04-12,54.02,54.14,54,53.990002,189600,53.850414
2017-04-13,54.17,54.27,54.13,54.060001,53300,53.920231
2017-04-17,54.29,54.29,54.18,54.07,195500,53.930202
2017-04-18,54.34,54.421,54.3,54.27,91100,54.129684
2017-04-19,54.33,54.33,54.26,54.169998,134800,54.029942
2017-04-20,54.25,54.29,54.19,54.099998,62000,53.960125
2017-04-21,54.25,54.34,54.24,54.110001,67100,53.9701
2017-04-24,54.08,54.21,54.08,54.040001,72100,53.90028
2017-04-25,54.06,54.09,53.99,53.849998,83400,53.71077
2017-04-26,54.04,54.1,53.99,53.939999,78000,53.800541
2017-04-27,54.11,54.17,54.07,53.990002,63700,53.850414
2017-04-28,54.07,54.17,54.07,54.02,77000,53.880333
2017-05-01,54.043,54.093,53.923,53.900002,124700,53.827404
2017-05-02,53.923,54.023,53.923,53.939999,83300,53.867348
2017-05-03,54.043,54.043,53.903,53.860001,72300,53.787457
2017-05-04,53.822,53.883,53.792,53.779999,59800,53.707561
2017-05-05,53.822,53.883,53.772,53.77,58400,53.697578
2017-05-08,53.843,53.863,53.742,53.689999,55300,53.617683
2017-05-09,53.722,53.772,53.682,53.66,66600,53.587727
2017-05-10,53.812,53.822,53.702,53.639999,54400,53.567753
2017-05-11,53.662,53.782,53.662,53.68,69100,53.6077
2017-05-12,53.893,53.963,53.893,53.880001,55400,53.80743
2017-05-15,53.993,53.993,53.913,53.880001,145700,53.80743
2017-05-16,53.923,54.023,53.923,53.880001,71600,53.80743
2017-05-17,54.193,54.313,54.133,54.169998,271500,54.097038
2017-05-18,54.233,54.313,54.193,54.130001,84000,54.057095
2017-05-19,54.173,54.203,54.123,54.110001,71600,54.037121
2017-05-22,54.173,54.223,54.153,54.099998,110600,54.02713
2017-05-23,54.193,54.213,54.053,53.990002,134000,53.917282
2017-05-24,54.033,54.183,54.013,54.099998,64300,54.02713
2017-05-25,54.183,54.243,53.963,54.09,447000,54.017147
2017-05-26,54.203,54.243,54.133,54.09,116400,54.017147
2017-05-30,54.253,54.273,54.213,54.189999,84800,54.117012
2017-05-31,54.253,54.303,54.243,54.200001,86200,54.126999
2017-06-01,54.07,54.13,54.06,54.110001,76700,54.110001
2017-06-02,54.24,54.3,54.22,54.290001,249500,54.290001
2017-06-05,54.24,54.25,54.18,54.18,366700,54.18
2017-06-06,54.32,54.34,54.27,54.330002,242900,54.330002
2017-06-07,54.25,54.29,54.2,54.240002,111200,54.240002
2017-06-08,54.21,54.21,54.13,54.189999,67200,54.189999
2017-06-09,54.11,54.18,54.09,54.16,49300,54.16
2017-06-12,54.14,54.27,54.08,54.16,374800,54.16
2017-06-13,54.13,54.17,54.11,54.150002,138400,54.150002
2017-06-14,54.34,54.43,54.26,54.330002,596700,54.330002
2017-06-15,54.25,54.26,54.21,54.23,45600,54.23
2017-06-16,54.23,54.3,54.22,54.25,106000,54.25
2017-06-19,54.19,54.23,54.15,54.16,110000,54.16
2017-06-20,54.15,54.28,54.15,54.23,205700,54.23
2017-06-21,54.17,54.25,54.17,54.220001,63100,54.220001
2017-06-22,54.25,54.32,54.22,54.279999,95100,54.279999
2017-06-23,54.27,54.3,54.24,54.279999,71900,54.279999
2017-06-26,54.27,54.32,54.27,54.310001,159700,54.310001
2017-06-27,54.19,54.19,54.1,54.119999,129700,54.119999
2017-06-28,54.12,54.25,54.08,54.169998,165000,54.169998
2017-06-29,53.94,54.12,53.94,54.060001,84600,54.060001
2017-06-30,NA,NA,NA,NA,NA,NA
