"Date","ITR.Open","ITR.High","ITR.Low","ITR.Close","ITR.Volume","ITR.Adjusted"
2013-04-22,39.155,39.178,39.133,34.900002,68200,31.089508
2013-04-23,39.189,39.323,39.155,34.900002,73200,31.089508
2013-04-24,39.178,39.211,39.144,34.93,51800,31.116198
2013-04-25,39.178,39.189,39.144,34.91,78100,31.098385
2013-04-26,39.155,39.245,39.155,34.959999,80400,31.142933
2013-04-29,39.29,39.29,39.245,34.970001,29700,31.151852
2013-04-30,39.279,39.29,39.234,34.959999,83200,31.142933
2013-05-01,39.133,39.133,39.077,34.93,69400,31.18758
2013-05-02,39.166,39.177,39.121,34.970001,49100,31.223297
2013-05-03,39.121,39.121,39.054,34.889999,57200,31.151867
2013-05-06,39.032,39.066,39.021,34.880001,47000,31.142937
2013-05-07,39.01,39.066,39.01,34.880001,93900,31.142937
2013-05-08,38.976,39.077,38.976,34.830002,146200,31.098284
2013-05-09,39.032,39.088,39.021,34.869999,61200,31.134022
2013-05-10,38.976,39.021,38.909,34.759998,113900,31.035791
2013-05-13,38.898,38.965,38.898,34.77,103000,31.04472
2013-05-14,38.942,38.942,38.886,34.720001,93100,31.00009
2013-05-15,38.875,38.931,38.853,34.73,44200,31.009012
2013-05-16,38.909,38.987,38.909,34.790001,60000,31.062584
2013-05-17,38.954,38.998,38.898,34.75,73600,31.026863
2013-05-20,38.92,38.942,38.886,34.740002,43100,31.017942
2013-05-21,38.875,38.942,38.864,34.77,60200,31.04472
2013-05-22,38.886,38.998,38.785,34.66,94900,30.94651
2013-05-23,38.819,38.83,38.73,34.610001,119100,30.901863
2013-05-24,38.786,38.819,38.741,34.619999,12100,30.910791
2013-05-28,38.763,38.797,38.618,34.48,38900,30.785789
2013-05-29,38.595,38.662,38.55,34.509998,40000,30.812578
2013-05-30,38.595,38.662,38.584,34.48,81400,30.785789
2013-05-31,38.617,38.64,38.483,34.43,32700,30.741154
2013-06-03,38.329,38.418,38.329,34.34,47100,30.730421
2013-06-04,38.307,38.34,38.217,34.279999,106700,30.676727
2013-06-05,38.284,38.318,38.206,34.23,48300,30.631979
2013-06-06,38.239,38.362,38.195,34.200001,60400,30.605143
2013-06-07,38.251,38.251,38.161,34.150002,42400,30.560381
2013-06-10,38.117,38.139,38.061,34.080002,76000,30.49774
2013-06-11,37.994,38.027,37.893,34.02,137600,30.444056
2013-06-12,38.005,38.038,37.882,33.91,48100,30.345617
2013-06-13,37.994,38.117,37.915,34.099998,72200,30.515642
2013-06-14,38.195,38.206,38.094,34.150002,36900,30.560381
2013-06-17,38.195,38.206,38.128,34.139999,37500,30.551435
2013-06-18,38.128,38.128,38.049,34.119999,83800,30.533546
2013-06-19,38.128,38.128,37.781,33.889999,72200,30.327723
2013-06-20,37.334,37.67,37.334,33.599998,52200,30.068197
2013-06-21,37.58,37.603,37.346,33.5,79800,29.978708
2013-06-24,37.457,37.457,37.167,33.290001,136500,29.790779
2013-06-25,37.323,37.334,37.178,33.380001,103100,29.871326
2013-06-26,37.401,37.48,37.368,33.52,105500,29.996597
2013-06-27,37.468,37.603,37.468,33.610001,115800,30.077141
2013-06-28,37.603,37.603,37.48,33.59,64300,30.059254
2013-07-01,37.459,37.471,37.37,33.610001,26300,30.147152
2013-07-02,37.482,37.515,37.415,33.650002,101800,30.18305
2013-07-03,37.504,37.526,37.404,33.619999,39600,30.156124
2013-07-05,37.069,37.27,37.047,33.360001,77600,29.922911
2013-07-08,37.114,37.259,37.114,33.419998,36900,29.976728
2013-07-09,37.337,37.359,37.292,33.459999,77200,30.012609
2013-07-10,37.348,37.37,37.303,33.490002,115300,30.039513
2013-07-11,37.437,37.493,37.37,33.630001,91500,30.165087
2013-07-12,37.482,37.593,37.448,33.599998,95200,30.138189
2013-07-15,37.459,37.571,37.448,33.689999,44100,30.218912
2013-07-16,37.482,37.604,37.482,33.73,62100,30.254795
2013-07-17,37.682,37.705,37.604,33.779999,31000,30.299639
2013-07-18,37.705,37.727,37.604,33.73,99800,30.254795
2013-07-19,37.694,37.738,37.627,33.84,39000,30.353455
2013-07-22,37.772,37.794,37.727,33.889999,28300,30.398306
2013-07-23,37.716,37.794,37.682,33.880001,58300,30.389334
2013-07-24,37.727,37.727,37.604,33.779999,48900,30.299639
2013-07-25,37.526,37.682,37.526,33.790001,27100,30.308611
2013-07-26,37.627,37.682,37.56,33.779999,21200,30.299639
2013-07-29,37.604,37.705,37.582,33.790001,48100,30.308611
2013-07-30,37.694,37.694,37.593,33.790001,182000,30.308611
2013-07-31,37.515,37.582,37.471,33.669998,225300,30.200975
2013-08-01,37.364,37.442,37.264,33.5,42800,30.116472
2013-08-02,37.353,37.419,37.297,33.639999,92900,30.242332
2013-08-05,37.475,37.475,37.386,33.68,42800,30.278282
2013-08-06,37.364,37.464,37.364,33.610001,42800,30.215349
2013-08-07,37.386,37.453,37.386,33.619999,47100,30.22436
2013-08-08,37.431,37.542,37.419,33.639999,71700,30.242332
2013-08-09,37.431,37.497,37.431,33.689999,1029400,30.287271
2013-08-12,37.531,37.531,37.408,33.630001,89200,30.233324
2013-08-13,37.342,37.375,37.275,33.540001,151400,30.152424
2013-08-14,37.264,37.353,37.23,33.5,34000,30.116472
2013-08-15,37.219,37.253,37.108,33.48,231100,30.098482
2013-08-16,37.13,37.208,37.03,33.389999,131600,30.017572
2013-08-19,37.086,37.108,36.997,33.259998,28400,29.900702
2013-08-20,37.108,37.108,37.019,33.310001,49300,29.945652
2013-08-21,37.019,37.086,36.941,33.220001,147600,29.864756
2013-08-22,36.93,37.008,36.897,33.200001,105300,29.846767
2013-08-23,36.908,36.997,36.885,33.240002,154900,29.882729
2013-08-26,37.097,37.13,37.063,33.349998,211400,29.981621
2013-08-27,37.119,37.241,37.097,33.470001,463000,30.089491
2013-08-28,37.241,37.253,37.119,33.400002,56700,30.026571
2013-08-29,37.041,37.241,37.041,33.48,76500,30.098482
2013-08-30,37.108,37.241,37.108,33.439999,31500,30.062523
2013-09-03,37.022,37.022,36.912,33.330002,42000,30.032791
2013-09-04,36.9,36.989,36.823,33.18,54700,29.897636
2013-09-05,36.745,36.789,36.678,33.060001,102400,29.789497
2013-09-06,36.745,36.912,36.69,33.25,488900,29.960703
2013-09-09,36.967,36.989,36.923,33.279999,39400,29.987738
2013-09-10,36.945,36.967,36.834,33.189999,58600,29.906647
2013-09-11,36.856,36.9,36.823,33.220001,85300,29.933676
2013-09-12,37.011,37.011,36.845,33.200001,62500,29.915648
2013-09-13,36.856,36.978,36.845,33.32,83500,30.023781
2013-09-16,37.111,37.111,36.923,33.279999,79200,29.987738
2013-09-17,37.078,37.078,36.956,33.34,83400,30.041807
2013-09-18,37,37.267,36.934,33.57,71800,30.249054
2013-09-19,37.355,37.4,37.256,33.700001,366200,30.366199
2013-09-20,37.378,37.389,37.267,33.689999,82400,30.357178
2013-09-23,37.4,37.433,37.355,33.700001,171400,30.366199
2013-09-24,37.333,37.466,37.333,33.75,145100,30.411245
2013-09-25,37.4,37.489,37.389,33.700001,212600,30.366199
2013-09-26,37.4,37.622,37.4,33.779999,245400,30.438271
2013-09-27,37.4,37.5,37.389,33.75,53800,30.411245
2013-09-30,37.478,37.5,37.4,33.740002,149400,30.402231
2013-10-01,37.291,37.291,37.158,33.59,96100,30.337202
2013-10-02,37.28,37.302,37.192,33.599998,64300,30.346235
2013-10-03,37.313,37.313,37.214,33.630001,150600,30.37332
2013-10-04,37.258,37.336,37.225,33.630001,125900,30.37332
2013-10-07,37.258,37.313,37.214,33.639999,73900,30.382359
2013-10-08,37.236,37.291,37.181,33.619999,58000,30.36429
2013-10-09,37.214,37.28,37.18,33.59,150200,30.337202
2013-10-10,37.247,37.247,37.169,33.630001,56500,30.37332
2013-10-11,37.291,37.313,37.214,33.610001,89000,30.355272
2013-10-14,37.38,37.38,37.158,33.599998,51300,30.346235
2013-10-15,37.313,37.313,37.18,33.59,100400,30.337202
2013-10-16,37.236,37.291,37.158,33.610001,84400,30.355272
2013-10-17,37.324,37.457,37.324,33.799999,1475300,30.526871
2013-10-18,37.491,37.524,37.435,33.869999,77500,30.59009
2013-10-21,37.535,37.546,37.457,33.91,52600,30.626217
2013-10-22,37.579,37.612,37.557,33.959999,123500,30.671368
2013-10-23,37.623,37.668,37.601,34,100900,30.707493
2013-10-24,37.701,37.701,37.646,34.029999,76000,30.734592
2013-10-25,37.679,37.712,37.646,34,47700,30.707493
2013-10-28,37.623,37.701,37.612,34,28400,30.707493
2013-10-29,37.623,37.745,37.623,34.09,26800,30.788784
2013-10-30,37.756,37.789,37.612,34.029999,31900,30.734592
2013-10-31,37.646,37.734,37.612,34.07,89000,30.770712
2013-11-01,37.517,37.528,37.462,33.959999,37500,30.739948
2013-11-04,37.462,37.484,37.429,33.919998,32000,30.703745
2013-11-05,37.44,37.451,37.341,33.869999,45600,30.65848
2013-11-06,37.44,37.462,37.341,33.860001,76600,30.649426
2013-11-07,37.506,37.506,37.385,33.939999,67200,30.721842
2013-11-08,37.296,37.407,37.285,33.810001,121000,30.604172
2013-11-11,37.307,37.385,37.175,33.759998,473900,30.558903
2013-11-12,37.263,37.263,37.186,33.68,38800,30.486498
2013-11-13,37.186,37.285,37.164,33.689999,54500,30.495544
2013-11-14,37.252,37.307,37.23,33.759998,68300,30.558903
2013-11-15,37.319,37.396,37.319,33.799999,28700,30.595114
2013-11-18,37.407,37.451,37.396,33.900002,105400,30.685638
2013-11-19,37.44,37.451,37.374,33.830002,37900,30.622278
2013-11-20,37.407,37.44,37.319,33.810001,241600,30.604172
2013-11-21,37.363,37.385,37.307,33.82,54100,30.613222
2013-11-22,37.33,37.44,37.319,33.82,941700,30.613222
2013-11-25,37.418,37.462,37.396,33.869999,55000,30.65848
2013-11-26,37.484,37.506,37.429,33.950001,64200,30.730898
2013-11-27,37.451,37.528,37.429,33.919998,62200,30.703745
2013-11-29,37.396,37.517,37.396,33.880001,28900,30.667534
2013-12-02,37.321,37.321,37.233,33.830002,54700,30.692936
2013-12-03,37.2,37.299,37.189,33.75,56000,30.620344
2013-12-04,37.266,37.31,37.177,33.84,49900,30.702013
2013-12-05,37.255,37.255,37.155,33.799999,51100,30.665716
2013-12-06,37.133,37.244,37.133,33.73,22700,30.602211
2013-12-09,37.144,37.244,37.144,33.720001,91300,30.593134
2013-12-10,37.31,37.31,37.211,33.830002,481200,30.692936
2013-12-11,37.277,37.365,37.266,33.869999,119500,30.729229
2013-12-12,37.299,37.299,37.211,33.830002,52800,30.692936
2013-12-13,37.233,37.288,37.222,33.790001,277000,30.656633
2013-12-16,37.277,37.365,37.255,33.84,327400,30.702013
2013-12-17,37.299,37.365,37.244,33.82,70100,30.683857
2013-12-18,37.299,37.387,37.222,33.900002,123200,30.756447
2013-12-19,37.288,37.299,37.189,33.830002,80300,30.692936
2013-12-20,37.288,37.299,37.2,33.830002,47800,30.692936
2013-12-23,37.299,37.299,37.211,33.799999,60000,30.665716
2013-12-24,37.255,37.288,37.166,33.790001,42500,30.656633
2013-12-26,37.2,37.288,37.144,33.830002,109000,30.692936
2013-12-27,36.935,36.968,36.858,33.669998,65000,30.684727
2013-12-30,36.891,36.979,36.825,33.66,81100,30.675615
2013-12-31,37.001,37.001,36.847,33.599998,47500,30.620935
2014-01-02,36.946,37.001,36.847,33.66,59700,30.675615
2014-01-03,36.825,36.979,36.825,33.700001,41600,30.712072
2014-01-06,37.001,37.033,36.957,33.740002,208500,30.74852
2014-01-07,37.055,37.055,36.979,33.709999,63200,30.721195
2014-01-08,36.979,37.023,36.924,33.66,73600,30.675615
2014-01-09,36.946,37.001,36.924,33.68,68000,30.693853
2014-01-10,37.001,37.132,37.001,33.830002,141600,30.830553
2014-01-13,37.154,37.198,37.121,33.889999,77500,30.885229
2014-01-14,37.165,37.231,37.143,33.869999,37500,30.866989
2014-01-15,37.121,37.121,37.066,33.810001,67000,30.812311
2014-01-16,37.143,37.165,37.001,33.720001,168700,30.730305
2014-01-17,37.077,37.165,37.066,33.849998,79800,30.84878
2014-01-21,37.154,37.198,37.099,33.889999,67800,30.885229
2014-01-22,37.154,37.154,37.099,33.84,57100,30.839664
2014-01-23,37.066,37.176,37.066,33.82,70600,30.821428
2014-01-24,37.121,37.143,37.044,33.77,207000,30.775864
2014-01-27,37.121,37.209,37.088,33.91,69500,30.903456
2014-01-28,37.088,37.165,37.088,33.82,244500,30.821428
2014-01-29,37.253,37.253,37.121,33.93,43300,30.92169
2014-01-30,37.198,37.297,37.165,33.950001,80900,30.939905
2014-01-31,37.22,37.319,37.209,34,274100,30.985477
2014-02-03,37.104,37.213,36.995,33.970001,130600,31.027485
2014-02-04,37.257,37.257,37.148,33.959999,73600,31.018354
2014-02-05,37.093,37.235,37.093,33.91,81600,30.972689
2014-02-06,37.104,37.17,37.071,33.950001,53400,31.009212
2014-02-07,37.137,37.224,37.126,33.919998,111400,30.981827
2014-02-10,37.159,37.246,37.159,33.970001,35600,31.027485
2014-02-11,37.181,37.246,37.137,33.939999,81600,31.00009
2014-02-12,37.181,37.181,37.082,33.939999,38300,31.00009
2014-02-13,37.126,37.224,37.115,33.950001,54900,31.009212
2014-02-14,37.192,37.257,37.192,34.02,41600,31.073158
2014-02-18,37.279,37.279,37.224,34.040001,48900,31.091423
2014-02-19,37.312,37.312,37.224,34.029999,74700,31.082294
2014-02-20,37.257,37.268,37.192,34.029999,35300,31.082294
2014-02-21,37.246,37.257,37.213,34.029999,74800,31.082294
2014-02-24,37.246,37.29,37.246,34.060001,35400,31.10968
2014-02-25,37.257,37.301,37.224,34,77100,31.054901
2014-02-26,37.323,37.367,37.268,34.130001,145900,31.17363
2014-02-27,37.345,37.411,37.334,34.150002,50300,31.191902
2014-02-28,37.389,37.421,37.323,34.18,72700,31.21929
2014-03-03,37.194,37.271,37.161,34.099998,61800,31.217461
2014-03-04,37.281,37.281,37.205,34.060001,35600,31.180855
2014-03-05,37.183,37.227,37.129,34.07,96400,31.190006
2014-03-06,37.161,37.216,37.096,34.040001,44200,31.162529
2014-03-07,37.085,37.118,37.085,33.98,30900,31.107628
2014-03-10,37.063,37.107,36.976,33.970001,73600,31.098448
2014-03-11,37.074,37.118,37.019,33.950001,81700,31.080154
2014-03-12,37.063,37.129,37.041,33.970001,59700,31.098448
2014-03-13,37.085,37.183,37.052,34.040001,59300,31.162529
2014-03-14,37.216,37.249,37.15,34.07,51900,31.190006
2014-03-17,37.172,37.205,37.161,34.049999,31800,31.1717
2014-03-18,37.139,37.205,37.139,34.049999,240200,31.1717
2014-03-19,37.183,37.205,37.041,33.98,61700,31.107628
2014-03-20,37.019,37.096,36.954,33.959999,50400,31.089304
2014-03-21,37.074,37.107,37.019,33.970001,61100,31.098448
2014-03-24,37.063,37.118,37.041,33.98,67400,31.107628
2014-03-25,36.997,37.096,36.997,33.91,515700,31.043537
2014-03-26,37.085,37.129,37.074,33.959999,72600,31.089304
2014-03-27,37.074,37.172,37.074,33.990002,61300,31.116768
2014-03-28,37.15,37.172,37.096,34.009998,187100,31.135067
2014-03-31,37.118,37.161,37.085,34,113900,31.125925
2014-04-01,36.992,36.992,36.927,33.900002,45100,31.102978
2014-04-02,36.959,36.992,36.883,33.900002,98600,31.102978
2014-04-03,36.938,36.949,36.872,33.880001,48000,31.084642
2014-04-04,36.949,37.025,36.949,33.970001,47000,31.167206
2014-04-07,37.058,37.079,37.025,34.009998,89800,31.203897
2014-04-08,37.112,37.134,37.058,34.060001,52900,31.249771
2014-04-09,37.112,37.167,37.068,34.080002,637600,31.268139
2014-04-10,37.167,37.221,37.134,34.119999,57700,31.304827
2014-04-11,37.21,37.254,37.177,34.110001,43600,31.295662
2014-04-14,37.276,37.276,37.199,34.150002,60300,31.332359
2014-04-15,37.145,37.243,37.145,34.119999,79600,31.304827
2014-04-16,37.188,37.243,37.167,34.119999,134200,31.304827
2014-04-17,37.188,37.21,37.09,34.049999,78100,31.240614
2014-04-21,37.09,37.145,37.079,34.060001,46300,31.249771
2014-04-22,37.09,37.123,37.09,34.029999,43500,31.22225
2014-04-23,37.123,37.156,37.101,34.080002,75200,31.268139
2014-04-24,37.134,37.177,37.101,34.09,76000,31.277309
2014-04-25,37.177,37.199,37.134,34.07,48400,31.258966
2014-04-28,37.177,37.188,37.134,34.110001,49700,31.295662
2014-04-29,37.156,37.177,37.145,34.110001,42500,31.295662
2014-04-30,37.188,37.221,37.156,34.130001,76300,31.314009
2014-05-01,37.083,37.126,37.072,34.139999,43000,31.394014
2014-05-02,37.083,37.17,37.083,34.169998,31000,31.421589
2014-05-05,37.181,37.181,37.104,34.130001,176700,31.384815
2014-05-06,37.159,37.159,37.104,34.139999,29900,31.394014
2014-05-07,37.148,37.191,37.104,34.169998,342600,31.421589
2014-05-08,37.181,37.213,37.17,34.189999,80700,31.439989
2014-05-09,37.224,37.224,37.137,34.169998,334200,31.421589
2014-05-12,37.181,37.202,37.137,34.169998,37200,31.421589
2014-05-13,37.17,37.202,37.159,34.200001,67800,31.449181
2014-05-14,37.191,37.278,37.191,34.240002,78500,31.485958
2014-05-15,37.278,37.333,37.278,34.310001,61200,31.550333
2014-05-16,37.311,37.344,37.289,34.299999,31900,31.541155
2014-05-19,37.355,37.365,37.322,34.34,53500,31.577929
2014-05-20,37.311,37.376,37.311,34.349998,97400,31.587126
2014-05-21,37.376,37.376,37.311,34.34,57000,31.577929
2014-05-22,37.333,37.344,37.289,34.299999,38300,31.541155
2014-05-23,37.311,37.333,37.289,34.32,44200,31.559532
2014-05-27,37.376,37.376,37.311,34.330002,45000,31.568724
2014-05-28,37.365,37.409,37.365,34.400002,115300,31.633097
2014-05-29,37.496,37.496,37.452,34.439999,147700,31.669895
2014-05-30,37.387,37.463,37.387,34.419998,42200,31.651478
2014-06-02,37.218,37.272,37.196,34.290001,57600,31.601721
2014-06-03,37.229,37.229,37.153,34.259998,84600,31.57407
2014-06-04,37.164,37.164,37.098,34.189999,84000,31.509569
2014-06-05,37.12,37.153,37.12,34.23,54900,31.546431
2014-06-06,37.142,37.174,37.109,34.259998,72400,31.57407
2014-06-09,37.174,37.196,37.109,34.220001,41400,31.537193
2014-06-10,37.109,37.142,37.098,34.209999,43700,31.528
2014-06-11,37.088,37.131,37.088,34.220001,227600,31.537193
2014-06-12,37.077,37.164,37.077,34.220001,202300,31.537193
2014-06-13,37.131,37.164,37.12,34.240002,80600,31.555641
2014-06-16,37.153,37.174,37.109,34.220001,42300,31.537193
2014-06-17,37.142,37.153,37.033,34.139999,103600,31.463474
2014-06-18,37.098,37.196,37.088,34.259998,91900,31.57407
2014-06-19,37.25,37.305,37.174,34.279999,70800,31.592499
2014-06-20,37.196,37.24,37.153,34.32,44300,31.629368
2014-06-23,37.25,37.261,37.207,34.32,24700,31.629368
2014-06-24,37.261,37.294,37.196,34.290001,61700,31.601721
2014-06-25,37.348,37.381,37.294,34.419998,69500,31.721533
2014-06-26,37.326,37.391,37.283,34.450001,108300,31.74918
2014-06-27,37.381,37.413,37.359,34.450001,23100,31.74918
2014-06-30,37.359,37.402,37.283,34.459999,36200,31.758389
2014-07-01,37.179,37.201,37.147,34.349998,42400,31.726984
2014-07-02,37.136,37.147,37.071,34.27,47000,31.653095
2014-07-03,37.038,37.082,36.941,34.25,39900,31.634624
2014-07-07,37.027,37.103,37.027,34.25,51400,31.634624
2014-07-08,37.157,37.168,37.125,34.330002,44300,31.708519
2014-07-09,37.071,37.19,37.027,34.299999,111700,31.680807
2014-07-10,37.179,37.244,37.125,34.360001,134900,31.736227
2014-07-11,37.19,37.233,37.179,34.369999,82300,31.745464
2014-07-14,37.19,37.201,37.082,34.32,77400,31.699284
2014-07-15,37.157,37.222,37.092,34.330002,60000,31.708519
2014-07-16,37.168,37.179,37.092,34.290001,140100,31.671581
2014-07-17,37.222,37.266,37.147,34.419998,143700,31.791641
2014-07-18,37.179,37.276,37.157,34.360001,123700,31.736227
2014-07-21,37.222,37.244,37.157,34.389999,64300,31.763931
2014-07-22,37.244,37.255,37.212,34.400002,112200,31.77317
2014-07-23,37.287,37.298,37.201,34.419998,83400,31.791641
2014-07-24,37.157,37.233,37.136,34.299999,160700,31.680807
2014-07-25,37.222,37.244,37.168,34.380001,80500,31.754698
2014-07-28,37.255,37.255,37.157,34.330002,91100,31.708519
2014-07-29,37.222,37.266,37.179,34.41,31100,31.782413
2014-07-30,37.179,37.179,37.071,34.25,341300,31.634624
2014-07-31,37.06,37.125,37.038,34.220001,44800,31.606913
2014-08-01,36.99,37.162,36.99,34.400002,468300,31.842974
2014-08-04,37.13,37.152,37.033,34.330002,48100,31.77816
2014-08-05,37.108,37.119,37.011,34.360001,25600,31.805939
2014-08-06,37.173,37.173,37.087,34.369999,77900,31.815184
2014-08-07,37.087,37.206,37.087,34.439999,86300,31.87998
2014-08-08,37.249,37.26,37.152,34.389999,58000,31.833702
2014-08-11,37.13,37.238,37.098,34.360001,36300,31.805939
2014-08-12,37.216,37.249,37.13,34.43,141800,31.870733
2014-08-13,37.216,37.281,37.141,34.459999,35200,31.898499
2014-08-14,37.26,37.27,37.184,34.490002,103600,31.926271
2014-08-15,37.249,37.346,37.195,34.48,85800,31.917011
2014-08-18,37.281,37.303,37.227,34.509998,190800,31.94478
2014-08-19,37.292,37.292,37.195,34.470001,89000,31.907757
2014-08-20,37.249,37.249,37.13,34.380001,82100,31.824461
2014-08-21,37.173,37.206,37.119,34.41,65100,31.852211
2014-08-22,37.195,37.195,37.098,34.389999,41100,31.833702
2014-08-25,37.216,37.216,37.141,34.389999,52300,31.833702
2014-08-26,37.152,37.173,37.108,34.369999,91600,31.815184
2014-08-27,37.162,37.216,37.119,34.400002,35600,31.842974
2014-08-28,37.26,37.26,37.184,34.439999,59600,31.87998
2014-08-29,37.195,37.249,37.195,34.48,52500,31.917011
2014-09-02,37.061,37.061,36.942,34.27,55700,31.790863
2014-09-03,36.975,36.996,36.899,34.27,396900,31.790863
2014-09-04,36.996,36.996,36.921,34.25,658000,31.772305
2014-09-05,37.029,37.029,36.921,34.25,200100,31.772305
2014-09-08,37.018,37.039,36.899,34.23,69200,31.753756
2014-09-09,36.899,36.91,36.813,34.189999,112300,31.716642
2014-09-10,36.813,36.824,36.759,34.130001,106600,31.660984
2014-09-11,36.792,36.802,36.759,34.119999,42500,31.651707
2014-09-12,36.716,36.77,36.673,34.060001,82600,31.596056
2014-09-15,36.781,36.781,36.727,34.09,43000,31.62388
2014-09-16,36.748,36.781,36.738,34.09,48200,31.62388
2014-09-17,36.781,36.802,36.662,34.060001,69500,31.596056
2014-09-18,36.662,36.705,36.651,34.040001,59300,31.577488
2014-09-19,36.705,36.738,36.684,34.049999,33200,31.586767
2014-09-22,36.802,36.813,36.748,34.110001,47000,31.642435
2014-09-23,36.781,36.835,36.748,34.110001,84500,31.642435
2014-09-24,36.77,36.813,36.748,34.09,23800,31.62388
2014-09-25,36.77,36.856,36.748,34.18,57700,31.707361
2014-09-26,36.738,36.759,36.705,34.049999,71400,31.586767
2014-09-29,36.759,36.781,36.716,34.110001,28000,31.642435
2014-09-30,36.792,36.802,36.738,34.130001,69200,31.660984
2014-10-01,36.688,36.796,36.677,34.209999,132000,31.806021
2014-10-02,36.785,36.806,36.667,34.099998,74400,31.703745
2014-10-03,36.71,36.71,36.634,34.09,90300,31.694448
2014-10-06,36.688,36.806,36.677,34.169998,53500,31.768829
2014-10-07,36.828,36.839,36.763,34.240002,32500,31.833916
2014-10-08,36.849,36.935,36.785,34.34,55300,31.926889
2014-10-09,36.903,36.935,36.849,34.32,56400,31.908297
2014-10-10,36.882,36.979,36.882,34.380001,239300,31.964083
2014-10-13,36.957,37.108,36.957,34.490002,73700,32.066353
2014-10-14,37.043,37.065,36.968,34.439999,57800,32.019859
2014-10-15,37.237,37.398,37.086,34.48,59200,32.057045
2014-10-16,37.226,37.226,36.979,34.380001,92900,31.964083
2014-10-17,36.968,37.086,36.957,34.459999,74900,32.038452
2014-10-20,37.011,37.086,37.011,34.450001,45300,32.029148
2014-10-21,37.043,37.108,37,34.48,41900,32.057045
2014-10-22,36.989,37.065,36.989,34.459999,51500,32.038452
2014-10-23,37,37.097,36.946,34.400002,61300,31.982676
2014-10-24,36.968,37.054,36.968,34.419998,49700,32.001255
2014-10-27,37,37.043,36.946,34.43,31000,32.010574
2014-10-28,36.979,37.022,36.957,34.369999,32300,31.954781
2014-10-29,36.936,37.011,36.871,34.279999,194300,31.871096
2014-10-30,36.892,36.989,36.86,34.299999,126700,31.889696
2014-10-31,36.871,36.925,36.86,34.330002,41800,31.917601
2014-11-03,36.727,36.759,36.641,34.23,52700,31.893372
2014-11-04,36.738,36.738,36.684,34.209999,40500,31.874718
2014-11-05,36.695,36.727,36.631,34.209999,120000,31.874718
2014-11-06,36.663,36.684,36.523,34.040001,343900,31.716343
2014-11-07,36.598,36.706,36.598,34.189999,31400,31.856092
2014-11-10,36.695,36.695,36.598,34.119999,32000,31.790874
2014-11-11,36.609,36.695,36.534,34.189999,439300,31.856092
2014-11-12,36.695,36.716,36.545,34.119999,130200,31.790874
2014-11-13,36.631,36.663,36.566,34.16,76800,31.828136
2014-11-14,36.609,36.695,36.566,34.119999,25700,31.790874
2014-11-17,36.727,36.727,36.598,34.16,74300,31.828136
2014-11-18,36.684,36.695,36.588,34.189999,83900,31.856092
2014-11-19,36.566,36.684,36.566,34.130001,171600,31.800186
2014-11-20,36.716,36.716,36.588,34.150002,49400,31.818829
2014-11-21,36.695,36.716,36.663,34.209999,55900,31.874718
2014-11-24,36.652,36.77,36.588,34.259998,39800,31.92131
2014-11-25,36.77,36.834,36.652,34.32,54800,31.977222
2014-11-26,36.867,36.91,36.856,34.380001,131100,32.033127
2014-11-28,36.834,36.931,36.813,34.389999,25200,32.042431
2014-12-01,36.808,36.808,36.711,34.299999,401900,32.028446
2014-12-02,36.647,36.658,36.561,34.189999,140400,31.925713
2014-12-03,36.583,36.615,36.561,34.189999,147200,31.925713
2014-12-04,36.551,36.668,36.551,34.23,65600,31.963062
2014-12-05,36.561,36.561,36.476,34.060001,35500,31.804331
2014-12-08,36.529,36.572,36.497,34.130001,177500,31.869686
2014-12-09,36.561,36.615,36.497,34.150002,33400,31.888367
2014-12-10,36.593,36.636,36.54,34.209999,57000,31.944389
2014-12-11,36.615,36.636,36.476,34.169998,101800,31.907032
2014-12-12,36.604,36.765,36.604,34.330002,32400,32.05645
2014-12-15,36.636,36.711,36.604,34.189999,120100,31.925713
2014-12-16,36.69,36.701,36.583,34.240002,77000,31.972414
2014-12-17,36.572,36.679,36.518,34.099998,46600,31.841675
2014-12-18,36.497,36.593,36.454,34.09,89200,31.832344
2014-12-19,36.572,36.593,36.486,34.130001,72900,31.869686
2014-12-22,36.572,36.626,36.572,34.200001,46700,31.935057
2014-12-23,36.508,36.636,36.508,34.169998,195100,31.907032
2014-12-24,36.454,36.593,36.454,34.169998,41600,31.907032
2014-12-26,36.583,36.593,36.497,34.169998,38300,31.907032
2014-12-29,36.375,36.525,36.365,34.16,87300,31.966942
2014-12-30,36.6,36.6,36.418,34.189999,36800,31.995016
2014-12-31,36.482,36.578,36.471,34.18,37500,31.985653
2015-01-02,36.525,36.642,36.525,34.27,80000,32.069885
2015-01-05,36.589,36.642,36.568,34.279999,187900,32.079227
2015-01-06,36.749,36.835,36.642,34.389999,85600,32.182178
2015-01-07,36.739,36.749,36.674,34.389999,86300,32.182178
2015-01-08,36.717,36.76,36.61,34.349998,139400,32.144741
2015-01-09,36.717,36.835,36.632,34.43,55000,32.219597
2015-01-12,36.824,36.856,36.76,34.450001,212200,32.238312
2015-01-13,36.739,36.835,36.739,34.470001,61000,32.25703
2015-01-14,36.899,36.931,36.792,34.52,72100,32.303814
2015-01-15,36.91,37.006,36.824,34.630001,153400,32.406757
2015-01-16,36.91,36.963,36.813,34.540001,140300,32.32254
